timestamp, system, entity , value (s/m)
1622110466.632, lauv-roald, SmartX, 3.107
1622110467.132, lauv-roald, SmartX, 3.108
1622110467.632, lauv-roald, SmartX, 3.108
1622110468.132, lauv-roald, SmartX, 3.108
1622110468.632, lauv-roald, SmartX, 3.108
1622110469.132, lauv-roald, SmartX, 3.108
1622110469.632, lauv-roald, SmartX, 3.109
1622110470.132, lauv-roald, SmartX, 3.110
1622110470.632, lauv-roald, SmartX, 3.109
1622110471.132, lauv-roald, SmartX, 3.109
1622110471.632, lauv-roald, SmartX, 3.109
1622110472.132, lauv-roald, SmartX, 3.109
1622110472.632, lauv-roald, SmartX, 3.109
1622110473.132, lauv-roald, SmartX, 3.109
1622110473.632, lauv-roald, SmartX, 3.109
1622110474.132, lauv-roald, SmartX, 3.109
1622110474.633, lauv-roald, SmartX, 3.110
1622110475.132, lauv-roald, SmartX, 3.109
1622110475.632, lauv-roald, SmartX, 3.109
1622110476.132, lauv-roald, SmartX, 3.108
1622110476.632, lauv-roald, SmartX, 3.108
1622110477.132, lauv-roald, SmartX, 3.108
1622110477.632, lauv-roald, SmartX, 3.108
1622110478.132, lauv-roald, SmartX, 3.108
1622110478.632, lauv-roald, SmartX, 3.108
1622110479.131, lauv-roald, SmartX, 3.109
1622110479.631, lauv-roald, SmartX, 3.109
1622110480.131, lauv-roald, SmartX, 3.109
1622110480.631, lauv-roald, SmartX, 3.109
1622110481.131, lauv-roald, SmartX, 3.109
1622110481.631, lauv-roald, SmartX, 3.109
1622110482.131, lauv-roald, SmartX, 3.109
1622110482.631, lauv-roald, SmartX, 3.109
1622110483.131, lauv-roald, SmartX, 3.109
1622110483.631, lauv-roald, SmartX, 3.109
1622110484.131, lauv-roald, SmartX, 3.109
1622110484.631, lauv-roald, SmartX, 3.109
1622110485.131, lauv-roald, SmartX, 3.109
1622110485.631, lauv-roald, SmartX, 3.109
1622110486.131, lauv-roald, SmartX, 3.109
1622110486.631, lauv-roald, SmartX, 3.109
1622110487.132, lauv-roald, SmartX, 3.109
1622110487.631, lauv-roald, SmartX, 3.110
1622110488.131, lauv-roald, SmartX, 3.110
1622110488.631, lauv-roald, SmartX, 3.110
1622110489.131, lauv-roald, SmartX, 3.111
1622110489.631, lauv-roald, SmartX, 3.111
1622110490.131, lauv-roald, SmartX, 3.111
1622110490.631, lauv-roald, SmartX, 3.111
1622110491.131, lauv-roald, SmartX, 3.111
1622110491.631, lauv-roald, SmartX, 3.111
1622110492.131, lauv-roald, SmartX, 3.111
1622110492.631, lauv-roald, SmartX, 3.110
1622110493.130, lauv-roald, SmartX, 3.110
1622110493.630, lauv-roald, SmartX, 3.110
1622110494.130, lauv-roald, SmartX, 3.110
1622110494.630, lauv-roald, SmartX, 3.110
1622110495.130, lauv-roald, SmartX, 3.109
1622110495.630, lauv-roald, SmartX, 3.109
1622110496.130, lauv-roald, SmartX, 3.108
1622110496.630, lauv-roald, SmartX, 3.109
1622110497.130, lauv-roald, SmartX, 3.109
1622110497.630, lauv-roald, SmartX, 3.108
1622110498.130, lauv-roald, SmartX, 3.108
1622110498.630, lauv-roald, SmartX, 3.109
1622110499.130, lauv-roald, SmartX, 3.109
1622110499.630, lauv-roald, SmartX, 3.109
1622110500.130, lauv-roald, SmartX, 3.109
1622110500.630, lauv-roald, SmartX, 3.109
1622110501.130, lauv-roald, SmartX, 3.109
1622110501.630, lauv-roald, SmartX, 3.109
1622110502.130, lauv-roald, SmartX, 3.110
1622110502.630, lauv-roald, SmartX, 3.109
1622110503.130, lauv-roald, SmartX, 3.110
1622110503.630, lauv-roald, SmartX, 3.110
1622110504.130, lauv-roald, SmartX, 3.105
1622110504.630, lauv-roald, SmartX, 3.102
1622110505.129, lauv-roald, SmartX, 3.101
1622110505.630, lauv-roald, SmartX, 3.099
1622110506.130, lauv-roald, SmartX, 3.098
1622110506.630, lauv-roald, SmartX, 3.098
1622110507.130, lauv-roald, SmartX, 3.098
1622110507.629, lauv-roald, SmartX, 3.098
1622110508.130, lauv-roald, SmartX, 3.098
1622110508.630, lauv-roald, SmartX, 3.099
1622110509.130, lauv-roald, SmartX, 3.099
1622110509.630, lauv-roald, SmartX, 3.099
1622110510.129, lauv-roald, SmartX, 3.099
1622110510.629, lauv-roald, SmartX, 3.099
1622110511.129, lauv-roald, SmartX, 3.099
1622110511.629, lauv-roald, SmartX, 3.099
1622110512.129, lauv-roald, SmartX, 3.099
1622110512.629, lauv-roald, SmartX, 3.099
1622110513.129, lauv-roald, SmartX, 3.099
1622110513.629, lauv-roald, SmartX, 3.100
1622110514.129, lauv-roald, SmartX, 3.100
1622110514.629, lauv-roald, SmartX, 3.101
1622110515.129, lauv-roald, SmartX, 3.102
1622110515.629, lauv-roald, SmartX, 3.101
1622110516.129, lauv-roald, SmartX, 3.101
1622110516.629, lauv-roald, SmartX, 3.101
1622110517.129, lauv-roald, SmartX, 3.101
1622110517.629, lauv-roald, SmartX, 3.101
1622110518.129, lauv-roald, SmartX, 3.101
1622110518.629, lauv-roald, SmartX, 3.101
1622110519.129, lauv-roald, SmartX, 3.101
1622110519.629, lauv-roald, SmartX, 3.101
1622110520.129, lauv-roald, SmartX, 3.101
1622110520.629, lauv-roald, SmartX, 3.101
1622110521.129, lauv-roald, SmartX, 3.102
1622110521.628, lauv-roald, SmartX, 3.102
1622110522.129, lauv-roald, SmartX, 3.103
1622110522.629, lauv-roald, SmartX, 3.103
1622110523.129, lauv-roald, SmartX, 3.104
1622110523.628, lauv-roald, SmartX, 3.104
1622110524.128, lauv-roald, SmartX, 3.104
1622110524.628, lauv-roald, SmartX, 3.105
1622110525.128, lauv-roald, SmartX, 3.104
1622110525.628, lauv-roald, SmartX, 3.104
1622110526.128, lauv-roald, SmartX, 3.104
1622110526.628, lauv-roald, SmartX, 3.105
1622110527.128, lauv-roald, SmartX, 3.105
1622110527.628, lauv-roald, SmartX, 3.105
1622110528.128, lauv-roald, SmartX, 3.106
1622110528.628, lauv-roald, SmartX, 3.107
1622110529.128, lauv-roald, SmartX, 3.108
1622110529.628, lauv-roald, SmartX, 3.107
1622110530.128, lauv-roald, SmartX, 3.107
1622110530.628, lauv-roald, SmartX, 3.107
1622110531.128, lauv-roald, SmartX, 3.107
1622110531.628, lauv-roald, SmartX, 3.109
1622110532.128, lauv-roald, SmartX, 3.109
1622110532.628, lauv-roald, SmartX, 3.110
1622110533.128, lauv-roald, SmartX, 3.110
1622110533.628, lauv-roald, SmartX, 3.111
1622110534.128, lauv-roald, SmartX, 3.112
1622110534.628, lauv-roald, SmartX, 3.113
1622110535.128, lauv-roald, SmartX, 3.113
1622110535.628, lauv-roald, SmartX, 3.113
1622110536.128, lauv-roald, SmartX, 3.114
1622110536.628, lauv-roald, SmartX, 3.114
1622110537.128, lauv-roald, SmartX, 3.115
1622110537.628, lauv-roald, SmartX, 3.115
1622110538.128, lauv-roald, SmartX, 3.115
1622110538.628, lauv-roald, SmartX, 3.114
1622110539.128, lauv-roald, SmartX, 3.114
1622110539.627, lauv-roald, SmartX, 3.113
1622110540.128, lauv-roald, SmartX, 3.113
1622110540.627, lauv-roald, SmartX, 3.113
1622110541.127, lauv-roald, SmartX, 3.115
1622110541.627, lauv-roald, SmartX, 3.115
1622110542.127, lauv-roald, SmartX, 3.114
1622110542.627, lauv-roald, SmartX, 3.115
1622110543.127, lauv-roald, SmartX, 3.114
1622110543.627, lauv-roald, SmartX, 3.114
1622110544.127, lauv-roald, SmartX, 3.115
1622110544.627, lauv-roald, SmartX, 3.115
1622110545.127, lauv-roald, SmartX, 3.114
1622110545.627, lauv-roald, SmartX, 3.114
1622110546.127, lauv-roald, SmartX, 3.115
1622110546.627, lauv-roald, SmartX, 3.115
1622110547.127, lauv-roald, SmartX, 3.114
1622110547.627, lauv-roald, SmartX, 3.114
1622110548.127, lauv-roald, SmartX, 3.114
1622110548.627, lauv-roald, SmartX, 3.114
1622110549.127, lauv-roald, SmartX, 3.115
1622110549.627, lauv-roald, SmartX, 3.115
1622110550.127, lauv-roald, SmartX, 3.116
1622110550.627, lauv-roald, SmartX, 3.115
1622110551.127, lauv-roald, SmartX, 3.115
1622110551.627, lauv-roald, SmartX, 3.116
1622110552.127, lauv-roald, SmartX, 3.116
1622110552.627, lauv-roald, SmartX, 3.117
1622110553.126, lauv-roald, SmartX, 3.117
1622110553.627, lauv-roald, SmartX, 3.117
1622110554.126, lauv-roald, SmartX, 3.117
1622110554.626, lauv-roald, SmartX, 3.117
1622110555.126, lauv-roald, SmartX, 3.117
1622110555.626, lauv-roald, SmartX, 3.118
1622110556.126, lauv-roald, SmartX, 3.119
1622110556.626, lauv-roald, SmartX, 3.119
1622110557.126, lauv-roald, SmartX, 3.119
1622110557.626, lauv-roald, SmartX, 3.119
1622110558.126, lauv-roald, SmartX, 3.119
1622110558.626, lauv-roald, SmartX, 3.119
1622110559.126, lauv-roald, SmartX, 3.119
1622110559.626, lauv-roald, SmartX, 3.119
1622110560.126, lauv-roald, SmartX, 3.119
1622110560.626, lauv-roald, SmartX, 3.119
1622110561.126, lauv-roald, SmartX, 3.120
1622110561.626, lauv-roald, SmartX, 3.121
1622110562.126, lauv-roald, SmartX, 3.121
1622110562.626, lauv-roald, SmartX, 3.121
1622110563.126, lauv-roald, SmartX, 3.121
1622110563.626, lauv-roald, SmartX, 3.121
1622110564.126, lauv-roald, SmartX, 3.121
1622110564.626, lauv-roald, SmartX, 3.121
1622110565.126, lauv-roald, SmartX, 3.120
1622110565.626, lauv-roald, SmartX, 3.121
1622110566.126, lauv-roald, SmartX, 3.121
1622110566.626, lauv-roald, SmartX, 3.121
1622110567.126, lauv-roald, SmartX, 3.121
1622110567.626, lauv-roald, SmartX, 3.121
1622110568.125, lauv-roald, SmartX, 3.121
1622110568.626, lauv-roald, SmartX, 3.121
1622110569.126, lauv-roald, SmartX, 3.122
1622110569.625, lauv-roald, SmartX, 3.122
1622110570.126, lauv-roald, SmartX, 3.121
1622110570.625, lauv-roald, SmartX, 3.122
1622110571.126, lauv-roald, SmartX, 3.121
1622110571.625, lauv-roald, SmartX, 3.121
1622110572.125, lauv-roald, SmartX, 3.122
1622110572.625, lauv-roald, SmartX, 3.122
1622110573.125, lauv-roald, SmartX, 3.122
1622110573.625, lauv-roald, SmartX, 3.122
1622110574.125, lauv-roald, SmartX, 3.122
1622110574.625, lauv-roald, SmartX, 3.122
1622110575.125, lauv-roald, SmartX, 3.122
1622110575.625, lauv-roald, SmartX, 3.121
1622110576.125, lauv-roald, SmartX, 3.122
1622110576.625, lauv-roald, SmartX, 3.122
1622110577.125, lauv-roald, SmartX, 3.122
1622110577.625, lauv-roald, SmartX, 3.121
1622110578.125, lauv-roald, SmartX, 3.121
1622110578.625, lauv-roald, SmartX, 3.121
1622110579.125, lauv-roald, SmartX, 3.121
1622110579.625, lauv-roald, SmartX, 3.122
1622110580.125, lauv-roald, SmartX, 3.122
1622110580.625, lauv-roald, SmartX, 3.122
1622110581.125, lauv-roald, SmartX, 3.122
1622110581.625, lauv-roald, SmartX, 3.122
1622110582.125, lauv-roald, SmartX, 3.122
1622110582.625, lauv-roald, SmartX, 3.123
1622110583.125, lauv-roald, SmartX, 3.123
1622110583.625, lauv-roald, SmartX, 3.123
1622110584.125, lauv-roald, SmartX, 3.124
1622110584.625, lauv-roald, SmartX, 3.124
1622110585.125, lauv-roald, SmartX, 3.124
1622110585.625, lauv-roald, SmartX, 3.125
1622110586.124, lauv-roald, SmartX, 3.125
1622110586.624, lauv-roald, SmartX, 3.125
1622110587.124, lauv-roald, SmartX, 3.124
1622110587.624, lauv-roald, SmartX, 3.125
1622110588.124, lauv-roald, SmartX, 3.125
1622110588.624, lauv-roald, SmartX, 3.125
1622110589.124, lauv-roald, SmartX, 3.125
1622110589.624, lauv-roald, SmartX, 3.126
1622110590.124, lauv-roald, SmartX, 3.126
1622110590.624, lauv-roald, SmartX, 3.126
1622110591.124, lauv-roald, SmartX, 3.126
1622110591.624, lauv-roald, SmartX, 3.126
1622110592.124, lauv-roald, SmartX, 3.126
1622110592.624, lauv-roald, SmartX, 3.126
1622110593.124, lauv-roald, SmartX, 3.123
1622110593.624, lauv-roald, SmartX, 3.120
1622110594.124, lauv-roald, SmartX, 3.116
1622110594.624, lauv-roald, SmartX, 3.115
1622110595.124, lauv-roald, SmartX, 3.114
1622110595.624, lauv-roald, SmartX, 3.113
1622110596.124, lauv-roald, SmartX, 3.115
1622110596.624, lauv-roald, SmartX, 3.118
1622110597.123, lauv-roald, SmartX, 3.120
1622110597.624, lauv-roald, SmartX, 3.122
1622110598.123, lauv-roald, SmartX, 3.122
1622110598.624, lauv-roald, SmartX, 3.122
1622110599.123, lauv-roald, SmartX, 3.120
1622110599.623, lauv-roald, SmartX, 3.120
1622110600.123, lauv-roald, SmartX, 3.121
1622110600.623, lauv-roald, SmartX, 3.122
1622110601.123, lauv-roald, SmartX, 3.124
1622110601.623, lauv-roald, SmartX, 3.123
1622110602.123, lauv-roald, SmartX, 3.121
1622110602.623, lauv-roald, SmartX, 3.119
1622110603.123, lauv-roald, SmartX, 3.120
1622110603.623, lauv-roald, SmartX, 3.121
1622110604.123, lauv-roald, SmartX, 3.119
1622110604.623, lauv-roald, SmartX, 3.118
1622110605.123, lauv-roald, SmartX, 3.117
1622110605.623, lauv-roald, SmartX, 3.117
1622110606.123, lauv-roald, SmartX, 3.116
1622110606.623, lauv-roald, SmartX, 3.118
1622110607.123, lauv-roald, SmartX, 3.119
1622110607.623, lauv-roald, SmartX, 3.121
1622110608.123, lauv-roald, SmartX, 3.123
1622110608.623, lauv-roald, SmartX, 3.125
1622110609.123, lauv-roald, SmartX, 3.126
1622110609.623, lauv-roald, SmartX, 3.126
1622110610.123, lauv-roald, SmartX, 3.126
1622110610.623, lauv-roald, SmartX, 3.127
1622110611.123, lauv-roald, SmartX, 3.128
1622110611.623, lauv-roald, SmartX, 3.128
1622110612.122, lauv-roald, SmartX, 3.127
1622110612.623, lauv-roald, SmartX, 3.127
1622110613.123, lauv-roald, SmartX, 3.128
1622110613.622, lauv-roald, SmartX, 3.128
1622110614.122, lauv-roald, SmartX, 3.127
1622110614.622, lauv-roald, SmartX, 3.126
1622110615.122, lauv-roald, SmartX, 3.125
1622110615.622, lauv-roald, SmartX, 3.124
1622110616.122, lauv-roald, SmartX, 3.125
1622110616.622, lauv-roald, SmartX, 3.124
1622110617.122, lauv-roald, SmartX, 3.125
1622110617.622, lauv-roald, SmartX, 3.126
1622110618.122, lauv-roald, SmartX, 3.127
1622110618.622, lauv-roald, SmartX, 3.127
1622110619.122, lauv-roald, SmartX, 3.126
1622110619.622, lauv-roald, SmartX, 3.125
1622110620.122, lauv-roald, SmartX, 3.124
1622110620.622, lauv-roald, SmartX, 3.124
1622110621.122, lauv-roald, SmartX, 3.122
1622110621.622, lauv-roald, SmartX, 3.121
1622110622.122, lauv-roald, SmartX, 3.120
1622110622.622, lauv-roald, SmartX, 3.119
1622110623.122, lauv-roald, SmartX, 3.118
1622110623.622, lauv-roald, SmartX, 3.119
1622110624.122, lauv-roald, SmartX, 3.119
1622110624.622, lauv-roald, SmartX, 3.119
1622110625.122, lauv-roald, SmartX, 3.119
1622110625.622, lauv-roald, SmartX, 3.119
1622110626.122, lauv-roald, SmartX, 3.120
1622110626.622, lauv-roald, SmartX, 3.123
1622110627.122, lauv-roald, SmartX, 3.123
1622110627.622, lauv-roald, SmartX, 3.124
1622110628.122, lauv-roald, SmartX, 3.125
1622110628.621, lauv-roald, SmartX, 3.126
1622110629.121, lauv-roald, SmartX, 3.127
1622110629.621, lauv-roald, SmartX, 3.127
1622110630.121, lauv-roald, SmartX, 3.127
1622110630.621, lauv-roald, SmartX, 3.127
1622110631.121, lauv-roald, SmartX, 3.127
1622110631.621, lauv-roald, SmartX, 3.127
1622110632.121, lauv-roald, SmartX, 3.128
1622110632.621, lauv-roald, SmartX, 3.128
1622110633.121, lauv-roald, SmartX, 3.128
1622110633.621, lauv-roald, SmartX, 3.128
1622110634.121, lauv-roald, SmartX, 3.128
1622110634.621, lauv-roald, SmartX, 3.128
1622110635.121, lauv-roald, SmartX, 3.128
1622110635.621, lauv-roald, SmartX, 3.128
1622110636.121, lauv-roald, SmartX, 3.128
1622110636.621, lauv-roald, SmartX, 3.128
1622110637.121, lauv-roald, SmartX, 3.128
1622110637.621, lauv-roald, SmartX, 3.128
1622110638.121, lauv-roald, SmartX, 3.128
1622110638.621, lauv-roald, SmartX, 3.128
1622110639.121, lauv-roald, SmartX, 3.128
1622110639.621, lauv-roald, SmartX, 3.128
1622110640.121, lauv-roald, SmartX, 3.129
1622110640.621, lauv-roald, SmartX, 3.129
1622110641.121, lauv-roald, SmartX, 3.129
1622110641.621, lauv-roald, SmartX, 3.129
1622110642.121, lauv-roald, SmartX, 3.128
1622110642.620, lauv-roald, SmartX, 3.128
1622110643.121, lauv-roald, SmartX, 3.129
1622110643.620, lauv-roald, SmartX, 3.129
1622110644.120, lauv-roald, SmartX, 3.129
1622110644.620, lauv-roald, SmartX, 3.129
1622110645.120, lauv-roald, SmartX, 3.129
1622110645.620, lauv-roald, SmartX, 3.129
1622110646.120, lauv-roald, SmartX, 3.129
1622110646.620, lauv-roald, SmartX, 3.128
1622110647.120, lauv-roald, SmartX, 3.127
1622110647.620, lauv-roald, SmartX, 3.126
1622110648.120, lauv-roald, SmartX, 3.126
1622110648.620, lauv-roald, SmartX, 3.126
1622110649.120, lauv-roald, SmartX, 3.126
1622110649.620, lauv-roald, SmartX, 3.125
1622110650.120, lauv-roald, SmartX, 3.125
1622110650.620, lauv-roald, SmartX, 3.125
1622110651.120, lauv-roald, SmartX, 3.124
1622110651.620, lauv-roald, SmartX, 3.124
1622110652.120, lauv-roald, SmartX, 3.123
1622110652.620, lauv-roald, SmartX, 3.122
1622110653.120, lauv-roald, SmartX, 3.122
1622110653.620, lauv-roald, SmartX, 3.122
1622110654.120, lauv-roald, SmartX, 3.122
1622110654.620, lauv-roald, SmartX, 3.122
1622110655.120, lauv-roald, SmartX, 3.122
1622110655.620, lauv-roald, SmartX, 3.122
1622110656.120, lauv-roald, SmartX, 3.122
1622110656.620, lauv-roald, SmartX, 3.122
1622110657.119, lauv-roald, SmartX, 3.122
1622110657.619, lauv-roald, SmartX, 3.122
1622110658.120, lauv-roald, SmartX, 3.121
1622110658.619, lauv-roald, SmartX, 3.120
1622110659.119, lauv-roald, SmartX, 3.119
1622110659.619, lauv-roald, SmartX, 3.115
1622110660.119, lauv-roald, SmartX, 3.114
1622110660.619, lauv-roald, SmartX, 3.114
1622110661.119, lauv-roald, SmartX, 3.114
1622110661.619, lauv-roald, SmartX, 3.115
1622110662.119, lauv-roald, SmartX, 3.114
1622110662.619, lauv-roald, SmartX, 3.114
1622110663.119, lauv-roald, SmartX, 3.115
1622110663.619, lauv-roald, SmartX, 3.115
1622110664.119, lauv-roald, SmartX, 3.115
1622110664.619, lauv-roald, SmartX, 3.116
1622110665.119, lauv-roald, SmartX, 3.116
1622110665.619, lauv-roald, SmartX, 3.116
1622110666.119, lauv-roald, SmartX, 3.116
1622110666.619, lauv-roald, SmartX, 3.116
1622110667.119, lauv-roald, SmartX, 3.116
1622110667.619, lauv-roald, SmartX, 3.116
1622110668.119, lauv-roald, SmartX, 3.116
1622110668.619, lauv-roald, SmartX, 3.116
1622110669.119, lauv-roald, SmartX, 3.117
1622110669.619, lauv-roald, SmartX, 3.117
1622110670.118, lauv-roald, SmartX, 3.117
1622110670.619, lauv-roald, SmartX, 3.118
1622110671.119, lauv-roald, SmartX, 3.117
1622110671.619, lauv-roald, SmartX, 3.116
1622110672.119, lauv-roald, SmartX, 3.115
1622110672.619, lauv-roald, SmartX, 3.115
1622110673.119, lauv-roald, SmartX, 3.115
1622110673.618, lauv-roald, SmartX, 3.115
1622110674.118, lauv-roald, SmartX, 3.115
1622110674.618, lauv-roald, SmartX, 3.115
1622110675.118, lauv-roald, SmartX, 3.116
1622110675.618, lauv-roald, SmartX, 3.116
1622110676.122, lauv-roald, SmartX, 3.116
1622110676.618, lauv-roald, SmartX, 3.116
1622110677.118, lauv-roald, SmartX, 3.116
1622110677.618, lauv-roald, SmartX, 3.116
1622110678.118, lauv-roald, SmartX, 3.118
1622110678.618, lauv-roald, SmartX, 3.118
1622110679.118, lauv-roald, SmartX, 3.118
1622110679.618, lauv-roald, SmartX, 3.119
1622110680.118, lauv-roald, SmartX, 3.120
1622110680.618, lauv-roald, SmartX, 3.120
1622110681.118, lauv-roald, SmartX, 3.120
1622110681.618, lauv-roald, SmartX, 3.120
1622110682.118, lauv-roald, SmartX, 3.120
1622110682.618, lauv-roald, SmartX, 3.119
1622110683.118, lauv-roald, SmartX, 3.119
1622110683.618, lauv-roald, SmartX, 3.119
1622110684.118, lauv-roald, SmartX, 3.119
1622110684.618, lauv-roald, SmartX, 3.119
1622110685.118, lauv-roald, SmartX, 3.120
1622110685.618, lauv-roald, SmartX, 3.120
1622110686.118, lauv-roald, SmartX, 3.120
1622110686.617, lauv-roald, SmartX, 3.120
1622110687.117, lauv-roald, SmartX, 3.120
1622110687.617, lauv-roald, SmartX, 3.120
1622110688.117, lauv-roald, SmartX, 3.120
1622110688.617, lauv-roald, SmartX, 3.121
1622110689.117, lauv-roald, SmartX, 3.121
1622110689.617, lauv-roald, SmartX, 3.121
1622110690.117, lauv-roald, SmartX, 3.121
1622110690.617, lauv-roald, SmartX, 3.122
1622110691.117, lauv-roald, SmartX, 3.122
1622110691.617, lauv-roald, SmartX, 3.122
1622110692.117, lauv-roald, SmartX, 3.122
1622110692.617, lauv-roald, SmartX, 3.122
1622110693.117, lauv-roald, SmartX, 3.122
1622110693.617, lauv-roald, SmartX, 3.122
1622110694.117, lauv-roald, SmartX, 3.122
1622110694.617, lauv-roald, SmartX, 3.122
1622110695.117, lauv-roald, SmartX, 3.122
1622110695.617, lauv-roald, SmartX, 3.121
1622110696.117, lauv-roald, SmartX, 3.120
1622110696.617, lauv-roald, SmartX, 3.120
1622110697.116, lauv-roald, SmartX, 3.119
1622110697.617, lauv-roald, SmartX, 3.119
1622110698.117, lauv-roald, SmartX, 3.118
1622110698.617, lauv-roald, SmartX, 3.118
1622110699.117, lauv-roald, SmartX, 3.118
1622110699.617, lauv-roald, SmartX, 3.118
1622110700.117, lauv-roald, SmartX, 3.118
1622110700.616, lauv-roald, SmartX, 3.117
1622110701.117, lauv-roald, SmartX, 3.117
1622110701.617, lauv-roald, SmartX, 3.116
1622110702.116, lauv-roald, SmartX, 3.116
1622110702.616, lauv-roald, SmartX, 3.116
1622110703.116, lauv-roald, SmartX, 3.115
1622110703.617, lauv-roald, SmartX, 3.115
1622110704.116, lauv-roald, SmartX, 3.116
1622110704.616, lauv-roald, SmartX, 3.116
1622110705.116, lauv-roald, SmartX, 3.116
1622110705.616, lauv-roald, SmartX, 3.115
1622110706.116, lauv-roald, SmartX, 3.115
1622110706.616, lauv-roald, SmartX, 3.115
1622110707.116, lauv-roald, SmartX, 3.115
1622110707.616, lauv-roald, SmartX, 3.115
1622110708.116, lauv-roald, SmartX, 3.114
1622110708.616, lauv-roald, SmartX, 3.112
1622110709.116, lauv-roald, SmartX, 3.113
1622110709.616, lauv-roald, SmartX, 3.113
1622110710.116, lauv-roald, SmartX, 3.114
1622110710.616, lauv-roald, SmartX, 3.114
1622110711.116, lauv-roald, SmartX, 3.114
1622110711.616, lauv-roald, SmartX, 3.114
1622110712.116, lauv-roald, SmartX, 3.114
1622110712.616, lauv-roald, SmartX, 3.114
1622110713.116, lauv-roald, SmartX, 3.114
1622110713.616, lauv-roald, SmartX, 3.113
1622110714.116, lauv-roald, SmartX, 3.113
1622110714.616, lauv-roald, SmartX, 3.112
1622110715.116, lauv-roald, SmartX, 3.112
1622110715.616, lauv-roald, SmartX, 3.112
1622110716.116, lauv-roald, SmartX, 3.112
1622110716.616, lauv-roald, SmartX, 3.112
1622110717.116, lauv-roald, SmartX, 3.112
1622110717.615, lauv-roald, SmartX, 3.112
1622110718.115, lauv-roald, SmartX, 3.112
1622110718.615, lauv-roald, SmartX, 3.112
1622110719.115, lauv-roald, SmartX, 3.114
1622110719.615, lauv-roald, SmartX, 3.114
1622110720.116, lauv-roald, SmartX, 3.115
1622110720.615, lauv-roald, SmartX, 3.115
1622110721.116, lauv-roald, SmartX, 3.115
1622110721.615, lauv-roald, SmartX, 3.115
1622110722.115, lauv-roald, SmartX, 3.116
1622110722.615, lauv-roald, SmartX, 3.115
1622110723.115, lauv-roald, SmartX, 3.115
1622110723.615, lauv-roald, SmartX, 3.114
1622110724.115, lauv-roald, SmartX, 3.113
1622110724.615, lauv-roald, SmartX, 3.114
1622110725.115, lauv-roald, SmartX, 3.114
1622110725.615, lauv-roald, SmartX, 3.114
1622110726.115, lauv-roald, SmartX, 3.115
1622110726.615, lauv-roald, SmartX, 3.116
1622110727.115, lauv-roald, SmartX, 3.116
1622110727.615, lauv-roald, SmartX, 3.116
1622110728.115, lauv-roald, SmartX, 3.116
1622110728.615, lauv-roald, SmartX, 3.116
1622110729.115, lauv-roald, SmartX, 3.115
1622110729.615, lauv-roald, SmartX, 3.115
1622110730.115, lauv-roald, SmartX, 3.114
1622110730.615, lauv-roald, SmartX, 3.114
1622110731.115, lauv-roald, SmartX, 3.113
1622110731.614, lauv-roald, SmartX, 3.113
1622110732.114, lauv-roald, SmartX, 3.112
1622110732.614, lauv-roald, SmartX, 3.111
1622110733.114, lauv-roald, SmartX, 3.111
1622110733.614, lauv-roald, SmartX, 3.111
1622110734.114, lauv-roald, SmartX, 3.109
1622110734.614, lauv-roald, SmartX, 3.110
1622110735.114, lauv-roald, SmartX, 3.108
1622110735.614, lauv-roald, SmartX, 3.107
1622110736.114, lauv-roald, SmartX, 3.109
1622110736.614, lauv-roald, SmartX, 3.109
1622110737.114, lauv-roald, SmartX, 3.109
1622110737.614, lauv-roald, SmartX, 3.110
1622110738.114, lauv-roald, SmartX, 3.110
1622110738.614, lauv-roald, SmartX, 3.109
1622110739.114, lauv-roald, SmartX, 3.106
1622110739.614, lauv-roald, SmartX, 3.106
1622110740.114, lauv-roald, SmartX, 3.104
1622110740.614, lauv-roald, SmartX, 3.103
1622110741.114, lauv-roald, SmartX, 3.105
1622110741.614, lauv-roald, SmartX, 3.105
1622110742.114, lauv-roald, SmartX, 3.106
1622110742.614, lauv-roald, SmartX, 3.106
1622110743.114, lauv-roald, SmartX, 3.106
1622110743.613, lauv-roald, SmartX, 3.106
1622110744.113, lauv-roald, SmartX, 3.108
1622110744.614, lauv-roald, SmartX, 3.109
1622110745.114, lauv-roald, SmartX, 3.111
1622110745.613, lauv-roald, SmartX, 3.108
1622110746.113, lauv-roald, SmartX, 3.105
1622110746.613, lauv-roald, SmartX, 3.099
1622110747.114, lauv-roald, SmartX, 3.094
1622110747.613, lauv-roald, SmartX, 3.092
1622110748.113, lauv-roald, SmartX, 3.093
1622110748.613, lauv-roald, SmartX, 3.100
1622110749.113, lauv-roald, SmartX, 3.105
1622110749.613, lauv-roald, SmartX, 3.107
1622110750.113, lauv-roald, SmartX, 3.106
1622110750.613, lauv-roald, SmartX, 3.104
1622110751.113, lauv-roald, SmartX, 3.100
1622110751.613, lauv-roald, SmartX, 3.100
1622110752.113, lauv-roald, SmartX, 3.107
1622110752.613, lauv-roald, SmartX, 3.109
1622110753.113, lauv-roald, SmartX, 3.107
1622110753.613, lauv-roald, SmartX, 3.105
1622110754.113, lauv-roald, SmartX, 3.106
1622110754.613, lauv-roald, SmartX, 3.107
1622110755.113, lauv-roald, SmartX, 3.109
1622110755.613, lauv-roald, SmartX, 3.111
1622110756.113, lauv-roald, SmartX, 3.112
1622110756.613, lauv-roald, SmartX, 3.112
1622110757.113, lauv-roald, SmartX, 3.111
