timestamp, system, entity , value (kg/m/m/m)
1622113146.951, lauv-roald, SmartX, 1020.998
1622113147.451, lauv-roald, SmartX, 1020.985
1622113147.951, lauv-roald, SmartX, 1020.997
1622113148.451, lauv-roald, SmartX, 1020.966
1622113148.951, lauv-roald, SmartX, 1020.953
1622113149.451, lauv-roald, SmartX, 1020.968
1622113149.951, lauv-roald, SmartX, 1020.977
1622113150.451, lauv-roald, SmartX, 1020.966
1622113150.951, lauv-roald, SmartX, 1020.971
1622113151.451, lauv-roald, SmartX, 1021.004
1622113151.951, lauv-roald, SmartX, 1020.982
1622113152.451, lauv-roald, SmartX, 1021.001
1622113152.951, lauv-roald, SmartX, 1020.990
1622113153.451, lauv-roald, SmartX, 1020.942
1622113153.951, lauv-roald, SmartX, 1020.935
1622113154.451, lauv-roald, SmartX, 1020.938
1622113154.951, lauv-roald, SmartX, 1020.946
1622113155.451, lauv-roald, SmartX, 1020.948
1622113155.951, lauv-roald, SmartX, 1020.930
1622113156.451, lauv-roald, SmartX, 1020.912
1622113156.951, lauv-roald, SmartX, 1020.925
1622113157.450, lauv-roald, SmartX, 1020.908
1622113157.951, lauv-roald, SmartX, 1020.910
1622113158.450, lauv-roald, SmartX, 1020.918
1622113158.950, lauv-roald, SmartX, 1020.906
1622113159.450, lauv-roald, SmartX, 1020.906
1622113159.950, lauv-roald, SmartX, 1020.908
1622113160.450, lauv-roald, SmartX, 1020.903
1622113160.950, lauv-roald, SmartX, 1020.905
1622113161.450, lauv-roald, SmartX, 1020.920
1622113161.950, lauv-roald, SmartX, 1020.909
1622113162.450, lauv-roald, SmartX, 1020.896
1622113162.950, lauv-roald, SmartX, 1020.881
1622113163.450, lauv-roald, SmartX, 1020.881
1622113163.950, lauv-roald, SmartX, 1020.871
1622113164.450, lauv-roald, SmartX, 1020.875
1622113164.950, lauv-roald, SmartX, 1020.868
1622113165.450, lauv-roald, SmartX, 1020.888
1622113165.950, lauv-roald, SmartX, 1020.869
1622113166.450, lauv-roald, SmartX, 1020.854
1622113166.950, lauv-roald, SmartX, 1020.854
1622113167.450, lauv-roald, SmartX, 1020.807
1622113167.950, lauv-roald, SmartX, 1020.808
1622113168.450, lauv-roald, SmartX, 1020.808
1622113168.950, lauv-roald, SmartX, 1020.788
1622113169.450, lauv-roald, SmartX, 1020.822
1622113169.950, lauv-roald, SmartX, 1020.822
1622113170.450, lauv-roald, SmartX, 1020.835
1622113170.950, lauv-roald, SmartX, 1020.857
1622113171.450, lauv-roald, SmartX, 1020.860
1622113171.950, lauv-roald, SmartX, 1020.894
1622113172.450, lauv-roald, SmartX, 1020.872
1622113172.950, lauv-roald, SmartX, 1020.866
1622113173.449, lauv-roald, SmartX, 1020.858
1622113173.949, lauv-roald, SmartX, 1020.850
1622113174.449, lauv-roald, SmartX, 1020.833
1622113174.949, lauv-roald, SmartX, 1020.857
1622113175.449, lauv-roald, SmartX, 1020.861
1622113175.949, lauv-roald, SmartX, 1020.838
1622113176.449, lauv-roald, SmartX, 1020.839
1622113176.949, lauv-roald, SmartX, 1020.853
1622113177.449, lauv-roald, SmartX, 1020.835
1622113177.949, lauv-roald, SmartX, 1020.808
1622113178.449, lauv-roald, SmartX, 1020.778
1622113178.949, lauv-roald, SmartX, 1020.771
1622113179.449, lauv-roald, SmartX, 1020.765
1622113179.949, lauv-roald, SmartX, 1020.769
1622113180.449, lauv-roald, SmartX, 1020.773
1622113180.949, lauv-roald, SmartX, 1020.802
1622113181.449, lauv-roald, SmartX, 1020.834
1622113181.949, lauv-roald, SmartX, 1020.858
1622113182.449, lauv-roald, SmartX, 1020.872
1622113182.949, lauv-roald, SmartX, 1020.885
1622113183.449, lauv-roald, SmartX, 1020.871
1622113183.949, lauv-roald, SmartX, 1020.844
1622113184.449, lauv-roald, SmartX, 1020.827
1622113184.949, lauv-roald, SmartX, 1020.831
1622113185.449, lauv-roald, SmartX, 1020.836
1622113185.949, lauv-roald, SmartX, 1020.826
1622113186.449, lauv-roald, SmartX, 1020.820
1622113186.949, lauv-roald, SmartX, 1020.826
1622113187.448, lauv-roald, SmartX, 1020.826
1622113187.949, lauv-roald, SmartX, 1020.816
1622113188.449, lauv-roald, SmartX, 1020.804
1622113188.949, lauv-roald, SmartX, 1020.783
1622113189.449, lauv-roald, SmartX, 1020.767
1622113189.949, lauv-roald, SmartX, 1020.765
1622113190.448, lauv-roald, SmartX, 1020.773
1622113190.948, lauv-roald, SmartX, 1020.786
1622113191.448, lauv-roald, SmartX, 1020.772
1622113191.948, lauv-roald, SmartX, 1020.680
1622113192.448, lauv-roald, SmartX, 1020.664
1622113192.948, lauv-roald, SmartX, 1020.706
1622113193.448, lauv-roald, SmartX, 1020.729
1622113193.948, lauv-roald, SmartX, 1020.745
1622113194.448, lauv-roald, SmartX, 1020.716
1622113194.948, lauv-roald, SmartX, 1020.742
1622113195.448, lauv-roald, SmartX, 1020.732
1622113195.948, lauv-roald, SmartX, 1020.763
1622113196.448, lauv-roald, SmartX, 1020.685
1622113196.948, lauv-roald, SmartX, 1020.731
1622113197.448, lauv-roald, SmartX, 1020.735
1622113197.948, lauv-roald, SmartX, 1020.698
1622113198.448, lauv-roald, SmartX, 1020.711
1622113198.948, lauv-roald, SmartX, 1020.696
1622113199.448, lauv-roald, SmartX, 1020.671
1622113199.948, lauv-roald, SmartX, 1020.678
1622113200.448, lauv-roald, SmartX, 1020.674
1622113200.948, lauv-roald, SmartX, 1020.739
1622113201.448, lauv-roald, SmartX, 1020.729
1622113201.948, lauv-roald, SmartX, 1020.718
1622113202.448, lauv-roald, SmartX, 1020.655
1622113202.948, lauv-roald, SmartX, 1020.692
1622113203.447, lauv-roald, SmartX, 1020.690
1622113203.947, lauv-roald, SmartX, 1020.704
1622113204.447, lauv-roald, SmartX, 1020.721
1622113204.948, lauv-roald, SmartX, 1020.691
1622113205.447, lauv-roald, SmartX, 1020.713
1622113205.947, lauv-roald, SmartX, 1020.835
1622113206.447, lauv-roald, SmartX, 1020.790
1622113206.947, lauv-roald, SmartX, 1020.769
1622113207.447, lauv-roald, SmartX, 1020.775
1622113207.947, lauv-roald, SmartX, 1020.764
1622113208.447, lauv-roald, SmartX, 1020.721
1622113208.947, lauv-roald, SmartX, 1020.697
1622113209.447, lauv-roald, SmartX, 1020.654
1622113209.947, lauv-roald, SmartX, 1020.695
1622113210.447, lauv-roald, SmartX, 1020.664
1622113210.947, lauv-roald, SmartX, 1020.751
1622113211.447, lauv-roald, SmartX, 1020.697
1622113211.947, lauv-roald, SmartX, 1020.767
1622113212.447, lauv-roald, SmartX, 1020.667
1622113212.947, lauv-roald, SmartX, 1020.624
1622113213.447, lauv-roald, SmartX, 1020.594
1622113213.947, lauv-roald, SmartX, 1020.657
1622113214.447, lauv-roald, SmartX, 1020.796
1622113214.947, lauv-roald, SmartX, 1020.745
1622113215.447, lauv-roald, SmartX, 1020.708
1622113215.947, lauv-roald, SmartX, 1020.658
1622113216.447, lauv-roald, SmartX, 1020.636
1622113216.947, lauv-roald, SmartX, 1020.601
1622113217.446, lauv-roald, SmartX, 1020.588
1622113217.947, lauv-roald, SmartX, 1020.565
1622113218.447, lauv-roald, SmartX, 1020.734
1622113218.947, lauv-roald, SmartX, 1020.680
1622113219.447, lauv-roald, SmartX, 1020.650
1622113219.946, lauv-roald, SmartX, 1020.589
1622113220.446, lauv-roald, SmartX, 1020.628
1622113220.946, lauv-roald, SmartX, 1020.587
1622113221.446, lauv-roald, SmartX, 1020.605
1622113221.946, lauv-roald, SmartX, 1020.608
1622113222.446, lauv-roald, SmartX, 1020.591
1622113222.946, lauv-roald, SmartX, 1020.657
1622113223.446, lauv-roald, SmartX, 1020.663
1622113223.946, lauv-roald, SmartX, 1020.627
1622113224.446, lauv-roald, SmartX, 1020.634
1622113224.946, lauv-roald, SmartX, 1020.693
1622113225.446, lauv-roald, SmartX, 1020.681
1622113225.946, lauv-roald, SmartX, 1020.675
1622113226.446, lauv-roald, SmartX, 1020.645
1622113226.946, lauv-roald, SmartX, 1020.636
1622113227.446, lauv-roald, SmartX, 1020.759
1622113227.946, lauv-roald, SmartX, 1020.752
1622113228.446, lauv-roald, SmartX, 1020.696
1622113228.946, lauv-roald, SmartX, 1020.639
1622113229.446, lauv-roald, SmartX, 1020.583
1622113229.946, lauv-roald, SmartX, 1020.573
1622113230.446, lauv-roald, SmartX, 1020.661
1622113230.946, lauv-roald, SmartX, 1020.563
1622113231.446, lauv-roald, SmartX, 1020.534
1622113231.946, lauv-roald, SmartX, 1020.501
1622113232.445, lauv-roald, SmartX, 1020.554
1622113232.946, lauv-roald, SmartX, 1020.593
1622113233.446, lauv-roald, SmartX, 1020.671
1622113233.946, lauv-roald, SmartX, 1020.644
1622113234.446, lauv-roald, SmartX, 1020.599
1622113234.946, lauv-roald, SmartX, 1020.573
1622113235.445, lauv-roald, SmartX, 1020.573
1622113235.945, lauv-roald, SmartX, 1020.629
1622113236.445, lauv-roald, SmartX, 1020.739
1622113236.945, lauv-roald, SmartX, 1020.825
1622113237.445, lauv-roald, SmartX, 1020.910
1622113237.945, lauv-roald, SmartX, 1020.874
1622113238.445, lauv-roald, SmartX, 1020.768
1622113238.945, lauv-roald, SmartX, 1020.706
1622113239.446, lauv-roald, SmartX, 1020.664
1622113239.945, lauv-roald, SmartX, 1020.706
1622113240.445, lauv-roald, SmartX, 1020.822
1622113240.945, lauv-roald, SmartX, 1020.940
1622113241.445, lauv-roald, SmartX, 1020.952
1622113241.945, lauv-roald, SmartX, 1020.861
1622113242.445, lauv-roald, SmartX, 1020.891
1622113242.945, lauv-roald, SmartX, 1020.971
1622113243.445, lauv-roald, SmartX, 1021.017
1622113243.945, lauv-roald, SmartX, 1021.110
1622113244.445, lauv-roald, SmartX, 1021.185
1622113244.945, lauv-roald, SmartX, 1021.100
1622113245.445, lauv-roald, SmartX, 1021.043
1622113245.945, lauv-roald, SmartX, 1020.928
1622113246.445, lauv-roald, SmartX, 1020.935
1622113246.945, lauv-roald, SmartX, 1020.952
1622113247.445, lauv-roald, SmartX, 1020.995
1622113247.944, lauv-roald, SmartX, 1021.019
1622113248.444, lauv-roald, SmartX, 1020.994
1622113248.944, lauv-roald, SmartX, 1020.956
1622113249.444, lauv-roald, SmartX, 1020.951
1622113249.944, lauv-roald, SmartX, 1020.907
1622113250.445, lauv-roald, SmartX, 1020.927
1622113250.944, lauv-roald, SmartX, 1020.961
1622113251.444, lauv-roald, SmartX, 1021.009
1622113251.944, lauv-roald, SmartX, 1021.054
1622113252.444, lauv-roald, SmartX, 1021.070
1622113252.944, lauv-roald, SmartX, 1021.023
1622113253.444, lauv-roald, SmartX, 1020.976
1622113253.944, lauv-roald, SmartX, 1020.971
1622113254.444, lauv-roald, SmartX, 1020.987
1622113254.944, lauv-roald, SmartX, 1021.022
1622113255.444, lauv-roald, SmartX, 1021.081
1622113255.944, lauv-roald, SmartX, 1021.161
1622113256.444, lauv-roald, SmartX, 1021.168
1622113256.944, lauv-roald, SmartX, 1021.206
1622113257.444, lauv-roald, SmartX, 1021.159
1622113257.944, lauv-roald, SmartX, 1021.135
1622113258.444, lauv-roald, SmartX, 1021.056
1622113258.944, lauv-roald, SmartX, 1021.050
1622113259.444, lauv-roald, SmartX, 1021.058
1622113259.944, lauv-roald, SmartX, 1021.077
1622113260.445, lauv-roald, SmartX, 1021.068
1622113260.944, lauv-roald, SmartX, 1021.009
1622113261.444, lauv-roald, SmartX, 1020.941
1622113261.944, lauv-roald, SmartX, 1020.841
1622113262.444, lauv-roald, SmartX, 1020.783
1622113262.944, lauv-roald, SmartX, 1020.750
1622113263.443, lauv-roald, SmartX, 1020.727
1622113263.944, lauv-roald, SmartX, 1020.736
1622113264.443, lauv-roald, SmartX, 1020.770
1622113264.943, lauv-roald, SmartX, 1020.753
1622113265.443, lauv-roald, SmartX, 1020.785
1622113265.943, lauv-roald, SmartX, 1020.797
1622113266.443, lauv-roald, SmartX, 1020.820
1622113266.943, lauv-roald, SmartX, 1020.828
1622113267.443, lauv-roald, SmartX, 1020.833
1622113267.943, lauv-roald, SmartX, 1020.755
1622113268.443, lauv-roald, SmartX, 1020.749
1622113268.943, lauv-roald, SmartX, 1020.904
1622113269.443, lauv-roald, SmartX, 1020.950
1622113269.943, lauv-roald, SmartX, 1021.010
1622113270.443, lauv-roald, SmartX, 1021.055
1622113270.943, lauv-roald, SmartX, 1021.118
1622113271.443, lauv-roald, SmartX, 1021.071
1622113271.943, lauv-roald, SmartX, 1021.081
1622113272.443, lauv-roald, SmartX, 1021.125
1622113272.943, lauv-roald, SmartX, 1021.188
1622113273.443, lauv-roald, SmartX, 1021.202
1622113273.943, lauv-roald, SmartX, 1021.223
1622113274.443, lauv-roald, SmartX, 1021.189
1622113274.943, lauv-roald, SmartX, 1021.043
1622113275.443, lauv-roald, SmartX, 1020.951
1622113275.943, lauv-roald, SmartX, 1020.927
1622113276.442, lauv-roald, SmartX, 1020.965
1622113276.942, lauv-roald, SmartX, 1021.031
1622113277.442, lauv-roald, SmartX, 1020.941
1622113277.943, lauv-roald, SmartX, 1020.992
1622113278.442, lauv-roald, SmartX, 1021.014
1622113278.942, lauv-roald, SmartX, 1021.019
1622113279.442, lauv-roald, SmartX, 1021.004
1622113279.942, lauv-roald, SmartX, 1021.028
1622113280.442, lauv-roald, SmartX, 1021.026
1622113280.942, lauv-roald, SmartX, 1021.029
1622113281.442, lauv-roald, SmartX, 1021.073
1622113281.942, lauv-roald, SmartX, 1021.114
1622113282.442, lauv-roald, SmartX, 1021.155
1622113282.942, lauv-roald, SmartX, 1021.182
1622113283.442, lauv-roald, SmartX, 1021.165
1622113283.942, lauv-roald, SmartX, 1021.145
1622113284.442, lauv-roald, SmartX, 1021.075
1622113284.942, lauv-roald, SmartX, 1021.040
1622113285.442, lauv-roald, SmartX, 1021.026
1622113285.942, lauv-roald, SmartX, 1021.026
1622113286.442, lauv-roald, SmartX, 1021.044
1622113286.942, lauv-roald, SmartX, 1021.044
1622113287.442, lauv-roald, SmartX, 1021.040
1622113287.942, lauv-roald, SmartX, 1021.045
1622113288.442, lauv-roald, SmartX, 1021.009
1622113288.942, lauv-roald, SmartX, 1020.960
1622113289.442, lauv-roald, SmartX, 1020.917
1622113289.942, lauv-roald, SmartX, 1020.908
1622113290.442, lauv-roald, SmartX, 1020.933
1622113290.942, lauv-roald, SmartX, 1020.928
1622113291.442, lauv-roald, SmartX, 1020.921
1622113291.942, lauv-roald, SmartX, 1020.897
1622113292.442, lauv-roald, SmartX, 1020.887
1622113292.941, lauv-roald, SmartX, 1020.868
1622113293.441, lauv-roald, SmartX, 1020.839
1622113293.941, lauv-roald, SmartX, 1020.825
1622113294.441, lauv-roald, SmartX, 1020.790
1622113294.941, lauv-roald, SmartX, 1020.753
1622113295.441, lauv-roald, SmartX, 1020.708
1622113295.941, lauv-roald, SmartX, 1020.688
1622113296.441, lauv-roald, SmartX, 1020.663
1622113296.941, lauv-roald, SmartX, 1020.622
1622113297.441, lauv-roald, SmartX, 1020.664
1622113297.941, lauv-roald, SmartX, 1020.640
1622113298.441, lauv-roald, SmartX, 1020.621
1622113298.941, lauv-roald, SmartX, 1020.602
1622113299.441, lauv-roald, SmartX, 1020.589
1622113299.941, lauv-roald, SmartX, 1020.576
1622113300.441, lauv-roald, SmartX, 1020.613
1622113300.941, lauv-roald, SmartX, 1020.582
1622113301.441, lauv-roald, SmartX, 1020.580
1622113301.941, lauv-roald, SmartX, 1020.543
1622113302.441, lauv-roald, SmartX, 1020.509
1622113302.941, lauv-roald, SmartX, 1020.475
1622113303.441, lauv-roald, SmartX, 1020.463
1622113303.941, lauv-roald, SmartX, 1020.502
1622113304.441, lauv-roald, SmartX, 1020.505
1622113304.941, lauv-roald, SmartX, 1020.542
1622113305.441, lauv-roald, SmartX, 1020.542
1622113305.941, lauv-roald, SmartX, 1020.541
1622113306.441, lauv-roald, SmartX, 1020.539
1622113306.940, lauv-roald, SmartX, 1020.520
1622113307.441, lauv-roald, SmartX, 1020.526
1622113307.940, lauv-roald, SmartX, 1020.523
1622113308.441, lauv-roald, SmartX, 1020.504
1622113308.940, lauv-roald, SmartX, 1020.492
1622113309.440, lauv-roald, SmartX, 1020.525
1622113309.940, lauv-roald, SmartX, 1020.542
1622113310.440, lauv-roald, SmartX, 1020.552
1622113310.940, lauv-roald, SmartX, 1020.556
1622113311.440, lauv-roald, SmartX, 1020.552
1622113311.940, lauv-roald, SmartX, 1020.549
1622113312.440, lauv-roald, SmartX, 1020.547
1622113312.940, lauv-roald, SmartX, 1020.560
1622113313.440, lauv-roald, SmartX, 1020.550
1622113313.940, lauv-roald, SmartX, 1020.562
1622113314.440, lauv-roald, SmartX, 1020.566
1622113314.940, lauv-roald, SmartX, 1020.554
1622113315.440, lauv-roald, SmartX, 1020.549
1622113315.940, lauv-roald, SmartX, 1020.525
1622113316.440, lauv-roald, SmartX, 1020.489
1622113316.940, lauv-roald, SmartX, 1020.473
1622113317.440, lauv-roald, SmartX, 1020.471
1622113317.940, lauv-roald, SmartX, 1020.468
1622113318.440, lauv-roald, SmartX, 1020.487
1622113318.940, lauv-roald, SmartX, 1020.473
1622113319.440, lauv-roald, SmartX, 1020.472
1622113319.940, lauv-roald, SmartX, 1020.451
1622113320.440, lauv-roald, SmartX, 1020.447
1622113320.939, lauv-roald, SmartX, 1020.492
1622113321.440, lauv-roald, SmartX, 1020.536
1622113321.939, lauv-roald, SmartX, 1020.531
1622113322.439, lauv-roald, SmartX, 1020.488
1622113322.939, lauv-roald, SmartX, 1020.484
1622113323.439, lauv-roald, SmartX, 1020.476
1622113323.941, lauv-roald, SmartX, 1020.429
1622113324.440, lauv-roald, SmartX, 1020.433
1622113324.939, lauv-roald, SmartX, 1020.410
1622113325.439, lauv-roald, SmartX, 1020.406
1622113325.939, lauv-roald, SmartX, 1020.380
1622113326.439, lauv-roald, SmartX, 1020.387
1622113326.939, lauv-roald, SmartX, 1020.380
1622113327.439, lauv-roald, SmartX, 1020.407
1622113327.939, lauv-roald, SmartX, 1020.465
1622113328.439, lauv-roald, SmartX, 1020.482
1622113328.939, lauv-roald, SmartX, 1020.498
1622113329.439, lauv-roald, SmartX, 1020.510
1622113329.939, lauv-roald, SmartX, 1020.503
1622113330.439, lauv-roald, SmartX, 1020.532
1622113330.939, lauv-roald, SmartX, 1020.536
1622113331.439, lauv-roald, SmartX, 1020.536
1622113331.939, lauv-roald, SmartX, 1020.529
1622113332.439, lauv-roald, SmartX, 1020.529
1622113332.939, lauv-roald, SmartX, 1020.519
1622113333.439, lauv-roald, SmartX, 1020.523
1622113333.939, lauv-roald, SmartX, 1020.518
1622113334.439, lauv-roald, SmartX, 1020.507
1622113334.939, lauv-roald, SmartX, 1020.481
1622113335.439, lauv-roald, SmartX, 1020.470
1622113335.939, lauv-roald, SmartX, 1020.451
1622113336.439, lauv-roald, SmartX, 1020.455
1622113336.939, lauv-roald, SmartX, 1020.453
1622113337.438, lauv-roald, SmartX, 1020.417
1622113337.938, lauv-roald, SmartX, 1020.419
1622113338.439, lauv-roald, SmartX, 1020.454
1622113338.938, lauv-roald, SmartX, 1020.455
1622113339.438, lauv-roald, SmartX, 1020.420
1622113339.938, lauv-roald, SmartX, 1020.533
1622113340.438, lauv-roald, SmartX, 1020.560
1622113340.938, lauv-roald, SmartX, 1020.542
1622113341.438, lauv-roald, SmartX, 1020.490
1622113341.938, lauv-roald, SmartX, 1020.531
1622113342.438, lauv-roald, SmartX, 1020.521
1622113342.938, lauv-roald, SmartX, 1020.493
1622113343.438, lauv-roald, SmartX, 1020.468
1622113343.938, lauv-roald, SmartX, 1020.524
1622113344.438, lauv-roald, SmartX, 1020.581
1622113344.938, lauv-roald, SmartX, 1020.613
1622113345.438, lauv-roald, SmartX, 1020.603
1622113345.938, lauv-roald, SmartX, 1020.655
1622113346.438, lauv-roald, SmartX, 1020.741
1622113346.938, lauv-roald, SmartX, 1020.778
1622113347.438, lauv-roald, SmartX, 1020.797
1622113347.938, lauv-roald, SmartX, 1020.679
1622113348.438, lauv-roald, SmartX, 1020.641
1622113348.938, lauv-roald, SmartX, 1020.628
1622113349.437, lauv-roald, SmartX, 1020.677
1622113349.937, lauv-roald, SmartX, 1020.706
1622113350.437, lauv-roald, SmartX, 1020.741
1622113350.937, lauv-roald, SmartX, 1020.737
1622113351.438, lauv-roald, SmartX, 1020.720
1622113351.938, lauv-roald, SmartX, 1020.752
1622113352.438, lauv-roald, SmartX, 1020.754
1622113352.938, lauv-roald, SmartX, 1020.767
1622113353.437, lauv-roald, SmartX, 1020.777
1622113353.937, lauv-roald, SmartX, 1020.748
1622113354.437, lauv-roald, SmartX, 1020.868
1622113354.937, lauv-roald, SmartX, 1020.875
1622113355.437, lauv-roald, SmartX, 1021.036
1622113355.937, lauv-roald, SmartX, 1021.033
1622113356.437, lauv-roald, SmartX, 1020.968
1622113356.937, lauv-roald, SmartX, 1020.948
1622113357.437, lauv-roald, SmartX, 1020.948
1622113357.937, lauv-roald, SmartX, 1020.955
1622113358.437, lauv-roald, SmartX, 1020.945
1622113358.937, lauv-roald, SmartX, 1020.844
1622113359.437, lauv-roald, SmartX, 1020.766
1622113359.937, lauv-roald, SmartX, 1020.817
1622113360.437, lauv-roald, SmartX, 1020.833
1622113360.937, lauv-roald, SmartX, 1020.741
1622113361.437, lauv-roald, SmartX, 1020.807
1622113361.937, lauv-roald, SmartX, 1020.934
1622113362.437, lauv-roald, SmartX, 1020.988
1622113362.937, lauv-roald, SmartX, 1021.014
1622113363.437, lauv-roald, SmartX, 1021.056
1622113363.937, lauv-roald, SmartX, 1021.128
1622113364.437, lauv-roald, SmartX, 1021.126
1622113364.937, lauv-roald, SmartX, 1021.140
1622113365.437, lauv-roald, SmartX, 1021.149
1622113365.937, lauv-roald, SmartX, 1021.145
1622113366.437, lauv-roald, SmartX, 1021.143
1622113366.936, lauv-roald, SmartX, 1021.129
1622113367.437, lauv-roald, SmartX, 1021.142
1622113367.936, lauv-roald, SmartX, 1021.138
1622113368.436, lauv-roald, SmartX, 1021.130
1622113368.936, lauv-roald, SmartX, 1021.124
1622113369.436, lauv-roald, SmartX, 1021.139
1622113369.936, lauv-roald, SmartX, 1021.080
1622113370.436, lauv-roald, SmartX, 1020.989
1622113370.936, lauv-roald, SmartX, 1021.005
1622113371.436, lauv-roald, SmartX, 1021.127
1622113371.936, lauv-roald, SmartX, 1021.073
1622113372.436, lauv-roald, SmartX, 1021.104
1622113372.936, lauv-roald, SmartX, 1021.144
1622113373.436, lauv-roald, SmartX, 1021.133
1622113373.936, lauv-roald, SmartX, 1021.115
1622113374.436, lauv-roald, SmartX, 1021.098
1622113374.936, lauv-roald, SmartX, 1021.117
1622113375.436, lauv-roald, SmartX, 1021.088
1622113375.936, lauv-roald, SmartX, 1021.095
1622113376.436, lauv-roald, SmartX, 1021.083
1622113376.936, lauv-roald, SmartX, 1021.057
1622113377.435, lauv-roald, SmartX, 1020.962
1622113377.936, lauv-roald, SmartX, 1020.939
1622113378.436, lauv-roald, SmartX, 1020.849
1622113378.936, lauv-roald, SmartX, 1020.762
1622113379.435, lauv-roald, SmartX, 1020.644
1622113379.935, lauv-roald, SmartX, 1020.535
1622113380.435, lauv-roald, SmartX, 1020.494
1622113380.935, lauv-roald, SmartX, 1020.429
1622113381.436, lauv-roald, SmartX, 1020.437
1622113381.935, lauv-roald, SmartX, 1020.409
1622113382.436, lauv-roald, SmartX, 1020.423
1622113382.936, lauv-roald, SmartX, 1020.486
1622113383.435, lauv-roald, SmartX, 1020.552
1622113383.935, lauv-roald, SmartX, 1020.588
1622113384.435, lauv-roald, SmartX, 1020.731
1622113384.935, lauv-roald, SmartX, 1020.947
1622113385.435, lauv-roald, SmartX, 1021.051
1622113385.935, lauv-roald, SmartX, 1021.068
1622113386.435, lauv-roald, SmartX, 1021.104
1622113386.935, lauv-roald, SmartX, 1021.108
1622113387.435, lauv-roald, SmartX, 1021.111
1622113387.935, lauv-roald, SmartX, 1021.095
1622113388.435, lauv-roald, SmartX, 1021.116
1622113388.935, lauv-roald, SmartX, 1021.104
1622113389.435, lauv-roald, SmartX, 1020.881
1622113389.935, lauv-roald, SmartX, 1020.744
1622113390.435, lauv-roald, SmartX, 1020.639
1622113390.935, lauv-roald, SmartX, 1020.743
1622113391.435, lauv-roald, SmartX, 1020.769
1622113391.935, lauv-roald, SmartX, 1020.833
1622113392.435, lauv-roald, SmartX, 1020.987
1622113392.935, lauv-roald, SmartX, 1020.860
1622113393.435, lauv-roald, SmartX, 1021.057
1622113393.935, lauv-roald, SmartX, 1021.060
1622113394.435, lauv-roald, SmartX, 1021.061
1622113394.935, lauv-roald, SmartX, 1021.018
1622113395.434, lauv-roald, SmartX, 1020.877
1622113395.934, lauv-roald, SmartX, 1020.609
1622113396.434, lauv-roald, SmartX, 1020.504
1622113396.934, lauv-roald, SmartX, 1020.432
1622113397.434, lauv-roald, SmartX, 1020.373
1622113397.934, lauv-roald, SmartX, 1020.390
1622113398.434, lauv-roald, SmartX, 1020.428
1622113398.934, lauv-roald, SmartX, 1020.490
1622113399.434, lauv-roald, SmartX, 1020.557
1622113399.934, lauv-roald, SmartX, 1020.634
1622113400.434, lauv-roald, SmartX, 1020.614
1622113400.934, lauv-roald, SmartX, 1020.599
1622113401.434, lauv-roald, SmartX, 1020.567
1622113401.934, lauv-roald, SmartX, 1020.547
1622113402.434, lauv-roald, SmartX, 1020.462
1622113402.934, lauv-roald, SmartX, 1020.452
1622113403.434, lauv-roald, SmartX, 1020.426
1622113403.934, lauv-roald, SmartX, 1020.393
1622113404.434, lauv-roald, SmartX, 1020.402
1622113404.934, lauv-roald, SmartX, 1020.354
1622113405.434, lauv-roald, SmartX, 1020.330
1622113405.934, lauv-roald, SmartX, 1020.295
1622113406.434, lauv-roald, SmartX, 1020.303
1622113406.933, lauv-roald, SmartX, 1020.342
1622113407.434, lauv-roald, SmartX, 1020.393
1622113407.934, lauv-roald, SmartX, 1020.456
1622113408.433, lauv-roald, SmartX, 1020.542
1622113408.933, lauv-roald, SmartX, 1020.467
1622113409.433, lauv-roald, SmartX, 1020.480
1622113409.933, lauv-roald, SmartX, 1020.538
1622113410.433, lauv-roald, SmartX, 1020.739
1622113410.933, lauv-roald, SmartX, 1020.841
1622113411.433, lauv-roald, SmartX, 1020.995
1622113411.933, lauv-roald, SmartX, 1021.031
1622113412.433, lauv-roald, SmartX, 1021.060
1622113412.933, lauv-roald, SmartX, 1020.839
1622113413.433, lauv-roald, SmartX, 1020.677
1622113413.933, lauv-roald, SmartX, 1020.564
1622113414.433, lauv-roald, SmartX, 1020.551
1622113414.933, lauv-roald, SmartX, 1020.438
1622113415.433, lauv-roald, SmartX, 1020.402
1622113415.933, lauv-roald, SmartX, 1020.372
1622113416.433, lauv-roald, SmartX, 1020.440
1622113416.933, lauv-roald, SmartX, 1020.727
1622113417.433, lauv-roald, SmartX, 1020.720
1622113417.933, lauv-roald, SmartX, 1020.732
1622113418.433, lauv-roald, SmartX, 1020.536
1622113418.933, lauv-roald, SmartX, 1020.590
1622113419.433, lauv-roald, SmartX, 1020.468
1622113419.933, lauv-roald, SmartX, 1020.391
1622113420.434, lauv-roald, SmartX, 1020.343
1622113420.933, lauv-roald, SmartX, 1020.285
1622113421.433, lauv-roald, SmartX, 1020.269
1622113421.933, lauv-roald, SmartX, 1020.337
1622113422.433, lauv-roald, SmartX, 1020.460
1622113422.933, lauv-roald, SmartX, 1020.845
1622113423.433, lauv-roald, SmartX, 1020.959
1622113423.932, lauv-roald, SmartX, 1021.006
1622113424.433, lauv-roald, SmartX, 1021.042
1622113424.932, lauv-roald, SmartX, 1021.069
1622113425.433, lauv-roald, SmartX, 1021.089
1622113425.933, lauv-roald, SmartX, 1021.094
