timestamp, system, entity , value (µm)
1622110370.095, lauv-roald, Oxygen Sensor, 305.453
1622110371.095, lauv-roald, Oxygen Sensor, 305.070
1622110372.095, lauv-roald, Oxygen Sensor, 304.881
1622110373.095, lauv-roald, Oxygen Sensor, 304.579
1622110374.095, lauv-roald, Oxygen Sensor, 305.235
1622110375.095, lauv-roald, Oxygen Sensor, 304.998
1622110376.095, lauv-roald, Oxygen Sensor, 305.306
1622110377.095, lauv-roald, Oxygen Sensor, 305.127
1622110378.095, lauv-roald, Oxygen Sensor, 304.593
1622110379.095, lauv-roald, Oxygen Sensor, 304.635
1622110380.095, lauv-roald, Oxygen Sensor, 304.793
1622110381.095, lauv-roald, Oxygen Sensor, 304.878
1622110382.095, lauv-roald, Oxygen Sensor, 304.957
1622110383.095, lauv-roald, Oxygen Sensor, 304.751
1622110384.094, lauv-roald, Oxygen Sensor, 304.368
1622110385.094, lauv-roald, Oxygen Sensor, 304.814
1622110386.094, lauv-roald, Oxygen Sensor, 304.894
1622110387.094, lauv-roald, Oxygen Sensor, 304.970
1622110388.094, lauv-roald, Oxygen Sensor, 304.699
1622110389.094, lauv-roald, Oxygen Sensor, 304.755
1622110390.094, lauv-roald, Oxygen Sensor, 304.842
1622110391.094, lauv-roald, Oxygen Sensor, 304.461
1622110392.094, lauv-roald, Oxygen Sensor, 304.770
1622110393.094, lauv-roald, Oxygen Sensor, 304.522
1622110394.094, lauv-roald, Oxygen Sensor, 303.995
1622110395.094, lauv-roald, Oxygen Sensor, 304.447
1622110396.094, lauv-roald, Oxygen Sensor, 304.630
1622110397.094, lauv-roald, Oxygen Sensor, 304.845
1622110398.094, lauv-roald, Oxygen Sensor, 304.628
1622110399.094, lauv-roald, Oxygen Sensor, 304.567
1622110400.094, lauv-roald, Oxygen Sensor, 304.472
1622110401.094, lauv-roald, Oxygen Sensor, 304.504
1622110402.094, lauv-roald, Oxygen Sensor, 304.399
1622110403.094, lauv-roald, Oxygen Sensor, 304.371
1622110404.094, lauv-roald, Oxygen Sensor, 304.249
1622110405.094, lauv-roald, Oxygen Sensor, 304.380
1622110406.094, lauv-roald, Oxygen Sensor, 303.986
1622110407.094, lauv-roald, Oxygen Sensor, 303.889
1622110408.094, lauv-roald, Oxygen Sensor, 303.774
1622110409.093, lauv-roald, Oxygen Sensor, 303.712
1622110410.094, lauv-roald, Oxygen Sensor, 303.682
1622110411.093, lauv-roald, Oxygen Sensor, 303.633
1622110412.093, lauv-roald, Oxygen Sensor, 303.302
1622110413.093, lauv-roald, Oxygen Sensor, 302.799
1622110414.093, lauv-roald, Oxygen Sensor, 302.192
1622110415.093, lauv-roald, Oxygen Sensor, 302.554
1622110416.093, lauv-roald, Oxygen Sensor, 303.312
1622110417.093, lauv-roald, Oxygen Sensor, 302.586
1622110418.093, lauv-roald, Oxygen Sensor, 302.043
1622110419.093, lauv-roald, Oxygen Sensor, 301.994
1622110420.093, lauv-roald, Oxygen Sensor, 302.194
1622110421.093, lauv-roald, Oxygen Sensor, 302.197
1622110422.093, lauv-roald, Oxygen Sensor, 302.342
1622110423.093, lauv-roald, Oxygen Sensor, 302.486
1622110424.093, lauv-roald, Oxygen Sensor, 303.078
1622110425.093, lauv-roald, Oxygen Sensor, 303.059
1622110426.093, lauv-roald, Oxygen Sensor, 302.425
1622110427.093, lauv-roald, Oxygen Sensor, 302.771
1622110428.093, lauv-roald, Oxygen Sensor, 303.515
1622110429.093, lauv-roald, Oxygen Sensor, 303.783
1622110430.093, lauv-roald, Oxygen Sensor, 303.805
1622110431.093, lauv-roald, Oxygen Sensor, 303.614
1622110432.093, lauv-roald, Oxygen Sensor, 303.831
1622110433.093, lauv-roald, Oxygen Sensor, 304.078
1622110434.093, lauv-roald, Oxygen Sensor, 303.869
1622110435.093, lauv-roald, Oxygen Sensor, 303.452
1622110436.093, lauv-roald, Oxygen Sensor, 303.558
1622110437.093, lauv-roald, Oxygen Sensor, 304.089
1622110438.093, lauv-roald, Oxygen Sensor, 303.699
1622110439.093, lauv-roald, Oxygen Sensor, 305.001
1622110440.092, lauv-roald, Oxygen Sensor, 303.514
1622110441.093, lauv-roald, Oxygen Sensor, 303.833
1622110442.092, lauv-roald, Oxygen Sensor, 304.739
1622110443.092, lauv-roald, Oxygen Sensor, 305.353
1622110444.092, lauv-roald, Oxygen Sensor, 305.799
1622110445.092, lauv-roald, Oxygen Sensor, 306.032
1622110446.092, lauv-roald, Oxygen Sensor, 306.417
1622110447.092, lauv-roald, Oxygen Sensor, 306.135
1622110448.092, lauv-roald, Oxygen Sensor, 306.215
1622110449.092, lauv-roald, Oxygen Sensor, 306.545
1622110450.092, lauv-roald, Oxygen Sensor, 306.521
1622110451.092, lauv-roald, Oxygen Sensor, 306.463
1622110452.092, lauv-roald, Oxygen Sensor, 307.098
1622110453.092, lauv-roald, Oxygen Sensor, 306.940
1622110454.092, lauv-roald, Oxygen Sensor, 307.244
1622110455.092, lauv-roald, Oxygen Sensor, 307.241
1622110456.092, lauv-roald, Oxygen Sensor, 307.303
1622110457.092, lauv-roald, Oxygen Sensor, 307.357
1622110458.093, lauv-roald, Oxygen Sensor, 307.130
1622110459.093, lauv-roald, Oxygen Sensor, 307.052
1622110460.094, lauv-roald, Oxygen Sensor, 307.809
1622110461.094, lauv-roald, Oxygen Sensor, 307.946
1622110462.092, lauv-roald, Oxygen Sensor, 307.576
1622110463.092, lauv-roald, Oxygen Sensor, 307.740
1622110464.092, lauv-roald, Oxygen Sensor, 307.465
1622110465.092, lauv-roald, Oxygen Sensor, 307.479
1622110466.091, lauv-roald, Oxygen Sensor, 307.839
1622110467.091, lauv-roald, Oxygen Sensor, 307.698
1622110468.092, lauv-roald, Oxygen Sensor, 308.043
1622110469.091, lauv-roald, Oxygen Sensor, 307.742
1622110470.092, lauv-roald, Oxygen Sensor, 307.926
1622110471.091, lauv-roald, Oxygen Sensor, 307.577
1622110472.091, lauv-roald, Oxygen Sensor, 307.788
1622110473.091, lauv-roald, Oxygen Sensor, 307.690
1622110474.091, lauv-roald, Oxygen Sensor, 307.769
1622110475.091, lauv-roald, Oxygen Sensor, 307.705
1622110476.091, lauv-roald, Oxygen Sensor, 307.683
1622110477.091, lauv-roald, Oxygen Sensor, 308.041
1622110478.091, lauv-roald, Oxygen Sensor, 308.054
1622110479.091, lauv-roald, Oxygen Sensor, 308.061
1622110480.091, lauv-roald, Oxygen Sensor, 307.934
1622110481.091, lauv-roald, Oxygen Sensor, 307.512
1622110482.091, lauv-roald, Oxygen Sensor, 307.293
1622110483.091, lauv-roald, Oxygen Sensor, 307.543
1622110484.091, lauv-roald, Oxygen Sensor, 307.795
1622110485.091, lauv-roald, Oxygen Sensor, 307.892
1622110486.091, lauv-roald, Oxygen Sensor, 308.020
1622110487.091, lauv-roald, Oxygen Sensor, 308.089
1622110488.091, lauv-roald, Oxygen Sensor, 308.203
1622110489.091, lauv-roald, Oxygen Sensor, 308.399
1622110490.091, lauv-roald, Oxygen Sensor, 308.154
1622110491.091, lauv-roald, Oxygen Sensor, 307.978
1622110492.091, lauv-roald, Oxygen Sensor, 308.039
1622110493.091, lauv-roald, Oxygen Sensor, 308.067
1622110494.091, lauv-roald, Oxygen Sensor, 308.274
1622110495.091, lauv-roald, Oxygen Sensor, 308.400
1622110496.091, lauv-roald, Oxygen Sensor, 308.260
1622110497.091, lauv-roald, Oxygen Sensor, 308.866
1622110498.091, lauv-roald, Oxygen Sensor, 308.787
1622110499.091, lauv-roald, Oxygen Sensor, 308.836
1622110500.091, lauv-roald, Oxygen Sensor, 308.743
1622110501.091, lauv-roald, Oxygen Sensor, 308.628
1622110502.091, lauv-roald, Oxygen Sensor, 308.747
1622110503.090, lauv-roald, Oxygen Sensor, 308.416
1622110504.090, lauv-roald, Oxygen Sensor, 307.035
1622110505.090, lauv-roald, Oxygen Sensor, 306.667
1622110506.090, lauv-roald, Oxygen Sensor, 309.092
1622110507.090, lauv-roald, Oxygen Sensor, 309.800
1622110508.090, lauv-roald, Oxygen Sensor, 309.845
1622110509.090, lauv-roald, Oxygen Sensor, 310.104
1622110510.090, lauv-roald, Oxygen Sensor, 309.987
1622110511.090, lauv-roald, Oxygen Sensor, 309.931
1622110512.090, lauv-roald, Oxygen Sensor, 310.034
1622110513.090, lauv-roald, Oxygen Sensor, 310.039
1622110514.090, lauv-roald, Oxygen Sensor, 309.767
1622110515.090, lauv-roald, Oxygen Sensor, 309.919
1622110516.090, lauv-roald, Oxygen Sensor, 310.256
1622110517.090, lauv-roald, Oxygen Sensor, 310.056
1622110518.090, lauv-roald, Oxygen Sensor, 309.995
1622110519.090, lauv-roald, Oxygen Sensor, 310.055
1622110520.090, lauv-roald, Oxygen Sensor, 309.959
1622110521.090, lauv-roald, Oxygen Sensor, 309.910
1622110522.090, lauv-roald, Oxygen Sensor, 310.128
1622110523.090, lauv-roald, Oxygen Sensor, 310.351
1622110524.090, lauv-roald, Oxygen Sensor, 310.228
1622110525.090, lauv-roald, Oxygen Sensor, 310.115
1622110526.089, lauv-roald, Oxygen Sensor, 310.288
1622110527.090, lauv-roald, Oxygen Sensor, 310.424
1622110528.089, lauv-roald, Oxygen Sensor, 310.371
1622110529.089, lauv-roald, Oxygen Sensor, 310.435
1622110530.090, lauv-roald, Oxygen Sensor, 310.057
1622110531.089, lauv-roald, Oxygen Sensor, 310.196
1622110532.090, lauv-roald, Oxygen Sensor, 310.594
1622110533.090, lauv-roald, Oxygen Sensor, 310.289
1622110534.090, lauv-roald, Oxygen Sensor, 310.566
1622110535.090, lauv-roald, Oxygen Sensor, 310.192
1622110536.090, lauv-roald, Oxygen Sensor, 310.541
1622110537.090, lauv-roald, Oxygen Sensor, 310.304
1622110538.090, lauv-roald, Oxygen Sensor, 310.535
1622110539.090, lauv-roald, Oxygen Sensor, 310.402
1622110540.090, lauv-roald, Oxygen Sensor, 310.446
1622110541.090, lauv-roald, Oxygen Sensor, 310.383
1622110542.090, lauv-roald, Oxygen Sensor, 310.115
1622110543.092, lauv-roald, Oxygen Sensor, 309.919
1622110544.090, lauv-roald, Oxygen Sensor, 310.153
1622110545.089, lauv-roald, Oxygen Sensor, 309.822
1622110546.089, lauv-roald, Oxygen Sensor, 309.821
1622110547.089, lauv-roald, Oxygen Sensor, 309.691
1622110548.089, lauv-roald, Oxygen Sensor, 309.901
1622110549.089, lauv-roald, Oxygen Sensor, 309.848
1622110550.089, lauv-roald, Oxygen Sensor, 309.599
1622110551.089, lauv-roald, Oxygen Sensor, 309.448
1622110552.089, lauv-roald, Oxygen Sensor, 310.140
1622110553.089, lauv-roald, Oxygen Sensor, 309.748
1622110554.089, lauv-roald, Oxygen Sensor, 309.675
1622110555.089, lauv-roald, Oxygen Sensor, 309.825
1622110556.089, lauv-roald, Oxygen Sensor, 309.925
1622110557.089, lauv-roald, Oxygen Sensor, 309.928
1622110558.089, lauv-roald, Oxygen Sensor, 309.686
1622110559.088, lauv-roald, Oxygen Sensor, 309.729
1622110560.089, lauv-roald, Oxygen Sensor, 309.479
1622110561.088, lauv-roald, Oxygen Sensor, 309.489
1622110562.088, lauv-roald, Oxygen Sensor, 309.925
1622110563.088, lauv-roald, Oxygen Sensor, 309.788
1622110564.088, lauv-roald, Oxygen Sensor, 309.811
1622110565.088, lauv-roald, Oxygen Sensor, 309.740
1622110566.088, lauv-roald, Oxygen Sensor, 310.096
1622110567.088, lauv-roald, Oxygen Sensor, 309.902
1622110568.088, lauv-roald, Oxygen Sensor, 309.400
1622110569.088, lauv-roald, Oxygen Sensor, 309.813
1622110570.088, lauv-roald, Oxygen Sensor, 309.743
1622110571.088, lauv-roald, Oxygen Sensor, 309.756
1622110572.088, lauv-roald, Oxygen Sensor, 309.666
1622110573.088, lauv-roald, Oxygen Sensor, 309.500
1622110574.088, lauv-roald, Oxygen Sensor, 309.684
1622110575.088, lauv-roald, Oxygen Sensor, 310.020
1622110576.088, lauv-roald, Oxygen Sensor, 309.838
1622110577.088, lauv-roald, Oxygen Sensor, 309.712
1622110578.088, lauv-roald, Oxygen Sensor, 309.584
1622110579.088, lauv-roald, Oxygen Sensor, 309.515
1622110580.088, lauv-roald, Oxygen Sensor, 309.739
1622110581.088, lauv-roald, Oxygen Sensor, 309.646
1622110582.088, lauv-roald, Oxygen Sensor, 309.557
1622110583.088, lauv-roald, Oxygen Sensor, 309.616
1622110584.088, lauv-roald, Oxygen Sensor, 309.493
1622110585.088, lauv-roald, Oxygen Sensor, 309.766
1622110586.088, lauv-roald, Oxygen Sensor, 309.646
1622110587.088, lauv-roald, Oxygen Sensor, 309.719
1622110588.087, lauv-roald, Oxygen Sensor, 309.844
1622110589.087, lauv-roald, Oxygen Sensor, 309.789
1622110590.087, lauv-roald, Oxygen Sensor, 309.768
1622110591.087, lauv-roald, Oxygen Sensor, 309.754
1622110592.087, lauv-roald, Oxygen Sensor, 309.887
1622110593.087, lauv-roald, Oxygen Sensor, 311.335
1622110594.087, lauv-roald, Oxygen Sensor, 312.038
1622110595.087, lauv-roald, Oxygen Sensor, 310.034
1622110596.087, lauv-roald, Oxygen Sensor, 309.200
1622110597.087, lauv-roald, Oxygen Sensor, 309.703
1622110598.087, lauv-roald, Oxygen Sensor, 310.694
1622110599.087, lauv-roald, Oxygen Sensor, 311.758
1622110600.087, lauv-roald, Oxygen Sensor, 310.361
1622110601.087, lauv-roald, Oxygen Sensor, 310.153
1622110602.087, lauv-roald, Oxygen Sensor, 312.808
1622110603.087, lauv-roald, Oxygen Sensor, 309.986
1622110604.087, lauv-roald, Oxygen Sensor, 311.501
1622110605.087, lauv-roald, Oxygen Sensor, 311.963
1622110606.087, lauv-roald, Oxygen Sensor, 310.180
1622110607.087, lauv-roald, Oxygen Sensor, 307.598
1622110608.087, lauv-roald, Oxygen Sensor, 308.371
1622110609.087, lauv-roald, Oxygen Sensor, 309.863
1622110610.087, lauv-roald, Oxygen Sensor, 309.922
1622110611.087, lauv-roald, Oxygen Sensor, 309.898
1622110612.087, lauv-roald, Oxygen Sensor, 309.429
1622110613.087, lauv-roald, Oxygen Sensor, 309.634
1622110614.087, lauv-roald, Oxygen Sensor, 309.755
1622110615.087, lauv-roald, Oxygen Sensor, 311.097
1622110616.087, lauv-roald, Oxygen Sensor, 309.725
1622110617.087, lauv-roald, Oxygen Sensor, 309.282
1622110618.087, lauv-roald, Oxygen Sensor, 309.938
1622110619.086, lauv-roald, Oxygen Sensor, 309.906
1622110620.086, lauv-roald, Oxygen Sensor, 310.292
1622110621.086, lauv-roald, Oxygen Sensor, 310.767
1622110622.086, lauv-roald, Oxygen Sensor, 311.333
1622110623.086, lauv-roald, Oxygen Sensor, 310.370
1622110624.086, lauv-roald, Oxygen Sensor, 309.418
1622110625.086, lauv-roald, Oxygen Sensor, 310.186
1622110626.086, lauv-roald, Oxygen Sensor, 309.920
1622110627.086, lauv-roald, Oxygen Sensor, 309.748
1622110628.086, lauv-roald, Oxygen Sensor, 309.949
1622110629.086, lauv-roald, Oxygen Sensor, 310.208
1622110630.086, lauv-roald, Oxygen Sensor, 310.418
1622110631.086, lauv-roald, Oxygen Sensor, 310.782
1622110632.086, lauv-roald, Oxygen Sensor, 309.678
1622110633.086, lauv-roald, Oxygen Sensor, 309.428
1622110634.086, lauv-roald, Oxygen Sensor, 309.796
1622110635.086, lauv-roald, Oxygen Sensor, 309.818
1622110636.086, lauv-roald, Oxygen Sensor, 309.360
1622110637.086, lauv-roald, Oxygen Sensor, 309.412
1622110638.087, lauv-roald, Oxygen Sensor, 309.406
1622110639.086, lauv-roald, Oxygen Sensor, 309.389
1622110640.086, lauv-roald, Oxygen Sensor, 309.307
1622110641.086, lauv-roald, Oxygen Sensor, 309.286
1622110642.086, lauv-roald, Oxygen Sensor, 309.629
1622110643.086, lauv-roald, Oxygen Sensor, 309.050
1622110644.086, lauv-roald, Oxygen Sensor, 309.238
1622110645.086, lauv-roald, Oxygen Sensor, 309.402
1622110646.086, lauv-roald, Oxygen Sensor, 309.433
1622110647.086, lauv-roald, Oxygen Sensor, 309.972
1622110648.086, lauv-roald, Oxygen Sensor, 309.400
1622110649.086, lauv-roald, Oxygen Sensor, 309.503
1622110650.086, lauv-roald, Oxygen Sensor, 310.064
1622110651.085, lauv-roald, Oxygen Sensor, 310.666
1622110652.085, lauv-roald, Oxygen Sensor, 310.459
1622110653.085, lauv-roald, Oxygen Sensor, 310.091
1622110654.085, lauv-roald, Oxygen Sensor, 309.606
1622110655.085, lauv-roald, Oxygen Sensor, 309.612
1622110656.085, lauv-roald, Oxygen Sensor, 309.370
1622110657.085, lauv-roald, Oxygen Sensor, 309.790
1622110658.085, lauv-roald, Oxygen Sensor, 309.737
1622110659.085, lauv-roald, Oxygen Sensor, 309.596
1622110660.085, lauv-roald, Oxygen Sensor, 310.142
1622110661.085, lauv-roald, Oxygen Sensor, 310.136
1622110662.085, lauv-roald, Oxygen Sensor, 310.356
1622110663.085, lauv-roald, Oxygen Sensor, 310.405
1622110664.085, lauv-roald, Oxygen Sensor, 310.519
1622110665.085, lauv-roald, Oxygen Sensor, 310.655
1622110666.085, lauv-roald, Oxygen Sensor, 310.780
1622110667.085, lauv-roald, Oxygen Sensor, 310.630
1622110668.085, lauv-roald, Oxygen Sensor, 310.627
1622110669.085, lauv-roald, Oxygen Sensor, 310.331
1622110670.085, lauv-roald, Oxygen Sensor, 310.797
1622110671.085, lauv-roald, Oxygen Sensor, 311.044
1622110672.085, lauv-roald, Oxygen Sensor, 311.145
1622110673.085, lauv-roald, Oxygen Sensor, 310.631
1622110674.085, lauv-roald, Oxygen Sensor, 310.637
1622110675.085, lauv-roald, Oxygen Sensor, 310.619
1622110676.085, lauv-roald, Oxygen Sensor, 310.794
1622110677.085, lauv-roald, Oxygen Sensor, 310.708
1622110678.084, lauv-roald, Oxygen Sensor, 310.641
1622110679.084, lauv-roald, Oxygen Sensor, 310.632
1622110680.085, lauv-roald, Oxygen Sensor, 310.672
1622110681.084, lauv-roald, Oxygen Sensor, 310.502
1622110682.084, lauv-roald, Oxygen Sensor, 310.727
1622110683.084, lauv-roald, Oxygen Sensor, 310.449
1622110684.084, lauv-roald, Oxygen Sensor, 310.101
1622110685.084, lauv-roald, Oxygen Sensor, 309.870
1622110686.084, lauv-roald, Oxygen Sensor, 309.724
1622110687.084, lauv-roald, Oxygen Sensor, 309.650
1622110688.084, lauv-roald, Oxygen Sensor, 309.633
1622110689.084, lauv-roald, Oxygen Sensor, 309.496
1622110690.084, lauv-roald, Oxygen Sensor, 309.386
1622110691.084, lauv-roald, Oxygen Sensor, 309.187
1622110692.084, lauv-roald, Oxygen Sensor, 309.230
1622110693.084, lauv-roald, Oxygen Sensor, 308.936
1622110694.084, lauv-roald, Oxygen Sensor, 308.976
1622110695.084, lauv-roald, Oxygen Sensor, 309.070
1622110696.084, lauv-roald, Oxygen Sensor, 309.472
1622110697.084, lauv-roald, Oxygen Sensor, 309.362
1622110698.084, lauv-roald, Oxygen Sensor, 309.193
1622110699.084, lauv-roald, Oxygen Sensor, 309.379
1622110700.084, lauv-roald, Oxygen Sensor, 309.468
1622110701.084, lauv-roald, Oxygen Sensor, 309.618
1622110702.084, lauv-roald, Oxygen Sensor, 309.647
1622110703.084, lauv-roald, Oxygen Sensor, 309.590
1622110704.084, lauv-roald, Oxygen Sensor, 309.607
1622110705.084, lauv-roald, Oxygen Sensor, 309.564
1622110706.084, lauv-roald, Oxygen Sensor, 309.633
1622110707.084, lauv-roald, Oxygen Sensor, 309.774
1622110708.084, lauv-roald, Oxygen Sensor, 309.903
1622110709.084, lauv-roald, Oxygen Sensor, 309.651
1622110710.084, lauv-roald, Oxygen Sensor, 309.381
1622110711.084, lauv-roald, Oxygen Sensor, 309.604
1622110712.084, lauv-roald, Oxygen Sensor, 309.784
1622110713.084, lauv-roald, Oxygen Sensor, 309.723
1622110714.084, lauv-roald, Oxygen Sensor, 309.854
1622110715.084, lauv-roald, Oxygen Sensor, 309.713
1622110716.084, lauv-roald, Oxygen Sensor, 309.773
1622110717.084, lauv-roald, Oxygen Sensor, 309.578
1622110718.084, lauv-roald, Oxygen Sensor, 309.579
1622110719.084, lauv-roald, Oxygen Sensor, 309.145
1622110720.083, lauv-roald, Oxygen Sensor, 309.188
1622110721.083, lauv-roald, Oxygen Sensor, 310.371
1622110722.083, lauv-roald, Oxygen Sensor, 309.210
1622110723.083, lauv-roald, Oxygen Sensor, 309.682
1622110724.083, lauv-roald, Oxygen Sensor, 309.742
1622110725.083, lauv-roald, Oxygen Sensor, 309.069
1622110726.083, lauv-roald, Oxygen Sensor, 309.307
1622110727.083, lauv-roald, Oxygen Sensor, 309.008
1622110728.083, lauv-roald, Oxygen Sensor, 309.478
1622110729.083, lauv-roald, Oxygen Sensor, 310.085
1622110730.083, lauv-roald, Oxygen Sensor, 308.979
1622110731.083, lauv-roald, Oxygen Sensor, 309.708
1622110732.083, lauv-roald, Oxygen Sensor, 309.487
1622110733.083, lauv-roald, Oxygen Sensor, 309.589
1622110734.083, lauv-roald, Oxygen Sensor, 309.802
1622110735.083, lauv-roald, Oxygen Sensor, 310.118
1622110736.083, lauv-roald, Oxygen Sensor, 308.560
1622110737.083, lauv-roald, Oxygen Sensor, 310.104
1622110738.083, lauv-roald, Oxygen Sensor, 309.534
1622110739.083, lauv-roald, Oxygen Sensor, 310.243
1622110740.083, lauv-roald, Oxygen Sensor, 309.660
1622110741.083, lauv-roald, Oxygen Sensor, 309.567
1622110742.083, lauv-roald, Oxygen Sensor, 309.596
1622110743.083, lauv-roald, Oxygen Sensor, 310.328
1622110744.083, lauv-roald, Oxygen Sensor, 309.935
1622110745.083, lauv-roald, Oxygen Sensor, 308.980
1622110746.082, lauv-roald, Oxygen Sensor, 311.530
1622110747.082, lauv-roald, Oxygen Sensor, 312.058
1622110748.082, lauv-roald, Oxygen Sensor, 309.797
1622110749.083, lauv-roald, Oxygen Sensor, 306.963
1622110750.082, lauv-roald, Oxygen Sensor, 310.980
1622110751.082, lauv-roald, Oxygen Sensor, 312.204
1622110752.083, lauv-roald, Oxygen Sensor, 307.479
1622110753.082, lauv-roald, Oxygen Sensor, 310.291
1622110754.082, lauv-roald, Oxygen Sensor, 310.432
1622110755.083, lauv-roald, Oxygen Sensor, 308.850
1622110756.082, lauv-roald, Oxygen Sensor, 309.498
1622110757.082, lauv-roald, Oxygen Sensor, 310.040
1622110758.082, lauv-roald, Oxygen Sensor, 309.591
1622110759.082, lauv-roald, Oxygen Sensor, 309.005
1622110760.082, lauv-roald, Oxygen Sensor, 309.451
1622110761.082, lauv-roald, Oxygen Sensor, 309.178
1622110762.082, lauv-roald, Oxygen Sensor, 308.739
1622110763.082, lauv-roald, Oxygen Sensor, 310.022
1622110764.082, lauv-roald, Oxygen Sensor, 309.698
1622110765.082, lauv-roald, Oxygen Sensor, 309.783
1622110766.082, lauv-roald, Oxygen Sensor, 310.157
1622110767.082, lauv-roald, Oxygen Sensor, 309.796
1622110768.082, lauv-roald, Oxygen Sensor, 310.615
1622110769.082, lauv-roald, Oxygen Sensor, 308.315
1622110770.082, lauv-roald, Oxygen Sensor, 308.182
1622110771.082, lauv-roald, Oxygen Sensor, 312.310
1622110772.082, lauv-roald, Oxygen Sensor, 310.124
1622110773.082, lauv-roald, Oxygen Sensor, 306.879
1622110774.082, lauv-roald, Oxygen Sensor, 308.264
1622110775.082, lauv-roald, Oxygen Sensor, 311.194
1622110776.082, lauv-roald, Oxygen Sensor, 309.686
1622110777.082, lauv-roald, Oxygen Sensor, 308.932
1622110778.082, lauv-roald, Oxygen Sensor, 308.538
1622110779.082, lauv-roald, Oxygen Sensor, 309.067
1622110780.081, lauv-roald, Oxygen Sensor, 311.321
1622110781.081, lauv-roald, Oxygen Sensor, 309.897
1622110782.081, lauv-roald, Oxygen Sensor, 307.321
1622110783.081, lauv-roald, Oxygen Sensor, 308.214
1622110784.081, lauv-roald, Oxygen Sensor, 309.783
1622110785.081, lauv-roald, Oxygen Sensor, 310.451
1622110786.081, lauv-roald, Oxygen Sensor, 310.402
1622110787.081, lauv-roald, Oxygen Sensor, 308.503
1622110788.081, lauv-roald, Oxygen Sensor, 308.794
1622110789.081, lauv-roald, Oxygen Sensor, 308.496
1622110790.082, lauv-roald, Oxygen Sensor, 309.558
1622110791.081, lauv-roald, Oxygen Sensor, 310.126
1622110792.081, lauv-roald, Oxygen Sensor, 309.241
1622110793.081, lauv-roald, Oxygen Sensor, 307.660
1622110794.081, lauv-roald, Oxygen Sensor, 309.057
1622110795.081, lauv-roald, Oxygen Sensor, 309.691
1622111192.068, lauv-roald, Oxygen Sensor, 314.208
1622111193.068, lauv-roald, Oxygen Sensor, 314.053
1622111194.068, lauv-roald, Oxygen Sensor, 314.211
1622111195.068, lauv-roald, Oxygen Sensor, 314.274
1622111196.068, lauv-roald, Oxygen Sensor, 314.518
1622111197.068, lauv-roald, Oxygen Sensor, 314.229
1622111198.068, lauv-roald, Oxygen Sensor, 314.227
1622111199.068, lauv-roald, Oxygen Sensor, 314.229
1622111200.068, lauv-roald, Oxygen Sensor, 314.092
1622111201.068, lauv-roald, Oxygen Sensor, 314.643
1622111202.068, lauv-roald, Oxygen Sensor, 314.789
1622111203.068, lauv-roald, Oxygen Sensor, 314.943
1622111204.068, lauv-roald, Oxygen Sensor, 315.392
1622111205.068, lauv-roald, Oxygen Sensor, 316.210
1622111206.068, lauv-roald, Oxygen Sensor, 314.705
1622111207.068, lauv-roald, Oxygen Sensor, 311.007
1622111208.068, lauv-roald, Oxygen Sensor, 312.904
1622111209.068, lauv-roald, Oxygen Sensor, 313.362
1622111210.068, lauv-roald, Oxygen Sensor, 311.202
1622111211.068, lauv-roald, Oxygen Sensor, 309.600
1622111212.068, lauv-roald, Oxygen Sensor, 313.748
1622111213.068, lauv-roald, Oxygen Sensor, 316.669
1622111214.068, lauv-roald, Oxygen Sensor, 312.811
1622111215.068, lauv-roald, Oxygen Sensor, 307.788
1622111216.067, lauv-roald, Oxygen Sensor, 313.045
1622111217.068, lauv-roald, Oxygen Sensor, 319.057
1622111218.068, lauv-roald, Oxygen Sensor, 315.798
1622111219.067, lauv-roald, Oxygen Sensor, 309.695
1622111220.067, lauv-roald, Oxygen Sensor, 305.665
1622111221.067, lauv-roald, Oxygen Sensor, 306.664
1622111222.067, lauv-roald, Oxygen Sensor, 314.151
1622111223.067, lauv-roald, Oxygen Sensor, 316.836
1622111224.067, lauv-roald, Oxygen Sensor, 311.659
1622111225.067, lauv-roald, Oxygen Sensor, 306.268
1622111226.067, lauv-roald, Oxygen Sensor, 306.742
1622111227.067, lauv-roald, Oxygen Sensor, 314.444
1622111228.067, lauv-roald, Oxygen Sensor, 315.064
1622111229.067, lauv-roald, Oxygen Sensor, 315.162
1622111230.067, lauv-roald, Oxygen Sensor, 315.836
1622111231.067, lauv-roald, Oxygen Sensor, 310.391
1622111232.067, lauv-roald, Oxygen Sensor, 306.195
1622111233.067, lauv-roald, Oxygen Sensor, 313.873
1622111234.067, lauv-roald, Oxygen Sensor, 315.688
1622111235.067, lauv-roald, Oxygen Sensor, 309.855
1622111236.067, lauv-roald, Oxygen Sensor, 308.557
1622111237.067, lauv-roald, Oxygen Sensor, 312.615
1622111238.067, lauv-roald, Oxygen Sensor, 315.428
1622111239.067, lauv-roald, Oxygen Sensor, 315.881
1622111240.067, lauv-roald, Oxygen Sensor, 312.819
1622111241.067, lauv-roald, Oxygen Sensor, 307.749
1622111242.067, lauv-roald, Oxygen Sensor, 308.036
1622111243.067, lauv-roald, Oxygen Sensor, 314.052
1622111244.067, lauv-roald, Oxygen Sensor, 316.984
1622111245.067, lauv-roald, Oxygen Sensor, 310.947
1622111246.067, lauv-roald, Oxygen Sensor, 308.271
1622111247.067, lauv-roald, Oxygen Sensor, 313.446
