timestamp, system, entity , value (m)
1622112147.019, lauv-roald, SmartX, 2.457
1622112147.190, lauv-roald, DVL, 1.987
1622112147.388, lauv-roald, DVL, 1.990
1622112147.519, lauv-roald, SmartX, 2.457
1622112147.590, lauv-roald, DVL, 2.000
1622112147.990, lauv-roald, DVL, 2.004
1622112148.019, lauv-roald, SmartX, 2.467
1622112148.187, lauv-roald, DVL, 2.013
1622112148.388, lauv-roald, DVL, 2.023
1622112148.519, lauv-roald, SmartX, 2.487
1622112148.784, lauv-roald, DVL, 2.030
1622112148.990, lauv-roald, DVL, 2.031
1622112149.019, lauv-roald, SmartX, 2.507
1622112149.191, lauv-roald, DVL, 2.044
1622112149.519, lauv-roald, SmartX, 2.487
1622112149.589, lauv-roald, DVL, 2.032
1622112149.787, lauv-roald, DVL, 2.024
1622112149.990, lauv-roald, DVL, 2.018
1622112150.019, lauv-roald, SmartX, 2.477
1622112150.389, lauv-roald, DVL, 2.010
1622112150.519, lauv-roald, SmartX, 2.447
1622112150.591, lauv-roald, DVL, 2.005
1622112150.788, lauv-roald, DVL, 1.991
1622112151.019, lauv-roald, SmartX, 2.447
1622112151.191, lauv-roald, DVL, 1.994
1622112151.391, lauv-roald, DVL, 1.988
1622112151.519, lauv-roald, SmartX, 2.427
1622112151.591, lauv-roald, DVL, 1.989
1622112151.985, lauv-roald, DVL, 1.988
1622112152.019, lauv-roald, SmartX, 2.457
1622112152.189, lauv-roald, DVL, 1.988
1622112152.383, lauv-roald, DVL, 1.995
1622112152.519, lauv-roald, SmartX, 2.467
1622112152.789, lauv-roald, DVL, 2.010
1622112152.990, lauv-roald, DVL, 1.992
1622112153.018, lauv-roald, SmartX, 2.447
1622112153.186, lauv-roald, DVL, 2.012
1622112153.519, lauv-roald, SmartX, 2.457
1622112153.588, lauv-roald, DVL, 1.995
1622112153.789, lauv-roald, DVL, 2.000
1622112153.991, lauv-roald, DVL, 2.013
1622112154.018, lauv-roald, SmartX, 2.447
1622112154.389, lauv-roald, DVL, 1.994
1622112154.518, lauv-roald, SmartX, 2.457
1622112154.590, lauv-roald, DVL, 2.006
1622112154.792, lauv-roald, DVL, 1.998
1622112155.018, lauv-roald, SmartX, 2.447
1622112155.188, lauv-roald, DVL, 2.006
1622112155.386, lauv-roald, DVL, 2.005
1622112155.518, lauv-roald, SmartX, 2.477
1622112155.582, lauv-roald, DVL, 2.000
1622112155.983, lauv-roald, DVL, 2.000
1622112156.018, lauv-roald, SmartX, 2.447
1622112156.190, lauv-roald, DVL, 1.994
1622112156.390, lauv-roald, DVL, 2.002
1622112156.518, lauv-roald, SmartX, 2.457
1622112156.789, lauv-roald, DVL, 1.995
1622112156.989, lauv-roald, DVL, 1.993
1622112157.018, lauv-roald, SmartX, 2.477
1622112157.188, lauv-roald, DVL, 2.003
1622112157.518, lauv-roald, SmartX, 2.477
1622112157.589, lauv-roald, DVL, 1.992
1622112157.789, lauv-roald, DVL, 2.006
1622112157.983, lauv-roald, DVL, 2.014
1622112158.018, lauv-roald, SmartX, 2.477
1622112158.389, lauv-roald, DVL, 2.014
1622112158.518, lauv-roald, SmartX, 2.457
1622112158.584, lauv-roald, DVL, 2.016
1622112158.785, lauv-roald, DVL, 2.003
1622112159.018, lauv-roald, SmartX, 2.437
1622112159.192, lauv-roald, DVL, 2.007
1622112159.390, lauv-roald, DVL, 1.999
1622112159.518, lauv-roald, SmartX, 2.437
1622112159.590, lauv-roald, DVL, 1.993
1622112159.988, lauv-roald, DVL, 1.998
1622112160.018, lauv-roald, SmartX, 2.457
1622112160.189, lauv-roald, DVL, 1.984
1622112160.388, lauv-roald, DVL, 1.999
1622112160.518, lauv-roald, SmartX, 2.437
1622112160.783, lauv-roald, DVL, 1.990
1622112160.983, lauv-roald, DVL, 1.996
1622112161.018, lauv-roald, SmartX, 2.437
1622112161.185, lauv-roald, DVL, 2.009
1622112161.518, lauv-roald, SmartX, 2.457
1622112161.588, lauv-roald, DVL, 2.003
1622112161.786, lauv-roald, DVL, 2.015
1622112161.986, lauv-roald, DVL, 2.011
1622112162.018, lauv-roald, SmartX, 2.467
1622112162.390, lauv-roald, DVL, 2.020
1622112162.518, lauv-roald, SmartX, 2.467
1622112162.590, lauv-roald, DVL, 2.026
1622112162.790, lauv-roald, DVL, 2.009
1622112163.018, lauv-roald, SmartX, 2.467
1622112163.189, lauv-roald, DVL, 2.020
1622112163.390, lauv-roald, DVL, 1.998
1622112163.518, lauv-roald, SmartX, 2.457
1622112163.590, lauv-roald, DVL, 2.006
1622112163.987, lauv-roald, DVL, 1.995
1622112164.018, lauv-roald, SmartX, 2.457
1622112164.189, lauv-roald, DVL, 2.005
1622112164.390, lauv-roald, DVL, 2.003
1622112164.518, lauv-roald, SmartX, 2.467
1622112164.788, lauv-roald, DVL, 2.004
1622112164.989, lauv-roald, DVL, 2.025
1622112165.018, lauv-roald, SmartX, 2.477
1622112165.190, lauv-roald, DVL, 2.019
1622112165.518, lauv-roald, SmartX, 2.487
1622112165.583, lauv-roald, DVL, 2.032
1622112165.789, lauv-roald, DVL, 2.037
1622112165.990, lauv-roald, DVL, 2.019
1622112166.018, lauv-roald, SmartX, 2.487
1622112166.390, lauv-roald, DVL, 2.026
1622112166.518, lauv-roald, SmartX, 2.477
1622112166.590, lauv-roald, DVL, 2.025
1622112166.787, lauv-roald, DVL, 2.011
1622112167.018, lauv-roald, SmartX, 2.447
1622112167.189, lauv-roald, DVL, 2.009
1622112167.390, lauv-roald, DVL, 2.001
1622112167.518, lauv-roald, SmartX, 2.457
1622112167.588, lauv-roald, DVL, 2.003
1622112167.988, lauv-roald, DVL, 1.991
1622112168.018, lauv-roald, SmartX, 2.427
1622112168.187, lauv-roald, DVL, 1.998
1622112168.388, lauv-roald, DVL, 2.011
1622112168.518, lauv-roald, SmartX, 2.457
1622112168.785, lauv-roald, DVL, 2.003
1622112168.987, lauv-roald, DVL, 2.014
1622112169.017, lauv-roald, SmartX, 2.477
1622112169.183, lauv-roald, DVL, 2.017
1622112169.517, lauv-roald, SmartX, 2.507
1622112169.586, lauv-roald, DVL, 2.027
1622112169.789, lauv-roald, DVL, 2.030
1622112169.986, lauv-roald, DVL, 2.039
1622112170.017, lauv-roald, SmartX, 2.497
1622112170.391, lauv-roald, DVL, 2.046
1622112170.517, lauv-roald, SmartX, 2.477
1622112170.590, lauv-roald, DVL, 2.034
1622112170.790, lauv-roald, DVL, 2.033
1622112171.017, lauv-roald, SmartX, 2.487
1622112171.190, lauv-roald, DVL, 2.017
1622112171.386, lauv-roald, DVL, 2.022
1622112171.517, lauv-roald, SmartX, 2.467
1622112171.585, lauv-roald, DVL, 2.023
1622112171.990, lauv-roald, DVL, 2.000
1622112172.017, lauv-roald, SmartX, 2.447
1622112172.189, lauv-roald, DVL, 2.007
1622112172.386, lauv-roald, DVL, 2.001
1622112172.517, lauv-roald, SmartX, 2.477
1622112172.788, lauv-roald, DVL, 2.013
1622112172.990, lauv-roald, DVL, 2.018
1622112173.017, lauv-roald, SmartX, 2.457
1622112173.190, lauv-roald, DVL, 2.010
1622112173.517, lauv-roald, SmartX, 2.487
1622112173.590, lauv-roald, DVL, 2.031
1622112173.787, lauv-roald, DVL, 2.025
1622112173.988, lauv-roald, DVL, 2.028
1622112174.017, lauv-roald, SmartX, 2.487
1622112174.389, lauv-roald, DVL, 2.040
1622112174.517, lauv-roald, SmartX, 2.477
1622112174.585, lauv-roald, DVL, 2.038
1622112174.782, lauv-roald, DVL, 2.041
1622112175.017, lauv-roald, SmartX, 2.477
1622112175.185, lauv-roald, DVL, 2.026
1622112175.388, lauv-roald, DVL, 2.028
1622112175.517, lauv-roald, SmartX, 2.487
1622112175.589, lauv-roald, DVL, 2.016
1622112175.990, lauv-roald, DVL, 2.016
1622112176.017, lauv-roald, SmartX, 2.467
1622112176.189, lauv-roald, DVL, 2.023
1622112176.389, lauv-roald, DVL, 2.004
1622112176.517, lauv-roald, SmartX, 2.467
1622112176.787, lauv-roald, DVL, 2.017
1622112176.988, lauv-roald, DVL, 2.009
1622112177.017, lauv-roald, SmartX, 2.477
1622112177.187, lauv-roald, DVL, 1.998
1622112177.517, lauv-roald, SmartX, 2.447
1622112177.588, lauv-roald, DVL, 2.007
1622112177.789, lauv-roald, DVL, 2.017
1622112177.982, lauv-roald, DVL, 2.007
1622112178.017, lauv-roald, SmartX, 2.457
1622112178.389, lauv-roald, DVL, 2.010
1622112178.517, lauv-roald, SmartX, 2.457
1622112178.584, lauv-roald, DVL, 2.001
1622112178.788, lauv-roald, DVL, 2.004
1622112179.017, lauv-roald, SmartX, 2.457
1622112179.186, lauv-roald, DVL, 2.011
1622112179.389, lauv-roald, DVL, 2.005
1622112179.517, lauv-roald, SmartX, 2.477
1622112179.590, lauv-roald, DVL, 2.013
1622112179.987, lauv-roald, DVL, 2.013
1622112180.017, lauv-roald, SmartX, 2.477
1622112180.181, lauv-roald, DVL, 2.015
1622112180.388, lauv-roald, DVL, 2.008
1622112180.517, lauv-roald, SmartX, 2.457
1622112180.787, lauv-roald, DVL, 2.006
1622112180.988, lauv-roald, DVL, 2.000
1622112181.017, lauv-roald, SmartX, 2.457
1622112181.188, lauv-roald, DVL, 1.998
1622112181.517, lauv-roald, SmartX, 2.437
1622112181.589, lauv-roald, DVL, 1.995
1622112181.790, lauv-roald, DVL, 1.999
1622112181.990, lauv-roald, DVL, 1.985
1622112182.017, lauv-roald, SmartX, 2.437
1622112182.386, lauv-roald, DVL, 1.992
1622112182.516, lauv-roald, SmartX, 2.467
1622112182.591, lauv-roald, DVL, 1.976
1622112182.789, lauv-roald, DVL, 1.985
1622112183.017, lauv-roald, SmartX, 2.457
1622112183.186, lauv-roald, DVL, 1.995
1622112183.390, lauv-roald, DVL, 2.004
1622112183.517, lauv-roald, SmartX, 2.457
1622112183.591, lauv-roald, DVL, 2.007
1622112183.984, lauv-roald, DVL, 2.002
1622112184.016, lauv-roald, SmartX, 2.467
1622112184.190, lauv-roald, DVL, 2.021
1622112184.390, lauv-roald, DVL, 2.018
1622112184.516, lauv-roald, SmartX, 2.487
1622112184.790, lauv-roald, DVL, 2.026
1622112184.990, lauv-roald, DVL, 2.023
1622112185.016, lauv-roald, SmartX, 2.487
1622112185.185, lauv-roald, DVL, 2.024
1622112185.516, lauv-roald, SmartX, 2.477
1622112185.586, lauv-roald, DVL, 2.026
1622112185.789, lauv-roald, DVL, 2.017
1622112185.990, lauv-roald, DVL, 2.018
1622112186.016, lauv-roald, SmartX, 2.467
1622112186.386, lauv-roald, DVL, 2.020
1622112186.516, lauv-roald, SmartX, 2.457
1622112186.590, lauv-roald, DVL, 2.011
1622112186.789, lauv-roald, DVL, 2.016
1622112187.016, lauv-roald, SmartX, 2.467
1622112187.189, lauv-roald, DVL, 1.999
1622112187.388, lauv-roald, DVL, 2.021
1622112187.516, lauv-roald, SmartX, 2.497
1622112187.587, lauv-roald, DVL, 2.015
1622112187.988, lauv-roald, DVL, 2.012
1622112188.016, lauv-roald, SmartX, 2.477
1622112188.187, lauv-roald, DVL, 2.031
1622112188.388, lauv-roald, DVL, 2.013
1622112188.516, lauv-roald, SmartX, 2.477
1622112188.791, lauv-roald, DVL, 2.019
1622112188.990, lauv-roald, DVL, 2.019
1622112189.016, lauv-roald, SmartX, 2.467
1622112189.189, lauv-roald, DVL, 2.006
1622112189.516, lauv-roald, SmartX, 2.467
1622112189.588, lauv-roald, DVL, 2.018
1622112189.789, lauv-roald, DVL, 2.012
1622112189.990, lauv-roald, DVL, 2.025
1622112190.016, lauv-roald, SmartX, 2.477
1622112190.388, lauv-roald, DVL, 2.025
1622112190.516, lauv-roald, SmartX, 2.487
1622112190.584, lauv-roald, DVL, 2.038
1622112190.787, lauv-roald, DVL, 2.038
1622112191.016, lauv-roald, SmartX, 2.487
1622112191.189, lauv-roald, DVL, 2.030
1622112191.387, lauv-roald, DVL, 2.044
1622112191.516, lauv-roald, SmartX, 2.487
1622112191.588, lauv-roald, DVL, 2.034
1622112191.989, lauv-roald, DVL, 2.026
1622112192.016, lauv-roald, SmartX, 2.457
1622112192.190, lauv-roald, DVL, 2.010
1622112192.390, lauv-roald, DVL, 2.004
1622112192.516, lauv-roald, SmartX, 2.467
1622112192.791, lauv-roald, DVL, 1.994
1622112192.986, lauv-roald, DVL, 1.987
1622112193.016, lauv-roald, SmartX, 2.457
1622112193.188, lauv-roald, DVL, 1.984
1622112193.516, lauv-roald, SmartX, 2.447
1622112193.588, lauv-roald, DVL, 1.989
1622112193.788, lauv-roald, DVL, 1.993
1622112193.988, lauv-roald, DVL, 2.002
1622112194.016, lauv-roald, SmartX, 2.457
1622112194.384, lauv-roald, DVL, 2.012
1622112194.516, lauv-roald, SmartX, 2.497
1622112194.587, lauv-roald, DVL, 2.017
1622112194.790, lauv-roald, DVL, 2.033
1622112195.016, lauv-roald, SmartX, 2.507
1622112195.188, lauv-roald, DVL, 2.040
1622112195.389, lauv-roald, DVL, 2.032
1622112195.515, lauv-roald, SmartX, 2.487
1622112195.588, lauv-roald, DVL, 2.052
1622112195.990, lauv-roald, DVL, 2.038
1622112196.017, lauv-roald, SmartX, 2.487
1622112196.190, lauv-roald, DVL, 2.046
1622112196.389, lauv-roald, DVL, 2.038
1622112196.517, lauv-roald, SmartX, 2.477
1622112196.788, lauv-roald, DVL, 2.022
1622112196.988, lauv-roald, DVL, 2.004
1622112197.017, lauv-roald, SmartX, 2.447
1622112197.192, lauv-roald, DVL, 2.007
1622112197.516, lauv-roald, SmartX, 2.457
1622112197.590, lauv-roald, DVL, 2.010
1622112197.784, lauv-roald, DVL, 2.012
1622112197.989, lauv-roald, DVL, 2.002
1622112198.015, lauv-roald, SmartX, 2.467
1622112198.389, lauv-roald, DVL, 2.023
1622112198.515, lauv-roald, SmartX, 2.467
1622112198.585, lauv-roald, DVL, 2.021
1622112198.786, lauv-roald, DVL, 2.013
1622112199.015, lauv-roald, SmartX, 2.487
1622112199.184, lauv-roald, DVL, 2.032
1622112199.390, lauv-roald, DVL, 2.026
1622112199.515, lauv-roald, SmartX, 2.507
1622112199.590, lauv-roald, DVL, 2.020
1622112199.992, lauv-roald, DVL, 2.030
1622112200.015, lauv-roald, SmartX, 2.507
1622112200.189, lauv-roald, DVL, 2.025
1622112200.390, lauv-roald, DVL, 2.038
1622112200.515, lauv-roald, SmartX, 2.517
1622112200.790, lauv-roald, DVL, 2.043
1622112200.988, lauv-roald, DVL, 2.047
1622112201.015, lauv-roald, SmartX, 2.507
1622112201.188, lauv-roald, DVL, 2.042
1622112201.515, lauv-roald, SmartX, 2.477
1622112201.590, lauv-roald, DVL, 2.021
1622112201.788, lauv-roald, DVL, 2.019
1622112201.987, lauv-roald, DVL, 2.029
1622112202.015, lauv-roald, SmartX, 2.457
1622112202.389, lauv-roald, DVL, 1.997
1622112202.515, lauv-roald, SmartX, 2.457
1622112202.588, lauv-roald, DVL, 1.998
1622112202.793, lauv-roald, DVL, 2.004
1622112203.015, lauv-roald, SmartX, 2.457
1622112203.190, lauv-roald, DVL, 1.998
1622112203.385, lauv-roald, DVL, 1.995
1622112203.515, lauv-roald, SmartX, 2.477
1622112203.587, lauv-roald, DVL, 2.003
1622112203.989, lauv-roald, DVL, 1.998
1622112204.015, lauv-roald, SmartX, 2.457
1622112204.185, lauv-roald, DVL, 2.019
1622112204.387, lauv-roald, DVL, 2.007
1622112204.515, lauv-roald, SmartX, 2.467
1622112204.784, lauv-roald, DVL, 2.025
1622112204.985, lauv-roald, DVL, 2.024
1622112205.015, lauv-roald, SmartX, 2.477
1622112205.188, lauv-roald, DVL, 2.017
1622112205.515, lauv-roald, SmartX, 2.457
1622112205.590, lauv-roald, DVL, 2.028
1622112205.790, lauv-roald, DVL, 2.015
1622112205.992, lauv-roald, DVL, 2.013
1622112206.015, lauv-roald, SmartX, 2.487
1622112206.389, lauv-roald, DVL, 2.017
1622112206.515, lauv-roald, SmartX, 2.477
1622112206.590, lauv-roald, DVL, 2.020
1622112206.788, lauv-roald, DVL, 2.006
1622112207.015, lauv-roald, SmartX, 2.457
1622112207.187, lauv-roald, DVL, 2.014
1622112207.383, lauv-roald, DVL, 2.003
1622112207.515, lauv-roald, SmartX, 2.467
1622112207.583, lauv-roald, DVL, 2.014
1622112207.989, lauv-roald, DVL, 2.012
1622112208.015, lauv-roald, SmartX, 2.467
1622112208.188, lauv-roald, DVL, 2.009
1622112208.387, lauv-roald, DVL, 2.005
1622112208.515, lauv-roald, SmartX, 2.477
1622112208.787, lauv-roald, DVL, 2.003
1622112208.988, lauv-roald, DVL, 2.000
1622112209.015, lauv-roald, SmartX, 2.457
1622112209.188, lauv-roald, DVL, 2.025
1622112209.515, lauv-roald, SmartX, 2.477
1622112209.588, lauv-roald, DVL, 2.006
1622112209.788, lauv-roald, DVL, 2.030
1622112209.988, lauv-roald, DVL, 2.035
1622112210.015, lauv-roald, SmartX, 2.507
1622112210.385, lauv-roald, DVL, 2.041
1622112210.515, lauv-roald, SmartX, 2.517
1622112210.584, lauv-roald, DVL, 2.044
1622112210.781, lauv-roald, DVL, 2.037
1622112211.015, lauv-roald, SmartX, 2.467
1622112211.189, lauv-roald, DVL, 2.026
1622112211.388, lauv-roald, DVL, 2.026
1622112211.515, lauv-roald, SmartX, 2.477
1622112211.588, lauv-roald, DVL, 2.010
1622112211.989, lauv-roald, DVL, 2.012
1622112212.015, lauv-roald, SmartX, 2.447
1622112212.191, lauv-roald, DVL, 2.002
1622112212.390, lauv-roald, DVL, 1.985
1622112212.514, lauv-roald, SmartX, 2.447
1622112212.788, lauv-roald, DVL, 1.989
1622112212.990, lauv-roald, DVL, 1.990
1622112213.014, lauv-roald, SmartX, 2.437
1622112213.190, lauv-roald, DVL, 1.975
1622112213.514, lauv-roald, SmartX, 2.477
1622112213.583, lauv-roald, DVL, 2.001
1622112213.788, lauv-roald, DVL, 2.005
1622112213.990, lauv-roald, DVL, 2.010
1622112214.014, lauv-roald, SmartX, 2.487
1622112214.390, lauv-roald, DVL, 2.037
1622112214.514, lauv-roald, SmartX, 2.497
1622112214.586, lauv-roald, DVL, 2.027
1622112214.787, lauv-roald, DVL, 2.035
1622112215.014, lauv-roald, SmartX, 2.507
1622112215.186, lauv-roald, DVL, 2.045
1622112215.381, lauv-roald, DVL, 2.044
1622112215.514, lauv-roald, SmartX, 2.477
1622112215.582, lauv-roald, DVL, 2.028
1622112215.990, lauv-roald, DVL, 2.020
1622112216.014, lauv-roald, SmartX, 2.477
1622112216.190, lauv-roald, DVL, 2.011
1622112216.389, lauv-roald, DVL, 2.010
1622112216.514, lauv-roald, SmartX, 2.447
1622112216.788, lauv-roald, DVL, 2.000
1622112216.990, lauv-roald, DVL, 1.982
1622112217.014, lauv-roald, SmartX, 2.427
1622112217.190, lauv-roald, DVL, 2.000
1622112217.514, lauv-roald, SmartX, 2.427
1622112217.588, lauv-roald, DVL, 1.993
1622112217.787, lauv-roald, DVL, 1.989
1622112217.981, lauv-roald, DVL, 1.992
1622112218.014, lauv-roald, SmartX, 2.477
1622112218.391, lauv-roald, DVL, 2.004
1622112218.514, lauv-roald, SmartX, 2.477
1622112218.591, lauv-roald, DVL, 2.015
1622112218.785, lauv-roald, DVL, 2.027
1622112219.014, lauv-roald, SmartX, 2.477
1622112219.187, lauv-roald, DVL, 2.027
1622112219.384, lauv-roald, DVL, 2.045
1622112219.514, lauv-roald, SmartX, 2.507
1622112219.589, lauv-roald, DVL, 2.041
1622112219.986, lauv-roald, DVL, 2.049
1622112220.014, lauv-roald, SmartX, 2.487
1622112220.188, lauv-roald, DVL, 2.043
1622112220.388, lauv-roald, DVL, 2.035
1622112220.514, lauv-roald, SmartX, 2.487
1622112220.791, lauv-roald, DVL, 2.032
1622112220.990, lauv-roald, DVL, 2.020
1622112221.014, lauv-roald, SmartX, 2.457
1622112221.190, lauv-roald, DVL, 2.013
1622112221.514, lauv-roald, SmartX, 2.447
1622112221.588, lauv-roald, DVL, 2.006
1622112221.790, lauv-roald, DVL, 1.996
1622112221.990, lauv-roald, DVL, 1.992
1622112222.014, lauv-roald, SmartX, 2.437
1622112222.389, lauv-roald, DVL, 2.000
1622112222.514, lauv-roald, SmartX, 2.467
1622112222.586, lauv-roald, DVL, 1.987
1622112222.789, lauv-roald, DVL, 1.999
1622112223.014, lauv-roald, SmartX, 2.447
1622112223.190, lauv-roald, DVL, 2.009
1622112223.386, lauv-roald, DVL, 1.998
1622112223.514, lauv-roald, SmartX, 2.497
1622112223.591, lauv-roald, DVL, 2.018
1622112223.989, lauv-roald, DVL, 2.021
1622112224.013, lauv-roald, SmartX, 2.487
1622112224.190, lauv-roald, DVL, 2.027
1622112224.391, lauv-roald, DVL, 2.026
1622112224.514, lauv-roald, SmartX, 2.477
1622112224.789, lauv-roald, DVL, 2.031
1622112224.985, lauv-roald, DVL, 2.033
1622112225.014, lauv-roald, SmartX, 2.457
1622112225.190, lauv-roald, DVL, 2.032
1622112225.514, lauv-roald, SmartX, 2.457
1622112225.589, lauv-roald, DVL, 2.010
1622112225.792, lauv-roald, DVL, 2.009
1622112225.987, lauv-roald, DVL, 1.995
1622112226.013, lauv-roald, SmartX, 2.447
1622112226.391, lauv-roald, DVL, 1.992
1622112226.513, lauv-roald, SmartX, 2.457
1622112226.587, lauv-roald, DVL, 1.990
1622112226.785, lauv-roald, DVL, 1.988
1622112227.014, lauv-roald, SmartX, 2.457
1622112227.190, lauv-roald, DVL, 1.992
1622112227.390, lauv-roald, DVL, 1.996
1622112227.514, lauv-roald, SmartX, 2.437
1622112227.587, lauv-roald, DVL, 2.003
1622112227.988, lauv-roald, DVL, 2.004
1622112228.013, lauv-roald, SmartX, 2.467
1622112228.187, lauv-roald, DVL, 2.001
1622112228.390, lauv-roald, DVL, 2.005
1622112228.513, lauv-roald, SmartX, 2.477
1622112228.787, lauv-roald, DVL, 2.013
1622112228.990, lauv-roald, DVL, 2.021
1622112229.013, lauv-roald, SmartX, 2.477
1622112229.190, lauv-roald, DVL, 2.012
1622112229.513, lauv-roald, SmartX, 2.447
1622112229.584, lauv-roald, DVL, 2.016
1622112229.788, lauv-roald, DVL, 2.025
1622112229.987, lauv-roald, DVL, 2.009
1622112230.013, lauv-roald, SmartX, 2.477
1622112230.386, lauv-roald, DVL, 2.008
1622112230.513, lauv-roald, SmartX, 2.447
1622112230.582, lauv-roald, DVL, 1.999
1622112230.786, lauv-roald, DVL, 1.996
1622112231.013, lauv-roald, SmartX, 2.447
1622112231.188, lauv-roald, DVL, 1.995
1622112231.390, lauv-roald, DVL, 2.001
1622112231.513, lauv-roald, SmartX, 2.437
1622112231.590, lauv-roald, DVL, 2.005
1622112231.987, lauv-roald, DVL, 1.996
1622112232.013, lauv-roald, SmartX, 2.447
1622112232.189, lauv-roald, DVL, 1.997
1622112232.389, lauv-roald, DVL, 2.000
1622112232.513, lauv-roald, SmartX, 2.457
1622112232.789, lauv-roald, DVL, 1.998
1622112232.986, lauv-roald, DVL, 2.012
1622112233.013, lauv-roald, SmartX, 2.447
1622112233.187, lauv-roald, DVL, 2.005
1622112233.513, lauv-roald, SmartX, 2.437
1622112233.590, lauv-roald, DVL, 2.012
1622112233.791, lauv-roald, DVL, 1.993
1622112233.991, lauv-roald, DVL, 1.998
1622112234.013, lauv-roald, SmartX, 2.457
1622112234.391, lauv-roald, DVL, 2.003
1622112234.513, lauv-roald, SmartX, 2.457
1622112234.588, lauv-roald, DVL, 1.990
1622112234.790, lauv-roald, DVL, 2.010
1622112235.013, lauv-roald, SmartX, 2.467
1622112235.192, lauv-roald, DVL, 1.995
1622112235.385, lauv-roald, DVL, 2.011
1622112235.513, lauv-roald, SmartX, 2.467
1622112235.588, lauv-roald, DVL, 2.013
1622112235.988, lauv-roald, DVL, 2.009
1622112236.013, lauv-roald, SmartX, 2.447
1622112236.188, lauv-roald, DVL, 2.016
1622112236.388, lauv-roald, DVL, 2.009
1622112236.513, lauv-roald, SmartX, 2.457
1622112236.790, lauv-roald, DVL, 2.010
1622112236.990, lauv-roald, DVL, 2.000
1622112237.013, lauv-roald, SmartX, 2.477
1622112237.188, lauv-roald, DVL, 2.005
1622112237.513, lauv-roald, SmartX, 2.467
1622112237.588, lauv-roald, DVL, 2.003
1622112237.790, lauv-roald, DVL, 2.000
1622112237.988, lauv-roald, DVL, 2.010
1622112238.013, lauv-roald, SmartX, 2.457
1622112238.389, lauv-roald, DVL, 2.018
1622112238.513, lauv-roald, SmartX, 2.477
1622112238.586, lauv-roald, DVL, 2.026
1622112238.783, lauv-roald, DVL, 2.029
1622112239.013, lauv-roald, SmartX, 2.497
1622112239.184, lauv-roald, DVL, 2.029
1622112239.389, lauv-roald, DVL, 2.040
1622112239.513, lauv-roald, SmartX, 2.477
1622112239.592, lauv-roald, DVL, 2.029
1622112239.989, lauv-roald, DVL, 2.046
1622112240.012, lauv-roald, SmartX, 2.487
1622112240.189, lauv-roald, DVL, 2.036
1622112240.388, lauv-roald, DVL, 2.025
1622112240.512, lauv-roald, SmartX, 2.497
1622112240.788, lauv-roald, DVL, 2.015
1622112240.991, lauv-roald, DVL, 2.009
1622112241.012, lauv-roald, SmartX, 2.457
1622112241.188, lauv-roald, DVL, 2.023
1622112241.512, lauv-roald, SmartX, 2.477
1622112241.591, lauv-roald, DVL, 1.989
1622112241.788, lauv-roald, DVL, 2.001
1622112241.988, lauv-roald, DVL, 2.003
1622112242.012, lauv-roald, SmartX, 2.447
1622112242.390, lauv-roald, DVL, 1.994
1622112242.512, lauv-roald, SmartX, 2.437
1622112242.586, lauv-roald, DVL, 2.009
1622112242.786, lauv-roald, DVL, 1.999
1622112243.012, lauv-roald, SmartX, 2.457
1622112243.188, lauv-roald, DVL, 2.006
1622112243.389, lauv-roald, DVL, 2.015
1622112243.512, lauv-roald, SmartX, 2.507
1622112243.588, lauv-roald, DVL, 2.009
1622112243.989, lauv-roald, DVL, 2.035
1622112244.012, lauv-roald, SmartX, 2.507
1622112244.191, lauv-roald, DVL, 2.036
1622112244.389, lauv-roald, DVL, 2.059
1622112244.512, lauv-roald, SmartX, 2.507
1622112244.786, lauv-roald, DVL, 2.066
1622112244.988, lauv-roald, DVL, 2.071
1622112245.012, lauv-roald, SmartX, 2.537
1622112245.190, lauv-roald, DVL, 2.090
1622112245.512, lauv-roald, SmartX, 2.517
1622112245.589, lauv-roald, DVL, 2.086
1622112245.788, lauv-roald, DVL, 2.083
1622112245.992, lauv-roald, DVL, 2.079
1622112246.012, lauv-roald, SmartX, 2.497
1622112246.387, lauv-roald, DVL, 2.058
1622112246.512, lauv-roald, SmartX, 2.507
1622112246.589, lauv-roald, DVL, 2.054
1622112246.784, lauv-roald, DVL, 2.031
1622112247.012, lauv-roald, SmartX, 2.477
1622112247.194, lauv-roald, DVL, 2.029
1622112247.392, lauv-roald, DVL, 2.017
1622112247.512, lauv-roald, SmartX, 2.467
1622112247.589, lauv-roald, DVL, 2.013
1622112247.985, lauv-roald, DVL, 2.021
1622112248.012, lauv-roald, SmartX, 2.457
1622112248.187, lauv-roald, DVL, 2.012
1622112248.390, lauv-roald, DVL, 2.026
1622112248.512, lauv-roald, SmartX, 2.477
1622112248.788, lauv-roald, DVL, 2.032
1622112248.988, lauv-roald, DVL, 2.040
1622112249.012, lauv-roald, SmartX, 2.527
1622112249.184, lauv-roald, DVL, 2.055
1622112249.512, lauv-roald, SmartX, 2.507
1622112249.587, lauv-roald, DVL, 2.052
1622112249.788, lauv-roald, DVL, 2.050
1622112249.988, lauv-roald, DVL, 2.054
1622112250.012, lauv-roald, SmartX, 2.507
1622112250.389, lauv-roald, DVL, 2.046
1622112250.512, lauv-roald, SmartX, 2.467
1622112250.592, lauv-roald, DVL, 2.041
1622112250.789, lauv-roald, DVL, 2.030
