timestamp, system, entity , value (m)
1623936097.090, lauv-roald, DVL, 0.440
1623936097.118, lauv-roald, SmartX, 0.786
1623936097.285, lauv-roald, DVL, 0.444
1623936097.618, lauv-roald, SmartX, 0.786
1623936097.669, lauv-roald, DVL, 0.446
1623936097.871, lauv-roald, DVL, 0.452
1623936098.071, lauv-roald, DVL, 0.439
1623936098.118, lauv-roald, SmartX, 0.796
1623936098.480, lauv-roald, DVL, 0.445
1623936098.618, lauv-roald, SmartX, 0.806
1623936098.688, lauv-roald, DVL, 0.450
1623936098.891, lauv-roald, DVL, 0.454
1623936099.118, lauv-roald, SmartX, 0.846
1623936099.290, lauv-roald, DVL, 0.455
1623936099.490, lauv-roald, DVL, 0.479
1623936099.618, lauv-roald, SmartX, 0.836
1623936099.687, lauv-roald, DVL, 0.486
1623936100.087, lauv-roald, DVL, 0.498
1623936100.118, lauv-roald, SmartX, 0.846
1623936100.290, lauv-roald, DVL, 0.504
1623936100.490, lauv-roald, DVL, 0.496
1623936100.618, lauv-roald, SmartX, 0.856
1623936100.888, lauv-roald, DVL, 0.516
1623936101.088, lauv-roald, DVL, 0.510
1623936101.118, lauv-roald, SmartX, 0.856
1623936101.287, lauv-roald, DVL, 0.508
1623936101.618, lauv-roald, SmartX, 0.866
1623936101.689, lauv-roald, DVL, 0.506
1623936101.890, lauv-roald, DVL, 0.516
1623936102.089, lauv-roald, DVL, 0.506
1623936102.118, lauv-roald, SmartX, 0.846
1623936102.487, lauv-roald, DVL, 0.506
1623936102.618, lauv-roald, SmartX, 0.846
1623936102.694, lauv-roald, DVL, 0.508
1623936102.887, lauv-roald, DVL, 0.499
1623936103.118, lauv-roald, SmartX, 0.846
1623936103.287, lauv-roald, DVL, 0.500
1623936103.488, lauv-roald, DVL, 0.488
1623936103.618, lauv-roald, SmartX, 0.796
1623936103.687, lauv-roald, DVL, 0.484
1623936104.090, lauv-roald, DVL, 0.475
1623936104.118, lauv-roald, SmartX, 0.806
1623936104.287, lauv-roald, DVL, 0.468
1623936104.489, lauv-roald, DVL, 0.465
1623936104.618, lauv-roald, SmartX, 0.806
1623936104.888, lauv-roald, DVL, 0.462
1623936105.090, lauv-roald, DVL, 0.463
1623936105.118, lauv-roald, SmartX, 0.836
1623936105.290, lauv-roald, DVL, 0.463
1623936105.618, lauv-roald, SmartX, 0.796
1623936105.669, lauv-roald, DVL, 0.451
1623936105.873, lauv-roald, DVL, 0.433
1623936106.071, lauv-roald, DVL, 0.437
1623936106.118, lauv-roald, SmartX, 0.766
1623936106.487, lauv-roald, DVL, 0.427
1623936106.618, lauv-roald, SmartX, 0.776
1623936106.689, lauv-roald, DVL, 0.432
1623936106.890, lauv-roald, DVL, 0.438
1623936107.118, lauv-roald, SmartX, 0.826
1623936107.288, lauv-roald, DVL, 0.447
1623936107.488, lauv-roald, DVL, 0.456
1623936107.617, lauv-roald, SmartX, 0.846
1623936107.688, lauv-roald, DVL, 0.466
1623936108.088, lauv-roald, DVL, 0.469
1623936108.118, lauv-roald, SmartX, 0.786
1623936108.284, lauv-roald, DVL, 0.478
1623936108.487, lauv-roald, DVL, 0.474
1623936108.617, lauv-roald, SmartX, 0.816
1623936108.889, lauv-roald, DVL, 0.477
1623936109.089, lauv-roald, DVL, 0.461
1623936109.117, lauv-roald, SmartX, 0.796
1623936109.288, lauv-roald, DVL, 0.460
1623936109.618, lauv-roald, SmartX, 0.826
1623936109.687, lauv-roald, DVL, 0.460
1623936109.890, lauv-roald, DVL, 0.466
1623936110.089, lauv-roald, DVL, 0.470
1623936110.118, lauv-roald, SmartX, 0.846
1623936110.488, lauv-roald, DVL, 0.481
1623936110.617, lauv-roald, SmartX, 0.836
1623936110.689, lauv-roald, DVL, 0.483
1623936110.889, lauv-roald, DVL, 0.482
1623936111.117, lauv-roald, SmartX, 0.826
1623936111.287, lauv-roald, DVL, 0.492
1623936111.487, lauv-roald, DVL, 0.480
1623936111.618, lauv-roald, SmartX, 0.806
1623936111.689, lauv-roald, DVL, 0.469
1623936112.089, lauv-roald, DVL, 0.468
1623936112.117, lauv-roald, SmartX, 0.806
1623936112.289, lauv-roald, DVL, 0.461
1623936112.487, lauv-roald, DVL, 0.470
1623936112.617, lauv-roald, SmartX, 0.826
1623936112.889, lauv-roald, DVL, 0.463
1623936113.090, lauv-roald, DVL, 0.471
1623936113.117, lauv-roald, SmartX, 0.806
1623936113.288, lauv-roald, DVL, 0.460
1623936113.617, lauv-roald, SmartX, 0.796
1623936113.691, lauv-roald, DVL, 0.452
1623936113.888, lauv-roald, DVL, 0.453
1623936114.086, lauv-roald, DVL, 0.449
1623936114.117, lauv-roald, SmartX, 0.756
1623936114.490, lauv-roald, DVL, 0.439
1623936114.617, lauv-roald, SmartX, 0.776
1623936114.685, lauv-roald, DVL, 0.443
1623936114.885, lauv-roald, DVL, 0.437
1623936115.117, lauv-roald, SmartX, 0.776
1623936115.287, lauv-roald, DVL, 0.430
1623936115.479, lauv-roald, DVL, 0.433
1623936115.617, lauv-roald, SmartX, 0.776
1623936115.670, lauv-roald, DVL, 0.428
1623936116.080, lauv-roald, DVL, 0.430
1623936116.117, lauv-roald, SmartX, 0.736
1623936116.287, lauv-roald, DVL, 0.416
1623936116.487, lauv-roald, DVL, 0.420
1623936116.617, lauv-roald, SmartX, 0.756
1623936116.888, lauv-roald, DVL, 0.421
1623936117.089, lauv-roald, DVL, 0.416
1623936117.117, lauv-roald, SmartX, 0.786
1623936117.287, lauv-roald, DVL, 0.416
1623936117.617, lauv-roald, SmartX, 0.806
1623936117.686, lauv-roald, DVL, 0.419
1623936117.889, lauv-roald, DVL, 0.445
1623936118.087, lauv-roald, DVL, 0.444
1623936118.117, lauv-roald, SmartX, 0.806
1623936118.489, lauv-roald, DVL, 0.460
1623936118.617, lauv-roald, SmartX, 0.816
1623936118.669, lauv-roald, DVL, 0.458
1623936118.890, lauv-roald, DVL, 0.468
1623936119.117, lauv-roald, SmartX, 0.806
1623936119.288, lauv-roald, DVL, 0.469
1623936119.487, lauv-roald, DVL, 0.460
1623936119.617, lauv-roald, SmartX, 0.816
1623936119.688, lauv-roald, DVL, 0.470
1623936120.090, lauv-roald, DVL, 0.472
1623936120.117, lauv-roald, SmartX, 0.806
1623936120.285, lauv-roald, DVL, 0.475
1623936120.489, lauv-roald, DVL, 0.476
1623936120.617, lauv-roald, SmartX, 0.826
1623936120.891, lauv-roald, DVL, 0.481
1623936121.089, lauv-roald, DVL, 0.480
1623936121.117, lauv-roald, SmartX, 0.826
1623936121.286, lauv-roald, DVL, 0.476
1623936121.617, lauv-roald, SmartX, 0.816
1623936121.687, lauv-roald, DVL, 0.482
1623936121.890, lauv-roald, DVL, 0.478
1623936122.088, lauv-roald, DVL, 0.484
1623936122.117, lauv-roald, SmartX, 0.836
1623936122.490, lauv-roald, DVL, 0.484
1623936122.617, lauv-roald, SmartX, 0.836
1623936122.687, lauv-roald, DVL, 0.501
1623936122.890, lauv-roald, DVL, 0.494
1623936123.117, lauv-roald, SmartX, 0.816
1623936123.286, lauv-roald, DVL, 0.490
1623936123.488, lauv-roald, DVL, 0.484
1623936123.617, lauv-roald, SmartX, 0.806
1623936123.687, lauv-roald, DVL, 0.474
1623936124.080, lauv-roald, DVL, 0.458
1623936124.116, lauv-roald, SmartX, 0.796
1623936124.276, lauv-roald, DVL, 0.447
1623936124.481, lauv-roald, DVL, 0.442
1623936124.616, lauv-roald, SmartX, 0.756
1623936124.881, lauv-roald, DVL, 0.437
1623936125.086, lauv-roald, DVL, 0.426
1623936125.116, lauv-roald, SmartX, 0.726
1623936125.285, lauv-roald, DVL, 0.407
1623936125.616, lauv-roald, SmartX, 0.746
1623936125.680, lauv-roald, DVL, 0.389
1623936125.880, lauv-roald, DVL, 0.379
1623936126.077, lauv-roald, DVL, 0.382
1623936126.116, lauv-roald, SmartX, 0.736
1623936126.480, lauv-roald, DVL, 0.378
1623936126.616, lauv-roald, SmartX, 0.766
1623936126.678, lauv-roald, DVL, 0.395
1623936126.888, lauv-roald, DVL, 0.402
1623936127.116, lauv-roald, SmartX, 0.826
1623936127.286, lauv-roald, DVL, 0.448
1623936127.481, lauv-roald, DVL, 0.458
1623936127.616, lauv-roald, SmartX, 0.866
1623936127.680, lauv-roald, DVL, 0.489
1623936128.078, lauv-roald, DVL, 0.511
1623936128.116, lauv-roald, SmartX, 0.905
1623936128.279, lauv-roald, DVL, 0.529
1623936128.454, lauv-roald, DVL, 0.556
1623936128.616, lauv-roald, SmartX, 0.945
1623936128.873, lauv-roald, DVL, 0.565
1623936129.071, lauv-roald, DVL, 0.571
1623936129.116, lauv-roald, SmartX, 0.925
1623936129.263, lauv-roald, DVL, 0.573
1623936129.616, lauv-roald, SmartX, 0.875
1623936129.688, lauv-roald, DVL, 0.560
1623936129.889, lauv-roald, DVL, 0.546
1623936130.086, lauv-roald, DVL, 0.523
1623936130.116, lauv-roald, SmartX, 0.826
1623936130.489, lauv-roald, DVL, 0.514
1623936130.616, lauv-roald, SmartX, 0.846
1623936130.689, lauv-roald, DVL, 0.516
1623936130.890, lauv-roald, DVL, 0.505
1623936131.116, lauv-roald, SmartX, 0.836
1623936131.297, lauv-roald, DVL, 0.490
1623936131.488, lauv-roald, DVL, 0.479
1623936131.616, lauv-roald, SmartX, 0.836
1623936131.689, lauv-roald, DVL, 0.479
1623936132.086, lauv-roald, DVL, 0.460
1623936132.116, lauv-roald, SmartX, 0.796
1623936132.276, lauv-roald, DVL, 0.451
1623936132.478, lauv-roald, DVL, 0.447
1623936132.616, lauv-roald, SmartX, 0.756
1623936132.892, lauv-roald, DVL, 0.443
1623936133.089, lauv-roald, DVL, 0.432
1623936133.116, lauv-roald, SmartX, 0.746
1623936133.288, lauv-roald, DVL, 0.419
1623936133.616, lauv-roald, SmartX, 0.766
1623936133.679, lauv-roald, DVL, 0.419
1623936133.881, lauv-roald, DVL, 0.410
1623936134.079, lauv-roald, DVL, 0.414
1623936134.116, lauv-roald, SmartX, 0.776
1623936134.481, lauv-roald, DVL, 0.418
1623936134.616, lauv-roald, SmartX, 0.806
1623936134.679, lauv-roald, DVL, 0.421
1623936134.881, lauv-roald, DVL, 0.438
1623936135.116, lauv-roald, SmartX, 0.856
1623936135.282, lauv-roald, DVL, 0.474
1623936135.481, lauv-roald, DVL, 0.492
1623936135.616, lauv-roald, SmartX, 0.915
1623936135.682, lauv-roald, DVL, 0.509
1623936136.088, lauv-roald, DVL, 0.550
1623936136.116, lauv-roald, SmartX, 0.935
1623936136.287, lauv-roald, DVL, 0.559
1623936136.489, lauv-roald, DVL, 0.568
1623936136.616, lauv-roald, SmartX, 0.925
1623936136.892, lauv-roald, DVL, 0.577
1623936137.090, lauv-roald, DVL, 0.591
1623936137.116, lauv-roald, SmartX, 0.915
1623936137.286, lauv-roald, DVL, 0.582
1623936137.616, lauv-roald, SmartX, 0.905
1623936137.689, lauv-roald, DVL, 0.583
1623936137.889, lauv-roald, DVL, 0.569
1623936138.090, lauv-roald, DVL, 0.570
1623936138.116, lauv-roald, SmartX, 0.925
1623936138.487, lauv-roald, DVL, 0.561
1623936138.616, lauv-roald, SmartX, 0.915
1623936138.689, lauv-roald, DVL, 0.561
1623936138.890, lauv-roald, DVL, 0.548
1623936139.116, lauv-roald, SmartX, 0.895
1623936139.291, lauv-roald, DVL, 0.548
1623936139.489, lauv-roald, DVL, 0.536
1623936139.616, lauv-roald, SmartX, 0.846
1623936139.689, lauv-roald, DVL, 0.529
1623936140.087, lauv-roald, DVL, 0.509
1623936140.115, lauv-roald, SmartX, 0.806
1623936140.287, lauv-roald, DVL, 0.495
1623936140.489, lauv-roald, DVL, 0.485
1623936140.615, lauv-roald, SmartX, 0.826
1623936140.888, lauv-roald, DVL, 0.475
1623936141.088, lauv-roald, DVL, 0.465
1623936141.115, lauv-roald, SmartX, 0.826
1623936141.290, lauv-roald, DVL, 0.475
1623936141.615, lauv-roald, SmartX, 0.806
1623936141.688, lauv-roald, DVL, 0.455
1623936141.890, lauv-roald, DVL, 0.460
1623936142.082, lauv-roald, DVL, 0.456
1623936142.115, lauv-roald, SmartX, 0.796
1623936142.471, lauv-roald, DVL, 0.449
1623936142.615, lauv-roald, SmartX, 0.796
1623936142.671, lauv-roald, DVL, 0.453
1623936142.871, lauv-roald, DVL, 0.453
1623936143.115, lauv-roald, SmartX, 0.806
1623936143.288, lauv-roald, DVL, 0.455
1623936143.489, lauv-roald, DVL, 0.462
1623936143.615, lauv-roald, SmartX, 0.856
1623936143.690, lauv-roald, DVL, 0.469
1623936144.090, lauv-roald, DVL, 0.489
1623936144.115, lauv-roald, SmartX, 0.856
1623936144.288, lauv-roald, DVL, 0.496
1623936144.489, lauv-roald, DVL, 0.496
1623936144.615, lauv-roald, SmartX, 0.856
1623936144.890, lauv-roald, DVL, 0.505
1623936145.090, lauv-roald, DVL, 0.506
1623936145.115, lauv-roald, SmartX, 0.846
1623936145.290, lauv-roald, DVL, 0.505
1623936145.615, lauv-roald, SmartX, 0.875
1623936145.690, lauv-roald, DVL, 0.501
1623936145.894, lauv-roald, DVL, 0.507
1623936146.089, lauv-roald, DVL, 0.497
1623936146.115, lauv-roald, SmartX, 0.856
1623936146.487, lauv-roald, DVL, 0.491
1623936146.615, lauv-roald, SmartX, 0.826
1623936146.689, lauv-roald, DVL, 0.496
1623936146.890, lauv-roald, DVL, 0.495
1623936147.115, lauv-roald, SmartX, 0.836
1623936147.287, lauv-roald, DVL, 0.490
1623936147.489, lauv-roald, DVL, 0.495
1623936147.615, lauv-roald, SmartX, 0.826
1623936147.690, lauv-roald, DVL, 0.488
1623936148.090, lauv-roald, DVL, 0.485
1623936148.115, lauv-roald, SmartX, 0.846
1623936148.289, lauv-roald, DVL, 0.483
1623936148.490, lauv-roald, DVL, 0.473
1623936148.615, lauv-roald, SmartX, 0.806
1623936148.890, lauv-roald, DVL, 0.465
1623936149.090, lauv-roald, DVL, 0.468
1623936149.115, lauv-roald, SmartX, 0.806
1623936149.286, lauv-roald, DVL, 0.458
1623936149.615, lauv-roald, SmartX, 0.806
1623936149.688, lauv-roald, DVL, 0.453
1623936149.889, lauv-roald, DVL, 0.457
1623936150.090, lauv-roald, DVL, 0.456
1623936150.115, lauv-roald, SmartX, 0.776
1623936150.489, lauv-roald, DVL, 0.456
1623936150.615, lauv-roald, SmartX, 0.786
1623936150.690, lauv-roald, DVL, 0.454
1623936150.890, lauv-roald, DVL, 0.450
1623936151.115, lauv-roald, SmartX, 0.776
1623936151.287, lauv-roald, DVL, 0.430
1623936151.487, lauv-roald, DVL, 0.439
1623936151.615, lauv-roald, SmartX, 0.746
1623936151.689, lauv-roald, DVL, 0.423
1623936152.089, lauv-roald, DVL, 0.407
1623936152.115, lauv-roald, SmartX, 0.736
1623936152.290, lauv-roald, DVL, 0.411
1623936152.489, lauv-roald, DVL, 0.415
1623936152.615, lauv-roald, SmartX, 0.776
1623936152.889, lauv-roald, DVL, 0.421
1623936153.090, lauv-roald, DVL, 0.420
1623936153.115, lauv-roald, SmartX, 0.756
1623936153.289, lauv-roald, DVL, 0.416
1623936153.615, lauv-roald, SmartX, 0.736
1623936153.689, lauv-roald, DVL, 0.409
1623936153.888, lauv-roald, DVL, 0.410
1623936154.087, lauv-roald, DVL, 0.402
1623936154.115, lauv-roald, SmartX, 0.736
1623936154.490, lauv-roald, DVL, 0.403
1623936154.615, lauv-roald, SmartX, 0.776
1623936154.689, lauv-roald, DVL, 0.418
1623936154.889, lauv-roald, DVL, 0.431
1623936155.115, lauv-roald, SmartX, 0.856
1623936155.285, lauv-roald, DVL, 0.454
1623936155.486, lauv-roald, DVL, 0.463
1623936155.614, lauv-roald, SmartX, 0.836
1623936155.689, lauv-roald, DVL, 0.467
1623936156.087, lauv-roald, DVL, 0.465
1623936156.115, lauv-roald, SmartX, 0.806
1623936156.285, lauv-roald, DVL, 0.466
1623936156.488, lauv-roald, DVL, 0.465
1623936156.614, lauv-roald, SmartX, 0.796
1623936156.888, lauv-roald, DVL, 0.467
1623936157.091, lauv-roald, DVL, 0.464
1623936157.114, lauv-roald, SmartX, 0.806
1623936157.289, lauv-roald, DVL, 0.465
1623936157.614, lauv-roald, SmartX, 0.846
1623936157.687, lauv-roald, DVL, 0.474
1623936157.887, lauv-roald, DVL, 0.473
1623936158.089, lauv-roald, DVL, 0.470
1623936158.114, lauv-roald, SmartX, 0.846
1623936158.486, lauv-roald, DVL, 0.472
1623936158.614, lauv-roald, SmartX, 0.806
1623936158.689, lauv-roald, DVL, 0.476
1623936158.890, lauv-roald, DVL, 0.468
1623936159.114, lauv-roald, SmartX, 0.806
1623936159.289, lauv-roald, DVL, 0.461
1623936159.491, lauv-roald, DVL, 0.467
1623936159.614, lauv-roald, SmartX, 0.806
1623936159.687, lauv-roald, DVL, 0.464
1623936160.092, lauv-roald, DVL, 0.460
1623936160.114, lauv-roald, SmartX, 0.786
1623936160.288, lauv-roald, DVL, 0.441
1623936160.489, lauv-roald, DVL, 0.442
1623936160.614, lauv-roald, SmartX, 0.746
1623936160.889, lauv-roald, DVL, 0.431
1623936161.088, lauv-roald, DVL, 0.421
1623936161.114, lauv-roald, SmartX, 0.736
1623936161.290, lauv-roald, DVL, 0.415
1623936161.614, lauv-roald, SmartX, 0.756
1623936161.688, lauv-roald, DVL, 0.431
1623936161.889, lauv-roald, DVL, 0.425
1623936162.087, lauv-roald, DVL, 0.420
1623936162.114, lauv-roald, SmartX, 0.766
1623936162.488, lauv-roald, DVL, 0.417
1623936162.614, lauv-roald, SmartX, 0.746
1623936162.690, lauv-roald, DVL, 0.414
1623936162.890, lauv-roald, DVL, 0.413
1623936163.114, lauv-roald, SmartX, 0.736
1623936163.289, lauv-roald, DVL, 0.401
1623936163.487, lauv-roald, DVL, 0.390
1623936163.614, lauv-roald, SmartX, 0.706
1623936163.688, lauv-roald, DVL, 0.396
1623936164.090, lauv-roald, DVL, 0.389
1623936164.114, lauv-roald, SmartX, 0.736
1623936164.286, lauv-roald, DVL, 0.389
1623936164.490, lauv-roald, DVL, 0.385
1623936164.614, lauv-roald, SmartX, 0.756
1623936164.892, lauv-roald, DVL, 0.387
1623936165.090, lauv-roald, DVL, 0.396
1623936165.114, lauv-roald, SmartX, 0.766
1623936165.289, lauv-roald, DVL, 0.410
1623936165.614, lauv-roald, SmartX, 0.746
1623936165.688, lauv-roald, DVL, 0.403
1623936165.889, lauv-roald, DVL, 0.398
1623936166.089, lauv-roald, DVL, 0.408
1623936166.114, lauv-roald, SmartX, 0.786
1623936166.490, lauv-roald, DVL, 0.430
1623936166.614, lauv-roald, SmartX, 0.776
1623936166.689, lauv-roald, DVL, 0.429
1623936166.891, lauv-roald, DVL, 0.426
1623936167.114, lauv-roald, SmartX, 0.766
1623936167.288, lauv-roald, DVL, 0.426
1623936167.491, lauv-roald, DVL, 0.419
1623936167.614, lauv-roald, SmartX, 0.746
1623936167.689, lauv-roald, DVL, 0.421
1623936168.090, lauv-roald, DVL, 0.417
1623936168.114, lauv-roald, SmartX, 0.746
1623936168.289, lauv-roald, DVL, 0.408
1623936168.489, lauv-roald, DVL, 0.408
1623936168.614, lauv-roald, SmartX, 0.786
1623936168.888, lauv-roald, DVL, 0.431
1623936169.090, lauv-roald, DVL, 0.434
1623936169.113, lauv-roald, SmartX, 0.806
1623936169.286, lauv-roald, DVL, 0.440
1623936169.613, lauv-roald, SmartX, 0.806
1623936169.689, lauv-roald, DVL, 0.450
1623936169.889, lauv-roald, DVL, 0.455
1623936170.091, lauv-roald, DVL, 0.452
1623936170.113, lauv-roald, SmartX, 0.806
1623936170.489, lauv-roald, DVL, 0.452
1623936170.613, lauv-roald, SmartX, 0.766
1623936170.689, lauv-roald, DVL, 0.453
1623936170.890, lauv-roald, DVL, 0.440
1623936171.113, lauv-roald, SmartX, 0.746
1623936171.289, lauv-roald, DVL, 0.421
1623936171.490, lauv-roald, DVL, 0.418
1623936171.613, lauv-roald, SmartX, 0.766
1623936171.688, lauv-roald, DVL, 0.420
1623936172.089, lauv-roald, DVL, 0.409
1623936172.113, lauv-roald, SmartX, 0.756
1623936172.289, lauv-roald, DVL, 0.406
1623936172.487, lauv-roald, DVL, 0.394
1623936172.614, lauv-roald, SmartX, 0.756
1623936172.889, lauv-roald, DVL, 0.412
1623936173.080, lauv-roald, DVL, 0.419
1623936173.113, lauv-roald, SmartX, 0.766
1623936173.281, lauv-roald, DVL, 0.421
1623936173.613, lauv-roald, SmartX, 0.766
1623936173.689, lauv-roald, DVL, 0.419
1623936173.887, lauv-roald, DVL, 0.416
1623936174.087, lauv-roald, DVL, 0.420
1623936174.113, lauv-roald, SmartX, 0.806
1623936174.489, lauv-roald, DVL, 0.426
1623936174.613, lauv-roald, SmartX, 0.756
1623936174.690, lauv-roald, DVL, 0.421
1623936174.889, lauv-roald, DVL, 0.437
1623936175.113, lauv-roald, SmartX, 0.786
1623936175.288, lauv-roald, DVL, 0.435
1623936175.486, lauv-roald, DVL, 0.439
1623936175.613, lauv-roald, SmartX, 0.786
1623936175.689, lauv-roald, DVL, 0.441
1623936176.088, lauv-roald, DVL, 0.460
1623936176.113, lauv-roald, SmartX, 0.826
1623936176.288, lauv-roald, DVL, 0.468
1623936176.488, lauv-roald, DVL, 0.480
1623936176.613, lauv-roald, SmartX, 0.846
1623936176.889, lauv-roald, DVL, 0.474
1623936177.088, lauv-roald, DVL, 0.482
1623936177.113, lauv-roald, SmartX, 0.856
1623936177.288, lauv-roald, DVL, 0.470
1623936177.613, lauv-roald, SmartX, 0.786
1623936177.689, lauv-roald, DVL, 0.465
1623936177.889, lauv-roald, DVL, 0.474
1623936178.087, lauv-roald, DVL, 0.462
1623936178.113, lauv-roald, SmartX, 0.786
1623936178.488, lauv-roald, DVL, 0.455
1623936178.613, lauv-roald, SmartX, 0.796
1623936178.689, lauv-roald, DVL, 0.464
1623936178.891, lauv-roald, DVL, 0.462
1623936179.113, lauv-roald, SmartX, 0.816
1623936179.289, lauv-roald, DVL, 0.460
1623936179.489, lauv-roald, DVL, 0.470
1623936179.613, lauv-roald, SmartX, 0.846
1623936179.691, lauv-roald, DVL, 0.465
1623936180.090, lauv-roald, DVL, 0.469
1623936180.113, lauv-roald, SmartX, 0.806
1623936180.279, lauv-roald, DVL, 0.460
1623936180.482, lauv-roald, DVL, 0.460
1623936180.613, lauv-roald, SmartX, 0.796
1623936180.889, lauv-roald, DVL, 0.459
1623936181.090, lauv-roald, DVL, 0.456
1623936181.112, lauv-roald, SmartX, 0.766
1623936181.289, lauv-roald, DVL, 0.453
1623936181.613, lauv-roald, SmartX, 0.786
1623936181.689, lauv-roald, DVL, 0.444
1623936181.888, lauv-roald, DVL, 0.447
1623936182.090, lauv-roald, DVL, 0.443
1623936182.113, lauv-roald, SmartX, 0.786
1623936182.489, lauv-roald, DVL, 0.447
1623936182.613, lauv-roald, SmartX, 0.786
1623936182.690, lauv-roald, DVL, 0.440
1623936182.889, lauv-roald, DVL, 0.440
1623936183.112, lauv-roald, SmartX, 0.796
1623936183.290, lauv-roald, DVL, 0.446
1623936183.489, lauv-roald, DVL, 0.442
1623936183.612, lauv-roald, SmartX, 0.766
1623936183.689, lauv-roald, DVL, 0.436
1623936184.089, lauv-roald, DVL, 0.432
1623936184.112, lauv-roald, SmartX, 0.756
1623936184.289, lauv-roald, DVL, 0.426
1623936184.486, lauv-roald, DVL, 0.427
1623936184.612, lauv-roald, SmartX, 0.756
1623936184.890, lauv-roald, DVL, 0.418
1623936185.086, lauv-roald, DVL, 0.412
1623936185.112, lauv-roald, SmartX, 0.736
1623936185.288, lauv-roald, DVL, 0.414
1623936185.612, lauv-roald, SmartX, 0.756
1623936185.690, lauv-roald, DVL, 0.398
1623936185.888, lauv-roald, DVL, 0.409
1623936186.088, lauv-roald, DVL, 0.416
1623936186.112, lauv-roald, SmartX, 0.776
1623936186.490, lauv-roald, DVL, 0.407
1623936186.612, lauv-roald, SmartX, 0.756
1623936186.688, lauv-roald, DVL, 0.407
1623936186.889, lauv-roald, DVL, 0.397
1623936187.112, lauv-roald, SmartX, 0.736
1623936187.290, lauv-roald, DVL, 0.406
1623936187.488, lauv-roald, DVL, 0.413
1623936187.612, lauv-roald, SmartX, 0.726
1623936187.689, lauv-roald, DVL, 0.411
1623936188.087, lauv-roald, DVL, 0.404
1623936188.112, lauv-roald, SmartX, 0.736
1623936188.290, lauv-roald, DVL, 0.400
1623936188.491, lauv-roald, DVL, 0.414
1623936188.612, lauv-roald, SmartX, 0.776
1623936188.889, lauv-roald, DVL, 0.410
1623936189.094, lauv-roald, DVL, 0.411
1623936189.112, lauv-roald, SmartX, 0.746
1623936189.289, lauv-roald, DVL, 0.398
1623936189.612, lauv-roald, SmartX, 0.736
1623936189.686, lauv-roald, DVL, 0.401
1623936189.889, lauv-roald, DVL, 0.400
1623936190.087, lauv-roald, DVL, 0.406
1623936190.112, lauv-roald, SmartX, 0.736
1623936190.488, lauv-roald, DVL, 0.399
1623936190.612, lauv-roald, SmartX, 0.736
1623936190.689, lauv-roald, DVL, 0.401
1623936190.889, lauv-roald, DVL, 0.397
1623936191.112, lauv-roald, SmartX, 0.726
1623936191.289, lauv-roald, DVL, 0.395
1623936191.491, lauv-roald, DVL, 0.397
1623936191.612, lauv-roald, SmartX, 0.756
1623936191.688, lauv-roald, DVL, 0.401
1623936192.089, lauv-roald, DVL, 0.397
1623936192.112, lauv-roald, SmartX, 0.736
1623936192.290, lauv-roald, DVL, 0.395
1623936192.486, lauv-roald, DVL, 0.394
1623936192.612, lauv-roald, SmartX, 0.766
1623936192.889, lauv-roald, DVL, 0.404
1623936193.088, lauv-roald, DVL, 0.410
1623936193.112, lauv-roald, SmartX, 0.736
1623936193.291, lauv-roald, DVL, 0.396
1623936193.612, lauv-roald, SmartX, 0.746
1623936193.692, lauv-roald, DVL, 0.406
1623936193.890, lauv-roald, DVL, 0.411
1623936194.086, lauv-roald, DVL, 0.415
1623936194.112, lauv-roald, SmartX, 0.756
1623936194.488, lauv-roald, DVL, 0.411
1623936194.612, lauv-roald, SmartX, 0.746
1623936194.687, lauv-roald, DVL, 0.407
1623936194.889, lauv-roald, DVL, 0.412
1623936195.112, lauv-roald, SmartX, 0.756
1623936195.286, lauv-roald, DVL, 0.406
1623936195.489, lauv-roald, DVL, 0.414
1623936195.612, lauv-roald, SmartX, 0.756
1623936195.687, lauv-roald, DVL, 0.411
1623936196.088, lauv-roald, DVL, 0.398
1623936196.112, lauv-roald, SmartX, 0.726
1623936196.290, lauv-roald, DVL, 0.398
1623936196.488, lauv-roald, DVL, 0.388
1623936196.612, lauv-roald, SmartX, 0.716
1623936196.890, lauv-roald, DVL, 0.381
1623936197.088, lauv-roald, DVL, 0.379
1623936197.111, lauv-roald, SmartX, 0.716
1623936197.290, lauv-roald, DVL, 0.376
1623936197.612, lauv-roald, SmartX, 0.746
1623936197.690, lauv-roald, DVL, 0.379
1623936197.889, lauv-roald, DVL, 0.396
1623936198.088, lauv-roald, DVL, 0.401
1623936198.111, lauv-roald, SmartX, 0.766
1623936198.489, lauv-roald, DVL, 0.397
1623936198.611, lauv-roald, SmartX, 0.756
1623936198.690, lauv-roald, DVL, 0.396
1623936198.887, lauv-roald, DVL, 0.401
1623936199.111, lauv-roald, SmartX, 0.736
1623936199.288, lauv-roald, DVL, 0.397
1623936199.488, lauv-roald, DVL, 0.400
1623936199.611, lauv-roald, SmartX, 0.776
1623936199.689, lauv-roald, DVL, 0.424
1623936200.090, lauv-roald, DVL, 0.424
1623936200.111, lauv-roald, SmartX, 0.796
1623936200.286, lauv-roald, DVL, 0.431
1623936200.488, lauv-roald, DVL, 0.434
1623936200.611, lauv-roald, SmartX, 0.776
1623936200.888, lauv-roald, DVL, 0.430
1623936201.089, lauv-roald, DVL, 0.426
