timestamp (seconds since 01/01/1970), system, entity , value
1636123075.847910, lauv-xplore-1, 78, 0.000000
1636123076.847736, lauv-xplore-1, 78, 0.000000
1636123077.847597, lauv-xplore-1, 78, 0.000000
1636123078.847296, lauv-xplore-1, 78, 0.000000
1636123079.847188, lauv-xplore-1, 78, 0.000000
1636123080.846894, lauv-xplore-1, 78, 0.000000
1636123081.846800, lauv-xplore-1, 78, 0.000000
1636123082.846501, lauv-xplore-1, 78, 0.000000
1636123083.846416, lauv-xplore-1, 78, 0.000000
1636123084.846250, lauv-xplore-1, 78, 0.000000
1636123085.846083, lauv-xplore-1, 78, 0.000000
1636123086.845889, lauv-xplore-1, 78, 0.000000
1636123087.845656, lauv-xplore-1, 78, 0.000000
1636123088.845514, lauv-xplore-1, 78, 0.000000
1636123089.845395, lauv-xplore-1, 78, 0.000000
1636123090.845119, lauv-xplore-1, 78, 0.000000
1636123091.845026, lauv-xplore-1, 78, 0.000000
1636123092.844760, lauv-xplore-1, 78, 0.000000
1636123093.844564, lauv-xplore-1, 78, 0.000000
1636123094.844367, lauv-xplore-1, 78, 0.000000
1636123095.844192, lauv-xplore-1, 78, 0.000000
1636123096.844063, lauv-xplore-1, 78, 0.000000
1636123097.843763, lauv-xplore-1, 78, 0.000000
1636123098.843657, lauv-xplore-1, 78, 0.000000
1636123099.843519, lauv-xplore-1, 78, 0.000000
1636123100.843230, lauv-xplore-1, 78, 0.000000
1636123101.843110, lauv-xplore-1, 78, 0.000000
1636123102.842973, lauv-xplore-1, 78, 0.000000
1636123103.842672, lauv-xplore-1, 78, 0.000000
1636123104.842539, lauv-xplore-1, 78, 0.000000
1636123105.842378, lauv-xplore-1, 78, 0.000000
1636123106.842196, lauv-xplore-1, 78, 0.000000
1636123107.841915, lauv-xplore-1, 78, 0.000000
1636123108.841801, lauv-xplore-1, 78, 0.000000
1636123109.841626, lauv-xplore-1, 78, 0.000000
1636123110.841405, lauv-xplore-1, 78, 0.000000
1636123111.841290, lauv-xplore-1, 78, 0.000000
1636123112.841043, lauv-xplore-1, 78, 0.000000
1636123113.840979, lauv-xplore-1, 78, 0.000000
1636123114.840634, lauv-xplore-1, 78, 0.000000
1636123115.840517, lauv-xplore-1, 78, 0.000000
1636123116.840222, lauv-xplore-1, 78, 0.000000
1636123117.840070, lauv-xplore-1, 78, 0.000000
1636123118.839961, lauv-xplore-1, 78, 0.000000
1636123119.839890, lauv-xplore-1, 78, 0.000000
1636123120.839558, lauv-xplore-1, 78, 0.000000
1636123121.839429, lauv-xplore-1, 78, 0.000000
1636123122.839140, lauv-xplore-1, 78, 0.000000
1636123123.839017, lauv-xplore-1, 78, 0.000000
1636123124.838907, lauv-xplore-1, 78, 0.000000
1636123125.838648, lauv-xplore-1, 78, 0.000000
1636123126.838493, lauv-xplore-1, 78, 0.000000
1636123127.838393, lauv-xplore-1, 78, 0.000000
1636123128.838118, lauv-xplore-1, 78, 0.000000
1636123129.838021, lauv-xplore-1, 78, 0.000000
1636123130.837717, lauv-xplore-1, 78, 0.000000
1636123131.837578, lauv-xplore-1, 78, 0.000000
1636123132.837424, lauv-xplore-1, 78, 0.000000
1636123133.837172, lauv-xplore-1, 78, 0.000000
1636123134.837037, lauv-xplore-1, 78, 0.000000
1636123135.836734, lauv-xplore-1, 78, 0.000000
1636123136.836649, lauv-xplore-1, 78, 0.000000
1636123137.836472, lauv-xplore-1, 78, 0.000000
1636123138.836337, lauv-xplore-1, 78, 0.000000
1636123139.836054, lauv-xplore-1, 78, 0.000000
1636123140.835924, lauv-xplore-1, 78, 0.000000
1636123141.835648, lauv-xplore-1, 78, 0.000000
1636123142.835449, lauv-xplore-1, 78, 0.000000
1636123143.835351, lauv-xplore-1, 78, 0.000000
1636123144.835211, lauv-xplore-1, 78, 0.000000
1636123145.834980, lauv-xplore-1, 78, 0.000000
1636123146.834838, lauv-xplore-1, 78, 0.000000
1636123147.834551, lauv-xplore-1, 78, 0.000000
1636123148.834430, lauv-xplore-1, 78, 0.000000
1636123149.834297, lauv-xplore-1, 78, 0.000000
1636123150.834090, lauv-xplore-1, 78, 0.000000
1636123151.833980, lauv-xplore-1, 78, 0.000000
1636123152.833657, lauv-xplore-1, 78, 0.000000
1636123153.833525, lauv-xplore-1, 78, 0.000000
1636123154.833361, lauv-xplore-1, 78, 0.000000
1636123155.833226, lauv-xplore-1, 78, 0.000000
1636123156.832988, lauv-xplore-1, 78, 0.000000
1636123157.832841, lauv-xplore-1, 78, 0.000000
1636123158.832569, lauv-xplore-1, 78, 0.000000
1636123159.832385, lauv-xplore-1, 78, 0.000000
1636123160.832220, lauv-xplore-1, 78, 0.000000
1636123161.832077, lauv-xplore-1, 78, 0.000000
1636123162.832124, lauv-xplore-1, 78, 0.000000
1636123163.831886, lauv-xplore-1, 78, 0.000000
1636123164.831480, lauv-xplore-1, 78, 0.000000
1636123165.831494, lauv-xplore-1, 78, 0.000000
1636123166.831280, lauv-xplore-1, 78, 0.000000
1636123167.831053, lauv-xplore-1, 78, 0.000000
1636123168.830734, lauv-xplore-1, 78, 0.000000
1636123169.830671, lauv-xplore-1, 78, 0.000000
1636123170.830570, lauv-xplore-1, 78, 0.000000
1636123171.830208, lauv-xplore-1, 78, 0.000000
1636123172.830635, lauv-xplore-1, 78, 0.000000
1636123173.831105, lauv-xplore-1, 78, 0.000000
1636123174.831230, lauv-xplore-1, 78, 0.000000
1636123175.829403, lauv-xplore-1, 78, 0.000000
1636123176.829247, lauv-xplore-1, 78, 0.000000
1636123177.829253, lauv-xplore-1, 78, 0.000000
1636123178.829032, lauv-xplore-1, 78, 0.000000
1636123179.828755, lauv-xplore-1, 78, 0.000000
1636123180.828758, lauv-xplore-1, 78, 0.000000
1636123181.828419, lauv-xplore-1, 78, 0.000000
1636123182.828300, lauv-xplore-1, 78, 0.000000
1636123183.828029, lauv-xplore-1, 78, 0.000000
1636123184.827889, lauv-xplore-1, 78, 0.000000
1636123185.827592, lauv-xplore-1, 78, 0.000000
1636123186.827395, lauv-xplore-1, 78, 0.000000
1636123187.827213, lauv-xplore-1, 78, 0.000000
1636123188.827115, lauv-xplore-1, 78, 0.000000
1636123189.826840, lauv-xplore-1, 78, 0.000000
1636123190.826724, lauv-xplore-1, 78, 0.000000
1636123191.826598, lauv-xplore-1, 78, 0.000000
1636123192.826334, lauv-xplore-1, 78, 0.000000
1636123193.826150, lauv-xplore-1, 78, 0.000000
1636123194.825999, lauv-xplore-1, 78, 0.000000
1636123195.825702, lauv-xplore-1, 78, 0.000000
1636123196.825593, lauv-xplore-1, 78, 0.000000
1636123197.825384, lauv-xplore-1, 78, 0.000000
1636123198.825220, lauv-xplore-1, 78, 0.000000
1636123199.825081, lauv-xplore-1, 78, 0.000000
1636123200.824985, lauv-xplore-1, 78, 0.000000
1636123201.824623, lauv-xplore-1, 78, 0.000000
1636123202.824524, lauv-xplore-1, 78, 0.000000
1636123203.824366, lauv-xplore-1, 78, 0.000000
1636123204.824123, lauv-xplore-1, 78, 0.000000
1636123205.823995, lauv-xplore-1, 78, 0.000000
1636123206.823694, lauv-xplore-1, 78, 0.000000
1636123207.823589, lauv-xplore-1, 78, 0.000000
1636123208.823305, lauv-xplore-1, 78, 0.000000
1636123209.823220, lauv-xplore-1, 78, 0.000000
1636123210.822988, lauv-xplore-1, 78, 0.000000
1636123211.822896, lauv-xplore-1, 78, 0.000000
1636123212.822672, lauv-xplore-1, 78, 0.000000
1636123213.822404, lauv-xplore-1, 78, 0.000000
1636123214.822296, lauv-xplore-1, 78, 0.000000
1636123215.822062, lauv-xplore-1, 78, 0.000000
1636123216.821942, lauv-xplore-1, 78, 0.000000
1636123217.821658, lauv-xplore-1, 78, 0.000000
1636123218.821488, lauv-xplore-1, 78, 0.000000
1636123219.821363, lauv-xplore-1, 78, 0.000000
1636123220.821204, lauv-xplore-1, 78, 0.000000
1636123221.820938, lauv-xplore-1, 78, 0.000000
1636123222.820744, lauv-xplore-1, 78, 0.000000
1636123223.820584, lauv-xplore-1, 78, 0.000000
1636123224.820441, lauv-xplore-1, 78, 0.000000
1636123225.820294, lauv-xplore-1, 78, 0.000000
1636123226.820037, lauv-xplore-1, 78, 0.000000
1636123227.819915, lauv-xplore-1, 78, 0.000000
1636123228.819808, lauv-xplore-1, 78, 0.000000
1636123229.819474, lauv-xplore-1, 78, 0.000000
1636123230.819411, lauv-xplore-1, 78, 0.000000
1636123231.819114, lauv-xplore-1, 78, 0.000000
1636123232.819053, lauv-xplore-1, 78, 0.000000
1636123233.818740, lauv-xplore-1, 78, 0.000000
1636123234.818702, lauv-xplore-1, 78, 0.000000
1636123235.818414, lauv-xplore-1, 78, 0.000000
1636123236.818193, lauv-xplore-1, 78, 0.000000
1636123237.818068, lauv-xplore-1, 78, 0.000000
1636123238.817810, lauv-xplore-1, 78, 0.000000
1636123239.817680, lauv-xplore-1, 78, 0.000000
1636123240.817446, lauv-xplore-1, 78, 0.000000
1636123241.817300, lauv-xplore-1, 78, 0.000000
1636123242.817187, lauv-xplore-1, 78, 0.000000
1636123243.816911, lauv-xplore-1, 78, 0.000000
1636123244.816788, lauv-xplore-1, 78, 0.000000
1636123245.816548, lauv-xplore-1, 78, 0.000000
1636123246.816406, lauv-xplore-1, 78, 0.000000
1636123247.816170, lauv-xplore-1, 78, 0.000000
1636123248.816005, lauv-xplore-1, 78, 0.000000
1636123249.815979, lauv-xplore-1, 78, 0.000000
1636123250.815604, lauv-xplore-1, 78, 0.000000
1636123251.815522, lauv-xplore-1, 78, 0.000000
1636123252.815336, lauv-xplore-1, 78, 0.000000
1636123253.815324, lauv-xplore-1, 78, 0.000000
1636123254.814844, lauv-xplore-1, 78, 0.000000
1636123255.814745, lauv-xplore-1, 78, 0.000000
1636123256.814476, lauv-xplore-1, 78, 0.000000
1636123257.814357, lauv-xplore-1, 78, 0.000000
1636123258.814225, lauv-xplore-1, 78, 0.000000
1636123259.813971, lauv-xplore-1, 78, 0.000000
1636123260.813824, lauv-xplore-1, 78, 0.000000
1636123261.813601, lauv-xplore-1, 78, 0.000000
1636123262.813501, lauv-xplore-1, 78, 0.000000
1636123263.813251, lauv-xplore-1, 78, 0.000000
1636123264.813144, lauv-xplore-1, 78, 0.000000
1636123265.812837, lauv-xplore-1, 78, 0.000000
1636123266.812757, lauv-xplore-1, 78, 0.000000
1636123267.812483, lauv-xplore-1, 78, 0.000000
1636123268.812403, lauv-xplore-1, 78, 0.000000
1636123269.812176, lauv-xplore-1, 78, 0.000000
1636123270.812142, lauv-xplore-1, 78, 0.000000
1636123271.811815, lauv-xplore-1, 78, 0.000000
1636123272.811730, lauv-xplore-1, 78, 0.000000
1636123273.811438, lauv-xplore-1, 78, 0.000000
1636123274.811306, lauv-xplore-1, 78, 0.000000
1636123275.811018, lauv-xplore-1, 78, 0.000000
1636123276.810895, lauv-xplore-1, 78, 0.000000
1636123277.810619, lauv-xplore-1, 78, 0.000000
1636123278.810487, lauv-xplore-1, 78, 0.000000
1636123279.810238, lauv-xplore-1, 78, 0.000000
1636123280.810073, lauv-xplore-1, 78, 0.000000
1636123281.809916, lauv-xplore-1, 78, 0.000000
1636123282.809803, lauv-xplore-1, 78, 0.000000
1636123283.809602, lauv-xplore-1, 78, 0.000000
1636123284.809297, lauv-xplore-1, 78, 0.000000
1636123285.809156, lauv-xplore-1, 78, 0.000000
1636123286.808948, lauv-xplore-1, 78, 0.000000
1636123287.808827, lauv-xplore-1, 78, 0.000000
1636123288.808614, lauv-xplore-1, 78, 0.000000
1636123289.808431, lauv-xplore-1, 78, 0.000000
1636123290.808300, lauv-xplore-1, 78, 0.000000
1636123291.808134, lauv-xplore-1, 78, 0.000000
1636123292.807813, lauv-xplore-1, 78, 0.000000
1636123293.807696, lauv-xplore-1, 78, 0.000000
1636123294.807644, lauv-xplore-1, 78, 0.000000
1636123295.807364, lauv-xplore-1, 78, 0.000000
1636123296.807220, lauv-xplore-1, 78, 0.000000
1636123297.806959, lauv-xplore-1, 78, 0.000000
1636123298.806838, lauv-xplore-1, 78, 0.000000
1636123299.806636, lauv-xplore-1, 78, 0.000000
1636123300.806346, lauv-xplore-1, 78, 0.000000
1636123301.806224, lauv-xplore-1, 78, 0.000000
1636123302.806048, lauv-xplore-1, 78, 0.000000
1636123303.805940, lauv-xplore-1, 78, 0.000000
1636123304.805567, lauv-xplore-1, 78, 0.000000
1636123305.805423, lauv-xplore-1, 78, 0.000000
1636123306.805253, lauv-xplore-1, 78, 0.000000
1636123307.805113, lauv-xplore-1, 78, 0.000000
1636123308.805021, lauv-xplore-1, 78, 0.000000
1636123309.804755, lauv-xplore-1, 78, 0.000000
1636123310.804595, lauv-xplore-1, 78, 0.000000
1636123311.804287, lauv-xplore-1, 78, 0.000000
1636123312.804217, lauv-xplore-1, 78, 0.000000
1636123313.804044, lauv-xplore-1, 78, 0.000000
1636123314.803976, lauv-xplore-1, 78, 0.000000
1636123315.803576, lauv-xplore-1, 78, 0.000000
1636123316.803450, lauv-xplore-1, 78, 0.000000
1636123317.803291, lauv-xplore-1, 78, 0.000000
1636123318.803102, lauv-xplore-1, 78, 0.000000
1636123319.802932, lauv-xplore-1, 78, 0.000000
1636123320.802782, lauv-xplore-1, 78, 0.000000
1636123321.802484, lauv-xplore-1, 78, 0.000000
1636123322.802409, lauv-xplore-1, 78, 0.000000
1636123323.802111, lauv-xplore-1, 78, 0.000000
1636123324.802012, lauv-xplore-1, 78, 0.000000
1636123325.801800, lauv-xplore-1, 78, 0.000000
1636123326.801699, lauv-xplore-1, 78, 0.000000
1636123327.801401, lauv-xplore-1, 78, 0.000000
1636123328.801275, lauv-xplore-1, 78, 0.000000
1636123329.801018, lauv-xplore-1, 78, 0.000000
1636123330.800883, lauv-xplore-1, 78, 0.000000
1636123331.800756, lauv-xplore-1, 78, 0.000000
1636123332.800454, lauv-xplore-1, 78, 0.000000
1636123333.800430, lauv-xplore-1, 78, 0.000000
1636123334.800086, lauv-xplore-1, 78, 0.000000
1636123335.800001, lauv-xplore-1, 78, 0.000000
1636123336.799696, lauv-xplore-1, 78, 0.000000
1636123337.799594, lauv-xplore-1, 78, 0.000000
1636123338.799480, lauv-xplore-1, 78, 0.000000
1636123339.799189, lauv-xplore-1, 78, 0.000000
1636123340.799023, lauv-xplore-1, 78, 0.000000
1636123341.798938, lauv-xplore-1, 78, 0.000000
1636123342.798628, lauv-xplore-1, 78, 0.000000
1636123343.798522, lauv-xplore-1, 78, 0.000000
1636123344.798205, lauv-xplore-1, 78, 0.000000
1636123345.798082, lauv-xplore-1, 78, 0.000000
1636123346.797917, lauv-xplore-1, 78, 0.000000
1636123347.797705, lauv-xplore-1, 78, 0.000000
1636123348.797541, lauv-xplore-1, 78, 0.000000
1636123349.797378, lauv-xplore-1, 78, 0.000000
1636123350.797141, lauv-xplore-1, 78, 0.000000
1636123351.796946, lauv-xplore-1, 78, 0.000000
1636123352.796844, lauv-xplore-1, 78, 0.000000
1636123353.796514, lauv-xplore-1, 78, 0.000000
1636123354.796723, lauv-xplore-1, 78, 0.000000
1636123355.796226, lauv-xplore-1, 78, 0.000000
1636123356.796087, lauv-xplore-1, 78, 0.000000
1636123357.795928, lauv-xplore-1, 78, 0.000000
1636123358.795804, lauv-xplore-1, 78, 0.000000
1636123359.795525, lauv-xplore-1, 78, 0.000000
1636123360.795390, lauv-xplore-1, 78, 0.000000
1636123361.795101, lauv-xplore-1, 78, 0.000000
1636123362.794979, lauv-xplore-1, 78, 0.000000
1636123363.794832, lauv-xplore-1, 78, 0.000000
1636123364.794541, lauv-xplore-1, 78, 0.000000
1636123365.794373, lauv-xplore-1, 78, 0.000000
1636123366.794225, lauv-xplore-1, 78, 0.000000
1636123367.794073, lauv-xplore-1, 78, 0.000000
1636123368.793766, lauv-xplore-1, 78, 0.000000
1636123369.793572, lauv-xplore-1, 78, 0.000000
1636123370.793395, lauv-xplore-1, 78, 0.000000
1636123371.793237, lauv-xplore-1, 78, 0.000000
1636123372.793103, lauv-xplore-1, 78, 0.000000
1636123373.792947, lauv-xplore-1, 78, 0.000000
1636123374.792774, lauv-xplore-1, 78, 0.000000
1636123375.792734, lauv-xplore-1, 78, 0.000000
1636123376.792419, lauv-xplore-1, 78, 0.000000
1636123377.792271, lauv-xplore-1, 78, 0.000000
1636123378.792016, lauv-xplore-1, 78, 0.000000
1636123379.791940, lauv-xplore-1, 78, 0.000000
1636123380.791610, lauv-xplore-1, 78, 0.000000
1636123381.791465, lauv-xplore-1, 78, 0.000000
1636123382.791268, lauv-xplore-1, 78, 0.000000
1636123383.791146, lauv-xplore-1, 78, 0.000000
1636123384.790969, lauv-xplore-1, 78, 0.000000
1636123385.790841, lauv-xplore-1, 78, 0.000000
1636123386.790483, lauv-xplore-1, 78, 0.000000
1636123387.790289, lauv-xplore-1, 78, 0.000000
1636123388.790112, lauv-xplore-1, 78, 0.000000
1636123389.789949, lauv-xplore-1, 78, 0.000000
1636123390.789745, lauv-xplore-1, 78, 0.000000
1636123391.789578, lauv-xplore-1, 78, 0.000000
1636123392.789463, lauv-xplore-1, 78, 0.000000
1636123393.789253, lauv-xplore-1, 78, 0.000000
1636123394.789182, lauv-xplore-1, 78, 0.000000
1636123395.788839, lauv-xplore-1, 78, 0.000000
1636123396.788742, lauv-xplore-1, 78, 0.000000
1636123397.788581, lauv-xplore-1, 78, 0.000000
1636123398.788454, lauv-xplore-1, 78, 0.000000
1636123399.788109, lauv-xplore-1, 78, 0.000000
1636123400.787938, lauv-xplore-1, 78, 0.000000
1636123401.787752, lauv-xplore-1, 78, 0.000000
1636123402.787598, lauv-xplore-1, 78, 0.000000
1636123403.787530, lauv-xplore-1, 78, 0.000000
1636123404.787235, lauv-xplore-1, 78, 0.000000
1636123405.787018, lauv-xplore-1, 78, 0.000000
1636123406.786936, lauv-xplore-1, 78, 0.000000
1636123407.786570, lauv-xplore-1, 78, 0.000000
1636123408.786454, lauv-xplore-1, 78, 0.000000
1636123409.786255, lauv-xplore-1, 78, 0.000000
1636123410.786093, lauv-xplore-1, 78, 0.000000
1636123411.785946, lauv-xplore-1, 78, 0.000000
1636123412.785648, lauv-xplore-1, 78, 0.000000
1636123413.785512, lauv-xplore-1, 78, 0.000000
1636123414.785355, lauv-xplore-1, 78, 0.000000
1636123415.785203, lauv-xplore-1, 78, 0.000000
1636123416.785065, lauv-xplore-1, 78, 0.000000
1636123417.784896, lauv-xplore-1, 78, 0.000000
1636123418.784536, lauv-xplore-1, 78, 0.000000
1636123419.784538, lauv-xplore-1, 78, 0.000000
1636123420.784220, lauv-xplore-1, 78, 0.000000
1636123421.784095, lauv-xplore-1, 78, 0.000000
1636123422.783940, lauv-xplore-1, 78, 0.000000
1636123423.783804, lauv-xplore-1, 78, 0.000000
1636123424.783534, lauv-xplore-1, 78, 0.000000
1636123425.783420, lauv-xplore-1, 78, 0.000000
1636123426.783209, lauv-xplore-1, 78, 0.000000
1636123427.782990, lauv-xplore-1, 78, 0.000000
1636123428.782832, lauv-xplore-1, 78, 0.000000
1636123429.782537, lauv-xplore-1, 78, 0.000000
1636123430.782354, lauv-xplore-1, 78, 0.000000
1636123431.782183, lauv-xplore-1, 78, 0.000000
1636123432.782015, lauv-xplore-1, 78, 0.000000
1636123433.781930, lauv-xplore-1, 78, 0.000000
1636123434.781707, lauv-xplore-1, 78, 0.000000
1636123435.781577, lauv-xplore-1, 78, 0.000000
1636123436.781248, lauv-xplore-1, 78, 0.000000
1636123437.781171, lauv-xplore-1, 78, 0.000000
1636123438.781016, lauv-xplore-1, 78, 0.000000
1636123439.780754, lauv-xplore-1, 78, 0.000000
1636123440.780606, lauv-xplore-1, 78, 0.000000
1636123441.781167, lauv-xplore-1, 78, 0.000000
1636123442.781205, lauv-xplore-1, 78, 0.000000
1636123443.780093, lauv-xplore-1, 78, 0.000000
1636123444.779849, lauv-xplore-1, 78, 0.000000
1636123445.779704, lauv-xplore-1, 78, 0.000000
1636123446.779521, lauv-xplore-1, 78, 0.000000
1636123447.779181, lauv-xplore-1, 78, 0.000000
1636123448.779064, lauv-xplore-1, 78, 0.000000
1636123449.778888, lauv-xplore-1, 78, 0.000000
1636123450.778774, lauv-xplore-1, 78, 0.000000
1636123451.778504, lauv-xplore-1, 78, 0.000000
1636123452.778376, lauv-xplore-1, 78, 0.000000
1636123453.778242, lauv-xplore-1, 78, 0.000000
1636123454.777996, lauv-xplore-1, 78, 0.000000
1636123455.777785, lauv-xplore-1, 78, 0.000000
1636123456.777601, lauv-xplore-1, 78, 0.000000
1636123457.777425, lauv-xplore-1, 78, 0.000000
1636123458.777260, lauv-xplore-1, 78, 0.000000
1636123459.777073, lauv-xplore-1, 78, 0.000000
1636123460.776799, lauv-xplore-1, 78, 0.000000
1636123461.776639, lauv-xplore-1, 78, 0.000000
1636123462.776442, lauv-xplore-1, 78, 0.000000
1636123463.776295, lauv-xplore-1, 78, 0.000000
1636123464.776137, lauv-xplore-1, 78, 0.000000
1636123465.776052, lauv-xplore-1, 78, 0.000000
1636123466.775716, lauv-xplore-1, 78, 0.000000
1636123467.775646, lauv-xplore-1, 78, 0.000000
1636123468.775335, lauv-xplore-1, 78, 0.000000
1636123469.775254, lauv-xplore-1, 78, 0.000000
1636123470.775022, lauv-xplore-1, 78, 0.000000
1636123471.774955, lauv-xplore-1, 78, 0.000000
1636123472.774590, lauv-xplore-1, 78, 0.000000
1636123473.774508, lauv-xplore-1, 78, 0.000000
1636123474.774289, lauv-xplore-1, 78, 0.000000
1636123475.774145, lauv-xplore-1, 78, 0.000000
1636123476.773883, lauv-xplore-1, 78, 0.000000
1636123477.773699, lauv-xplore-1, 78, 0.000000
1636123478.773519, lauv-xplore-1, 78, 0.000000
1636123479.773400, lauv-xplore-1, 78, 0.000000
1636123480.773238, lauv-xplore-1, 78, 0.000000
1636123481.772938, lauv-xplore-1, 78, 0.000000
1636123482.772773, lauv-xplore-1, 78, 0.000000
1636123483.772556, lauv-xplore-1, 78, 0.000000
1636123484.772456, lauv-xplore-1, 78, 0.000000
1636123485.772297, lauv-xplore-1, 78, 0.000000
1636123486.772154, lauv-xplore-1, 78, 0.000000
1636123487.771882, lauv-xplore-1, 78, 0.000000
1636123488.771678, lauv-xplore-1, 78, 0.000000
1636123489.771506, lauv-xplore-1, 78, 0.000000
1636123490.771368, lauv-xplore-1, 78, 0.000000
1636123491.771187, lauv-xplore-1, 78, 0.000000
1636123492.771049, lauv-xplore-1, 78, 0.000000
1636123493.770880, lauv-xplore-1, 78, 0.000000
1636123494.770684, lauv-xplore-1, 78, 0.000000
1636123495.770438, lauv-xplore-1, 78, 0.000000
1636123496.770251, lauv-xplore-1, 78, 0.000000
1636123497.770160, lauv-xplore-1, 78, 0.000000
1636123498.769945, lauv-xplore-1, 78, 0.000000
1636123499.769599, lauv-xplore-1, 78, 0.000000
1636123500.769513, lauv-xplore-1, 78, 0.000000
1636123501.769335, lauv-xplore-1, 78, 0.000000
1636123502.769159, lauv-xplore-1, 78, 0.000000
1636123503.769011, lauv-xplore-1, 78, 0.000000
1636123504.768800, lauv-xplore-1, 78, 0.000000
1636123505.768689, lauv-xplore-1, 78, 0.000000
1636123506.768312, lauv-xplore-1, 78, 0.000000
1636123507.768265, lauv-xplore-1, 78, 0.000000
1636123508.768037, lauv-xplore-1, 78, 0.000000
1636123509.767966, lauv-xplore-1, 78, 0.000000
1636123510.767567, lauv-xplore-1, 78, 0.000000
1636123511.767715, lauv-xplore-1, 78, 0.000000
1636123512.767330, lauv-xplore-1, 78, 0.000000
1636123513.767146, lauv-xplore-1, 78, 0.000000
1636123514.766945, lauv-xplore-1, 78, 0.000000
1636123515.766890, lauv-xplore-1, 78, 0.000000
1636123516.766631, lauv-xplore-1, 78, 0.000000
1636123517.766377, lauv-xplore-1, 78, 0.000000
1636123518.766204, lauv-xplore-1, 78, 0.000000
1636123519.766323, lauv-xplore-1, 78, 0.000000
1636123520.765779, lauv-xplore-1, 78, 0.000000
1636123521.765620, lauv-xplore-1, 78, 0.000000
1636123522.765375, lauv-xplore-1, 78, 0.000000
1636123523.765287, lauv-xplore-1, 78, 0.000000
1636123524.765072, lauv-xplore-1, 78, 0.000000
1636123525.765021, lauv-xplore-1, 78, 0.000000
1636123526.764681, lauv-xplore-1, 78, 0.000000
1636123527.764463, lauv-xplore-1, 78, 0.000000
1636123528.764363, lauv-xplore-1, 78, 0.000000
1636123529.764173, lauv-xplore-1, 78, 0.000000
1636123530.763921, lauv-xplore-1, 78, 0.000000
1636123531.763773, lauv-xplore-1, 78, 0.000000
1636123532.763664, lauv-xplore-1, 78, 0.000000
1636123533.763371, lauv-xplore-1, 78, 0.000000
1636123534.764179, lauv-xplore-1, 78, 0.000000
1636123535.763026, lauv-xplore-1, 78, 0.000000
1636123536.762929, lauv-xplore-1, 78, 0.000000
1636123537.762582, lauv-xplore-1, 78, 0.000000
1636123538.762451, lauv-xplore-1, 78, 0.000000
1636123539.762277, lauv-xplore-1, 78, 0.000000
1636123540.762079, lauv-xplore-1, 78, 0.000000
1636123541.761960, lauv-xplore-1, 78, 0.000000
1636123542.761742, lauv-xplore-1, 78, 0.000000
1636123543.761610, lauv-xplore-1, 78, 0.000000
1636123544.761287, lauv-xplore-1, 78, 0.000000
1636123545.761139, lauv-xplore-1, 78, 0.000000
1636123546.760993, lauv-xplore-1, 78, 0.000000
1636123547.760881, lauv-xplore-1, 78, 0.000000
1636123548.760548, lauv-xplore-1, 78, 0.000000
1636123549.760419, lauv-xplore-1, 78, 0.000000
1636123550.760327, lauv-xplore-1, 78, 0.000000
1636123551.760076, lauv-xplore-1, 78, 0.000000
1636123552.759921, lauv-xplore-1, 78, 0.000000
1636123553.759736, lauv-xplore-1, 78, 0.000000
1636123554.759593, lauv-xplore-1, 78, 0.000000
1636123555.759326, lauv-xplore-1, 78, 0.000000
1636123556.759144, lauv-xplore-1, 78, 0.000000
1636123557.759027, lauv-xplore-1, 78, 0.000000
1636123558.758707, lauv-xplore-1, 78, 0.000000
1636123559.758646, lauv-xplore-1, 78, 0.000000
1636123560.758368, lauv-xplore-1, 78, 0.000000
1636123561.758248, lauv-xplore-1, 78, 0.000000
1636123562.758043, lauv-xplore-1, 78, 0.000000
1636123563.757928, lauv-xplore-1, 78, 0.000000
1636123564.757607, lauv-xplore-1, 78, 0.000000
1636123565.757462, lauv-xplore-1, 78, 0.000000
1636123566.757308, lauv-xplore-1, 78, 0.000000
1636123567.757141, lauv-xplore-1, 78, 0.000000
1636123568.757007, lauv-xplore-1, 78, 0.000000
1636123569.756668, lauv-xplore-1, 78, 0.000000
1636123570.756515, lauv-xplore-1, 78, 0.000000
1636123571.756335, lauv-xplore-1, 78, 0.000000
1636123572.756204, lauv-xplore-1, 78, 0.000000
1636123573.756066, lauv-xplore-1, 78, 0.000000
1636123574.755808, lauv-xplore-1, 78, 0.000000
1636123575.755615, lauv-xplore-1, 78, 0.000000
1636123576.755467, lauv-xplore-1, 78, 0.000000
1636123577.755295, lauv-xplore-1, 78, 0.000000
1636123578.755142, lauv-xplore-1, 78, 0.000000
1636123579.754902, lauv-xplore-1, 78, 0.000000
1636123580.754686, lauv-xplore-1, 78, 0.000000
1636123581.754507, lauv-xplore-1, 78, 0.000000
1636123582.754354, lauv-xplore-1, 78, 0.000000
1636123583.754190, lauv-xplore-1, 78, 0.000000
1636123584.754037, lauv-xplore-1, 78, 0.000000
1636123585.753694, lauv-xplore-1, 78, 0.000000
1636123586.753556, lauv-xplore-1, 78, 0.000000
1636123587.753368, lauv-xplore-1, 78, 0.000000
1636123588.753183, lauv-xplore-1, 78, 0.000000
1636123589.752973, lauv-xplore-1, 78, 0.000000
1636123590.752824, lauv-xplore-1, 78, 0.000000
1636123591.752757, lauv-xplore-1, 78, 0.000000
