timestamp, system, entity , value (m)
1625577914.875, lauv-roald, DVL, 0.000
1625577915.077, lauv-roald, DVL, 0.000
1625577915.170, lauv-roald, SmartX, 0.139
1625577915.276, lauv-roald, DVL, 0.000
1625577915.670, lauv-roald, SmartX, 0.119
1625577915.677, lauv-roald, DVL, 0.000
1625577915.875, lauv-roald, DVL, 0.000
1625577916.077, lauv-roald, DVL, 0.000
1625577916.170, lauv-roald, SmartX, 0.129
1625577916.475, lauv-roald, DVL, 0.000
1625577916.670, lauv-roald, SmartX, 0.139
1625577916.677, lauv-roald, DVL, 0.000
1625577916.877, lauv-roald, DVL, 0.000
1625577917.170, lauv-roald, SmartX, 0.129
1625577917.277, lauv-roald, DVL, 0.000
1625577917.479, lauv-roald, DVL, 0.000
1625577917.670, lauv-roald, SmartX, 0.149
1625577917.679, lauv-roald, DVL, 0.000
1625577918.079, lauv-roald, DVL, 0.000
1625577918.170, lauv-roald, SmartX, 0.129
1625577918.278, lauv-roald, DVL, 0.000
1625577918.477, lauv-roald, DVL, 0.000
1625577918.669, lauv-roald, SmartX, 0.139
1625577918.878, lauv-roald, DVL, 0.000
1625577919.078, lauv-roald, DVL, 0.000
1625577919.169, lauv-roald, SmartX, 0.129
1625577919.277, lauv-roald, DVL, 0.000
1625577919.669, lauv-roald, SmartX, 0.119
1625577919.677, lauv-roald, DVL, 0.000
1625577919.877, lauv-roald, DVL, 0.000
1625577920.076, lauv-roald, DVL, 0.000
1625577920.169, lauv-roald, SmartX, 0.129
1625577920.479, lauv-roald, DVL, 0.000
1625577920.670, lauv-roald, SmartX, 0.129
1625577920.679, lauv-roald, DVL, 0.000
1625577920.876, lauv-roald, DVL, 0.000
1625577921.170, lauv-roald, SmartX, 0.129
1625577921.279, lauv-roald, DVL, 0.000
1625577921.477, lauv-roald, DVL, 0.000
1625577921.669, lauv-roald, SmartX, 0.139
1625577921.678, lauv-roald, DVL, 0.000
1625577922.076, lauv-roald, DVL, 0.000
1625577922.169, lauv-roald, SmartX, 0.129
1625577922.277, lauv-roald, DVL, 0.000
1625577922.477, lauv-roald, DVL, 0.000
1625577922.669, lauv-roald, SmartX, 0.149
1625577922.875, lauv-roald, DVL, 0.000
1625577923.078, lauv-roald, DVL, 0.000
1625577923.169, lauv-roald, SmartX, 0.119
1625577923.278, lauv-roald, DVL, 0.000
1625577923.669, lauv-roald, SmartX, 0.129
1625577923.676, lauv-roald, DVL, 0.000
1625577923.879, lauv-roald, DVL, 0.000
1625577924.077, lauv-roald, DVL, 0.000
1625577924.169, lauv-roald, SmartX, 0.129
1625577924.479, lauv-roald, DVL, 0.000
1625577924.669, lauv-roald, SmartX, 0.119
1625577924.676, lauv-roald, DVL, 0.000
1625577924.877, lauv-roald, DVL, 0.000
1625577925.169, lauv-roald, SmartX, 0.129
1625577925.277, lauv-roald, DVL, 0.000
1625577925.479, lauv-roald, DVL, 0.000
1625577925.669, lauv-roald, SmartX, 0.119
1625577925.677, lauv-roald, DVL, 0.000
1625577926.077, lauv-roald, DVL, 0.000
1625577926.169, lauv-roald, SmartX, 0.129
1625577926.280, lauv-roald, DVL, 0.000
1625577926.480, lauv-roald, DVL, 0.000
1625577926.669, lauv-roald, SmartX, 0.129
1625577926.875, lauv-roald, DVL, 0.000
1625577927.079, lauv-roald, DVL, 0.000
1625577927.169, lauv-roald, SmartX, 0.139
1625577927.278, lauv-roald, DVL, 0.000
1625577927.669, lauv-roald, SmartX, 0.139
1625577927.675, lauv-roald, DVL, 0.000
1625577927.877, lauv-roald, DVL, 0.000
1625577928.078, lauv-roald, DVL, 0.000
1625577928.169, lauv-roald, SmartX, 0.119
1625577928.479, lauv-roald, DVL, 0.000
1625577928.669, lauv-roald, SmartX, 0.149
1625577928.680, lauv-roald, DVL, 0.000
1625577928.877, lauv-roald, DVL, 0.000
1625577929.169, lauv-roald, SmartX, 0.139
1625577929.277, lauv-roald, DVL, 0.000
1625577929.476, lauv-roald, DVL, 0.000
1625577929.669, lauv-roald, SmartX, 0.129
1625577929.677, lauv-roald, DVL, 0.000
1625577930.075, lauv-roald, DVL, 0.000
1625577930.169, lauv-roald, SmartX, 0.129
1625577930.281, lauv-roald, DVL, 0.000
1625577930.477, lauv-roald, DVL, 0.000
1625577930.669, lauv-roald, SmartX, 0.139
1625577930.878, lauv-roald, DVL, 0.000
1625577931.078, lauv-roald, DVL, 0.000
1625577931.169, lauv-roald, SmartX, 0.109
1625577931.276, lauv-roald, DVL, 0.000
1625577931.669, lauv-roald, SmartX, 0.159
1625577931.677, lauv-roald, DVL, 0.000
1625577931.879, lauv-roald, DVL, 0.000
1625577932.079, lauv-roald, DVL, 0.000
1625577932.169, lauv-roald, SmartX, 0.149
1625577932.474, lauv-roald, DVL, 0.000
1625577932.669, lauv-roald, SmartX, 0.139
1625577932.677, lauv-roald, DVL, 0.000
1625577932.876, lauv-roald, DVL, 0.000
1625577933.169, lauv-roald, SmartX, 0.119
1625577933.275, lauv-roald, DVL, 0.000
1625577933.477, lauv-roald, DVL, 0.000
1625577933.669, lauv-roald, SmartX, 0.119
1625577933.677, lauv-roald, DVL, 0.000
1625577934.078, lauv-roald, DVL, 0.000
1625577934.168, lauv-roald, SmartX, 0.129
1625577934.277, lauv-roald, DVL, 0.000
1625577934.478, lauv-roald, DVL, 0.000
1625577934.669, lauv-roald, SmartX, 0.129
1625577934.876, lauv-roald, DVL, 0.000
1625577935.076, lauv-roald, DVL, 0.000
1625577935.169, lauv-roald, SmartX, 0.139
1625577935.276, lauv-roald, DVL, 0.000
1625577935.668, lauv-roald, SmartX, 0.129
1625577935.676, lauv-roald, DVL, 0.000
1625577935.873, lauv-roald, DVL, 0.000
1625577936.077, lauv-roald, DVL, 0.000
1625577936.169, lauv-roald, SmartX, 0.119
1625577936.477, lauv-roald, DVL, 0.000
1625577936.668, lauv-roald, SmartX, 0.139
1625577936.676, lauv-roald, DVL, 0.000
1625577936.876, lauv-roald, DVL, 0.000
1625577937.168, lauv-roald, SmartX, 0.139
1625577937.277, lauv-roald, DVL, 0.000
1625577937.476, lauv-roald, DVL, 0.000
1625577937.669, lauv-roald, SmartX, 0.129
1625577937.677, lauv-roald, DVL, 0.000
1625577938.079, lauv-roald, DVL, 0.000
1625577938.168, lauv-roald, SmartX, 0.129
1625577938.276, lauv-roald, DVL, 0.000
1625577938.476, lauv-roald, DVL, 0.000
1625577938.668, lauv-roald, SmartX, 0.119
1625577938.879, lauv-roald, DVL, 0.000
1625577939.076, lauv-roald, DVL, 0.000
1625577939.168, lauv-roald, SmartX, 0.129
1625577939.277, lauv-roald, DVL, 0.000
1625577939.668, lauv-roald, SmartX, 0.129
1625577939.674, lauv-roald, DVL, 0.000
1625577939.880, lauv-roald, DVL, 0.000
1625577940.078, lauv-roald, DVL, 0.000
1625577940.168, lauv-roald, SmartX, 0.139
1625577940.475, lauv-roald, DVL, 0.000
1625577940.668, lauv-roald, SmartX, 0.119
1625577940.679, lauv-roald, DVL, 0.000
1625577940.877, lauv-roald, DVL, 0.000
1625577941.168, lauv-roald, SmartX, 0.129
1625577941.277, lauv-roald, DVL, 0.000
1625577941.476, lauv-roald, DVL, 0.000
1625577941.668, lauv-roald, SmartX, 0.139
1625577941.678, lauv-roald, DVL, 0.000
1625577942.076, lauv-roald, DVL, 0.000
1625577942.168, lauv-roald, SmartX, 0.119
1625577942.279, lauv-roald, DVL, 0.000
1625577942.477, lauv-roald, DVL, 0.000
1625577942.668, lauv-roald, SmartX, 0.139
1625577942.877, lauv-roald, DVL, 0.000
1625577943.078, lauv-roald, DVL, 0.000
1625577943.168, lauv-roald, SmartX, 0.149
1625577943.277, lauv-roald, DVL, 0.000
1625577943.668, lauv-roald, SmartX, 0.139
1625577943.679, lauv-roald, DVL, 0.000
1625577943.877, lauv-roald, DVL, 0.000
1625577944.079, lauv-roald, DVL, 0.000
1625577944.168, lauv-roald, SmartX, 0.129
1625577944.476, lauv-roald, DVL, 0.000
1625577944.668, lauv-roald, SmartX, 0.139
1625577944.679, lauv-roald, DVL, 0.000
1625577944.876, lauv-roald, DVL, 0.000
1625577945.168, lauv-roald, SmartX, 0.109
1625577945.275, lauv-roald, DVL, 0.000
1625577945.477, lauv-roald, DVL, 0.000
1625577945.668, lauv-roald, SmartX, 0.149
1625577945.677, lauv-roald, DVL, 0.000
1625577946.076, lauv-roald, DVL, 0.000
1625577946.168, lauv-roald, SmartX, 0.139
1625577946.279, lauv-roald, DVL, 0.000
1625577946.480, lauv-roald, DVL, 0.000
1625577946.668, lauv-roald, SmartX, 0.139
1625577946.877, lauv-roald, DVL, 0.000
1625577947.079, lauv-roald, DVL, 0.000
1625577947.168, lauv-roald, SmartX, 0.139
1625577947.278, lauv-roald, DVL, 0.000
1625577947.668, lauv-roald, SmartX, 0.129
1625577947.675, lauv-roald, DVL, 0.000
1625577947.876, lauv-roald, DVL, 0.000
1625577948.077, lauv-roald, DVL, 0.000
1625577948.167, lauv-roald, SmartX, 0.129
1625577948.476, lauv-roald, DVL, 0.000
1625577948.668, lauv-roald, SmartX, 0.129
1625577948.677, lauv-roald, DVL, 0.000
1625577948.878, lauv-roald, DVL, 0.000
1625577949.168, lauv-roald, SmartX, 0.139
1625577949.276, lauv-roald, DVL, 0.000
1625577949.477, lauv-roald, DVL, 0.000
1625577949.667, lauv-roald, SmartX, 0.139
1625577949.675, lauv-roald, DVL, 0.000
1625577950.080, lauv-roald, DVL, 0.000
1625577950.168, lauv-roald, SmartX, 0.129
1625577950.276, lauv-roald, DVL, 0.000
1625577950.476, lauv-roald, DVL, 0.000
1625577950.667, lauv-roald, SmartX, 0.139
1625577950.877, lauv-roald, DVL, 0.000
1625577951.075, lauv-roald, DVL, 0.000
1625577951.167, lauv-roald, SmartX, 0.119
1625577951.277, lauv-roald, DVL, 0.000
1625577951.668, lauv-roald, SmartX, 0.129
1625577951.679, lauv-roald, DVL, 0.000
1625577951.877, lauv-roald, DVL, 0.000
1625577952.079, lauv-roald, DVL, 0.000
1625577952.167, lauv-roald, SmartX, 0.139
1625577952.479, lauv-roald, DVL, 0.000
1625577952.668, lauv-roald, SmartX, 0.139
1625577952.677, lauv-roald, DVL, 0.000
1625577952.878, lauv-roald, DVL, 0.000
1625577953.168, lauv-roald, SmartX, 0.119
1625577953.279, lauv-roald, DVL, 0.000
1625577953.476, lauv-roald, DVL, 0.000
1625577953.667, lauv-roald, SmartX, 0.129
1625577953.679, lauv-roald, DVL, 0.000
1625577954.077, lauv-roald, DVL, 0.000
1625577954.167, lauv-roald, SmartX, 0.139
1625577954.277, lauv-roald, DVL, 0.000
1625577954.479, lauv-roald, DVL, 0.000
1625577954.667, lauv-roald, SmartX, 0.129
1625577954.877, lauv-roald, DVL, 0.000
1625577955.079, lauv-roald, DVL, 0.000
1625577955.167, lauv-roald, SmartX, 0.139
1625577955.278, lauv-roald, DVL, 0.000
1625577955.667, lauv-roald, SmartX, 0.129
1625577955.678, lauv-roald, DVL, 0.000
1625577955.879, lauv-roald, DVL, 0.000
1625577956.076, lauv-roald, DVL, 0.000
1625577956.167, lauv-roald, SmartX, 0.129
1625577956.477, lauv-roald, DVL, 0.000
1625577956.667, lauv-roald, SmartX, 0.139
1625577956.677, lauv-roald, DVL, 0.000
1625577956.878, lauv-roald, DVL, 0.000
1625577957.167, lauv-roald, SmartX, 0.139
1625577957.281, lauv-roald, DVL, 0.000
1625577957.477, lauv-roald, DVL, 0.000
1625577957.667, lauv-roald, SmartX, 0.119
1625577957.677, lauv-roald, DVL, 0.000
1625577958.075, lauv-roald, DVL, 0.000
1625577958.167, lauv-roald, SmartX, 0.119
1625577958.279, lauv-roald, DVL, 0.000
1625577958.477, lauv-roald, DVL, 0.000
1625577958.667, lauv-roald, SmartX, 0.129
1625577958.879, lauv-roald, DVL, 0.000
1625577959.081, lauv-roald, DVL, 0.000
1625577959.167, lauv-roald, SmartX, 0.139
1625577959.279, lauv-roald, DVL, 0.000
1625577959.667, lauv-roald, SmartX, 0.139
1625577959.677, lauv-roald, DVL, 0.000
1625577959.877, lauv-roald, DVL, 0.000
1625577960.078, lauv-roald, DVL, 0.000
1625577960.167, lauv-roald, SmartX, 0.139
1625577960.479, lauv-roald, DVL, 0.000
1625577960.667, lauv-roald, SmartX, 0.139
1625577960.679, lauv-roald, DVL, 0.000
1625577960.878, lauv-roald, DVL, 0.000
1625577961.167, lauv-roald, SmartX, 0.119
1625577961.276, lauv-roald, DVL, 0.000
1625577961.475, lauv-roald, DVL, 0.000
1625577961.667, lauv-roald, SmartX, 0.139
1625577961.678, lauv-roald, DVL, 0.000
1625577962.077, lauv-roald, DVL, 0.000
1625577962.167, lauv-roald, SmartX, 0.139
1625577962.277, lauv-roald, DVL, 0.000
1625577962.477, lauv-roald, DVL, 0.000
1625577962.667, lauv-roald, SmartX, 0.129
1625577962.877, lauv-roald, DVL, 0.000
1625577963.076, lauv-roald, DVL, 0.000
1625577963.167, lauv-roald, SmartX, 0.139
1625577963.279, lauv-roald, DVL, 0.000
1625577963.666, lauv-roald, SmartX, 0.119
1625577963.680, lauv-roald, DVL, 0.000
1625577963.876, lauv-roald, DVL, 0.000
1625577964.077, lauv-roald, DVL, 0.000
1625577964.167, lauv-roald, SmartX, 0.139
1625577964.478, lauv-roald, DVL, 0.000
1625577964.666, lauv-roald, SmartX, 0.139
1625577964.679, lauv-roald, DVL, 0.000
1625577964.879, lauv-roald, DVL, 0.000
1625577965.167, lauv-roald, SmartX, 0.139
1625577965.280, lauv-roald, DVL, 0.000
1625577965.477, lauv-roald, DVL, 0.000
1625577965.666, lauv-roald, SmartX, 0.129
1625577965.677, lauv-roald, DVL, 0.000
1625577966.080, lauv-roald, DVL, 0.000
1625577966.166, lauv-roald, SmartX, 0.139
1625577966.277, lauv-roald, DVL, 0.000
1625577966.477, lauv-roald, DVL, 0.000
1625577966.666, lauv-roald, SmartX, 0.129
1625577966.876, lauv-roald, DVL, 0.000
1625577967.076, lauv-roald, DVL, 0.000
1625577967.166, lauv-roald, SmartX, 0.119
1625577967.279, lauv-roald, DVL, 0.000
1625577967.666, lauv-roald, SmartX, 0.149
1625577967.678, lauv-roald, DVL, 0.000
1625577967.880, lauv-roald, DVL, 0.000
1625577968.079, lauv-roald, DVL, 0.000
1625577968.166, lauv-roald, SmartX, 0.139
1625577968.478, lauv-roald, DVL, 0.000
1625577968.666, lauv-roald, SmartX, 0.149
1625577968.676, lauv-roald, DVL, 0.000
1625577968.877, lauv-roald, DVL, 0.000
1625577969.166, lauv-roald, SmartX, 0.139
1625577969.280, lauv-roald, DVL, 0.000
1625577969.480, lauv-roald, DVL, 0.000
1625577969.666, lauv-roald, SmartX, 0.149
1625577969.679, lauv-roald, DVL, 0.000
1625577970.076, lauv-roald, DVL, 0.000
1625577970.166, lauv-roald, SmartX, 0.159
1625577970.277, lauv-roald, DVL, 0.000
1625577970.479, lauv-roald, DVL, 0.000
1625577970.666, lauv-roald, SmartX, 0.119
1625577970.879, lauv-roald, DVL, 0.000
1625577971.078, lauv-roald, DVL, 0.000
1625577971.166, lauv-roald, SmartX, 0.129
1625577971.277, lauv-roald, DVL, 0.000
1625577971.666, lauv-roald, SmartX, 0.139
1625577971.678, lauv-roald, DVL, 0.000
1625577971.877, lauv-roald, DVL, 0.000
1625577972.077, lauv-roald, DVL, 0.000
1625577972.166, lauv-roald, SmartX, 0.119
1625577972.478, lauv-roald, DVL, 0.000
1625577972.666, lauv-roald, SmartX, 0.129
1625577972.677, lauv-roald, DVL, 0.000
1625577972.879, lauv-roald, DVL, 0.000
1625577973.166, lauv-roald, SmartX, 0.129
1625577973.279, lauv-roald, DVL, 0.000
1625577973.474, lauv-roald, DVL, 0.000
1625577973.666, lauv-roald, SmartX, 0.129
1625577973.679, lauv-roald, DVL, 0.000
1625577974.077, lauv-roald, DVL, 0.000
1625577974.166, lauv-roald, SmartX, 0.129
1625577974.277, lauv-roald, DVL, 0.000
1625577974.479, lauv-roald, DVL, 0.000
1625577974.666, lauv-roald, SmartX, 0.139
1625577974.877, lauv-roald, DVL, 0.000
1625577975.079, lauv-roald, DVL, 0.000
1625577975.166, lauv-roald, SmartX, 0.129
1625577975.278, lauv-roald, DVL, 0.000
1625577975.666, lauv-roald, SmartX, 0.119
1625577975.677, lauv-roald, DVL, 0.000
1625577975.876, lauv-roald, DVL, 0.000
1625577976.078, lauv-roald, DVL, 0.000
1625577976.166, lauv-roald, SmartX, 0.129
1625577976.479, lauv-roald, DVL, 0.000
1625577976.666, lauv-roald, SmartX, 0.129
1625577976.680, lauv-roald, DVL, 0.000
1625577976.878, lauv-roald, DVL, 0.000
1625577977.166, lauv-roald, SmartX, 0.129
1625577977.279, lauv-roald, DVL, 0.000
1625577977.477, lauv-roald, DVL, 0.000
1625577977.666, lauv-roald, SmartX, 0.139
1625577977.679, lauv-roald, DVL, 0.000
1625577978.075, lauv-roald, DVL, 0.000
1625577978.166, lauv-roald, SmartX, 0.129
1625577978.277, lauv-roald, DVL, 0.000
1625577978.477, lauv-roald, DVL, 0.000
1625577978.666, lauv-roald, SmartX, 0.119
1625577978.877, lauv-roald, DVL, 0.000
1625577979.076, lauv-roald, DVL, 0.000
1625577979.166, lauv-roald, SmartX, 0.139
1625577979.279, lauv-roald, DVL, 0.000
1625577979.666, lauv-roald, SmartX, 0.129
1625577979.681, lauv-roald, DVL, 0.000
1625577979.876, lauv-roald, DVL, 0.000
1625577980.077, lauv-roald, DVL, 0.000
1625577980.166, lauv-roald, SmartX, 0.139
1625577980.476, lauv-roald, DVL, 0.000
1625577980.665, lauv-roald, SmartX, 0.149
1625577980.677, lauv-roald, DVL, 0.000
1625577980.876, lauv-roald, DVL, 0.000
1625577981.166, lauv-roald, SmartX, 0.129
1625577981.277, lauv-roald, DVL, 0.000
1625577981.479, lauv-roald, DVL, 0.000
1625577981.666, lauv-roald, SmartX, 0.139
1625577981.681, lauv-roald, DVL, 0.000
1625577982.076, lauv-roald, DVL, 0.000
1625577982.165, lauv-roald, SmartX, 0.129
1625577982.277, lauv-roald, DVL, 0.000
1625577982.478, lauv-roald, DVL, 0.000
1625577982.666, lauv-roald, SmartX, 0.129
1625577982.880, lauv-roald, DVL, 0.000
1625577983.076, lauv-roald, DVL, 0.000
1625577983.165, lauv-roald, SmartX, 0.139
1625577983.279, lauv-roald, DVL, 0.000
1625577983.665, lauv-roald, SmartX, 0.119
1625577983.676, lauv-roald, DVL, 0.000
1625577983.876, lauv-roald, DVL, 0.000
1625577984.079, lauv-roald, DVL, 0.000
1625577984.165, lauv-roald, SmartX, 0.129
1625577984.475, lauv-roald, DVL, 0.000
1625577984.665, lauv-roald, SmartX, 0.149
1625577984.675, lauv-roald, DVL, 0.000
1625577984.879, lauv-roald, DVL, 0.000
1625577985.165, lauv-roald, SmartX, 0.129
1625577985.278, lauv-roald, DVL, 0.000
1625577985.477, lauv-roald, DVL, 0.000
1625577985.665, lauv-roald, SmartX, 0.129
1625577985.677, lauv-roald, DVL, 0.000
1625577986.077, lauv-roald, DVL, 0.000
1625577986.165, lauv-roald, SmartX, 0.129
1625577986.277, lauv-roald, DVL, 0.000
1625577986.479, lauv-roald, DVL, 0.000
1625577986.665, lauv-roald, SmartX, 0.119
1625577986.877, lauv-roald, DVL, 0.000
1625577987.078, lauv-roald, DVL, 0.000
1625577987.165, lauv-roald, SmartX, 0.139
1625577987.276, lauv-roald, DVL, 0.000
1625577987.665, lauv-roald, SmartX, 0.119
1625577987.679, lauv-roald, DVL, 0.000
1625577987.877, lauv-roald, DVL, 0.000
1625577988.078, lauv-roald, DVL, 0.000
1625577988.165, lauv-roald, SmartX, 0.149
1625577988.476, lauv-roald, DVL, 0.000
1625577988.665, lauv-roald, SmartX, 0.129
1625577988.677, lauv-roald, DVL, 0.000
1625577988.877, lauv-roald, DVL, 0.000
1625577989.165, lauv-roald, SmartX, 0.149
1625577989.275, lauv-roald, DVL, 0.000
1625577989.478, lauv-roald, DVL, 0.000
1625577989.665, lauv-roald, SmartX, 0.139
1625577989.677, lauv-roald, DVL, 0.000
1625577990.079, lauv-roald, DVL, 0.000
1625577990.165, lauv-roald, SmartX, 0.129
1625577990.279, lauv-roald, DVL, 0.000
1625577990.477, lauv-roald, DVL, 0.000
1625577990.665, lauv-roald, SmartX, 0.139
1625577990.880, lauv-roald, DVL, 0.000
1625577991.077, lauv-roald, DVL, 0.000
1625577991.165, lauv-roald, SmartX, 0.119
1625577991.278, lauv-roald, DVL, 0.000
1625577991.665, lauv-roald, SmartX, 0.129
1625577991.676, lauv-roald, DVL, 0.000
1625577991.878, lauv-roald, DVL, 0.000
1625577992.077, lauv-roald, DVL, 0.000
1625577992.165, lauv-roald, SmartX, 0.149
1625577992.477, lauv-roald, DVL, 0.000
1625577992.664, lauv-roald, SmartX, 0.139
1625577992.679, lauv-roald, DVL, 0.000
1625577992.879, lauv-roald, DVL, 0.000
1625577993.165, lauv-roald, SmartX, 0.129
1625577993.276, lauv-roald, DVL, 0.000
1625577993.477, lauv-roald, DVL, 0.000
1625577993.665, lauv-roald, SmartX, 0.129
1625577993.676, lauv-roald, DVL, 0.000
1625577994.078, lauv-roald, DVL, 0.000
1625577994.164, lauv-roald, SmartX, 0.159
1625577994.274, lauv-roald, DVL, 0.000
1625577994.478, lauv-roald, DVL, 0.000
1625577994.664, lauv-roald, SmartX, 0.129
1625577994.879, lauv-roald, DVL, 0.000
1625577995.077, lauv-roald, DVL, 0.000
1625577995.164, lauv-roald, SmartX, 0.139
1625577995.277, lauv-roald, DVL, 0.000
1625577995.664, lauv-roald, SmartX, 0.119
1625577995.679, lauv-roald, DVL, 0.000
1625577995.876, lauv-roald, DVL, 0.000
1625577996.080, lauv-roald, DVL, 0.000
1625577996.164, lauv-roald, SmartX, 0.149
1625577996.478, lauv-roald, DVL, 0.000
1625577996.665, lauv-roald, SmartX, 0.129
1625577996.679, lauv-roald, DVL, 0.000
1625577996.878, lauv-roald, DVL, 0.000
1625577997.164, lauv-roald, SmartX, 0.139
1625577997.278, lauv-roald, DVL, 0.000
1625577997.480, lauv-roald, DVL, 0.000
1625577997.664, lauv-roald, SmartX, 0.129
1625577997.679, lauv-roald, DVL, 0.000
1625577998.079, lauv-roald, DVL, 0.000
1625577998.164, lauv-roald, SmartX, 0.129
1625577998.278, lauv-roald, DVL, 0.000
1625577998.479, lauv-roald, DVL, 0.000
1625577998.664, lauv-roald, SmartX, 0.139
1625577998.879, lauv-roald, DVL, 0.000
1625577999.077, lauv-roald, DVL, 0.000
1625577999.164, lauv-roald, SmartX, 0.139
1625577999.276, lauv-roald, DVL, 0.000
1625577999.664, lauv-roald, SmartX, 0.119
1625577999.677, lauv-roald, DVL, 0.000
1625577999.875, lauv-roald, DVL, 0.000
1625578000.079, lauv-roald, DVL, 0.000
1625578000.164, lauv-roald, SmartX, 0.139
1625578000.478, lauv-roald, DVL, 0.000
1625578000.664, lauv-roald, SmartX, 0.149
1625578000.678, lauv-roald, DVL, 0.000
1625578000.878, lauv-roald, DVL, 0.000
1625578001.164, lauv-roald, SmartX, 0.149
1625578001.277, lauv-roald, DVL, 0.000
1625578001.476, lauv-roald, DVL, 0.000
1625578001.664, lauv-roald, SmartX, 0.129
1625578001.677, lauv-roald, DVL, 0.000
1625578002.076, lauv-roald, DVL, 0.000
1625578002.164, lauv-roald, SmartX, 0.149
1625578002.275, lauv-roald, DVL, 0.000
1625578002.477, lauv-roald, DVL, 0.000
1625578002.664, lauv-roald, SmartX, 0.119
1625578002.877, lauv-roald, DVL, 0.000
1625578003.081, lauv-roald, DVL, 0.000
1625578003.164, lauv-roald, SmartX, 0.129
1625578003.279, lauv-roald, DVL, 0.000
1625578003.664, lauv-roald, SmartX, 0.139
1625578003.677, lauv-roald, DVL, 0.000
1625578003.876, lauv-roald, DVL, 0.000
1625578004.075, lauv-roald, DVL, 0.000
1625578004.164, lauv-roald, SmartX, 0.129
1625578004.479, lauv-roald, DVL, 0.000
1625578004.664, lauv-roald, SmartX, 0.139
1625578004.677, lauv-roald, DVL, 0.000
1625578004.875, lauv-roald, DVL, 0.000
1625578005.164, lauv-roald, SmartX, 0.149
1625578005.279, lauv-roald, DVL, 0.000
1625578005.479, lauv-roald, DVL, 0.000
1625578005.664, lauv-roald, SmartX, 0.129
1625578005.679, lauv-roald, DVL, 0.000
1625578006.079, lauv-roald, DVL, 0.000
1625578006.164, lauv-roald, SmartX, 0.139
1625578006.275, lauv-roald, DVL, 0.000
1625578006.477, lauv-roald, DVL, 0.000
1625578006.664, lauv-roald, SmartX, 0.139
1625578006.876, lauv-roald, DVL, 0.000
1625578007.076, lauv-roald, DVL, 0.000
1625578007.164, lauv-roald, SmartX, 0.139
1625578007.278, lauv-roald, DVL, 0.000
1625578007.664, lauv-roald, SmartX, 0.129
1625578007.681, lauv-roald, DVL, 0.000
1625578007.879, lauv-roald, DVL, 0.000
1625578008.078, lauv-roald, DVL, 0.000
1625578008.163, lauv-roald, SmartX, 0.129
1625578008.476, lauv-roald, DVL, 0.000
1625578008.664, lauv-roald, SmartX, 0.129
1625578008.674, lauv-roald, DVL, 0.000
1625578008.881, lauv-roald, DVL, 0.000
1625578009.163, lauv-roald, SmartX, 0.149
1625578009.277, lauv-roald, DVL, 0.000
1625578009.476, lauv-roald, DVL, 0.000
1625578009.664, lauv-roald, SmartX, 0.149
1625578009.676, lauv-roald, DVL, 0.000
1625578010.079, lauv-roald, DVL, 0.000
1625578010.164, lauv-roald, SmartX, 0.129
1625578010.277, lauv-roald, DVL, 0.000
1625578010.479, lauv-roald, DVL, 0.000
1625578010.663, lauv-roald, SmartX, 0.129
1625578010.877, lauv-roald, DVL, 0.000
1625578011.078, lauv-roald, DVL, 0.000
1625578011.164, lauv-roald, SmartX, 0.139
1625578011.279, lauv-roald, DVL, 0.000
1625578011.663, lauv-roald, SmartX, 0.119
1625578011.677, lauv-roald, DVL, 0.000
1625578011.876, lauv-roald, DVL, 0.000
1625578012.080, lauv-roald, DVL, 0.000
1625578012.163, lauv-roald, SmartX, 0.149
1625578012.478, lauv-roald, DVL, 0.000
1625578012.663, lauv-roald, SmartX, 0.149
1625578012.676, lauv-roald, DVL, 0.000
1625578012.878, lauv-roald, DVL, 0.000
1625578013.163, lauv-roald, SmartX, 0.149
1625578013.279, lauv-roald, DVL, 0.000
1625578013.476, lauv-roald, DVL, 0.000
1625578013.663, lauv-roald, SmartX, 0.139
1625578013.678, lauv-roald, DVL, 0.000
1625578014.076, lauv-roald, DVL, 0.000
1625578014.163, lauv-roald, SmartX, 0.119
1625578014.278, lauv-roald, DVL, 0.000
1625578014.481, lauv-roald, DVL, 0.000
1625578014.663, lauv-roald, SmartX, 0.129
1625578014.877, lauv-roald, DVL, 0.000
1625578015.080, lauv-roald, DVL, 0.000
1625578015.163, lauv-roald, SmartX, 0.139
1625578015.280, lauv-roald, DVL, 0.000
1625578015.663, lauv-roald, SmartX, 0.139
1625578015.681, lauv-roald, DVL, 0.000
1625578015.877, lauv-roald, DVL, 0.000
1625578016.076, lauv-roald, DVL, 0.000
1625578016.163, lauv-roald, SmartX, 0.139
1625578016.477, lauv-roald, DVL, 0.000
1625578016.663, lauv-roald, SmartX, 0.119
1625578016.676, lauv-roald, DVL, 0.000
1625578016.879, lauv-roald, DVL, 0.000
1625578017.163, lauv-roald, SmartX, 0.139
1625578017.280, lauv-roald, DVL, 0.000
1625578017.479, lauv-roald, DVL, 0.000
1625578017.663, lauv-roald, SmartX, 0.139
1625578017.677, lauv-roald, DVL, 0.000
1625578018.078, lauv-roald, DVL, 0.000
1625578018.163, lauv-roald, SmartX, 0.129
1625578018.281, lauv-roald, DVL, 0.000
1625578018.477, lauv-roald, DVL, 0.000
1625578018.663, lauv-roald, SmartX, 0.129
1625578018.877, lauv-roald, DVL, 0.000
