timestamp, system, entity , value (m/s)
1625574573.665, lauv-roald, DVL, 1499.104
1625574573.896, lauv-roald, SmartX, 1488.890
1625574574.067, lauv-roald, DVL, 1498.984
1625574574.265, lauv-roald, DVL, 1498.911
1625574574.396, lauv-roald, SmartX, 1490.160
1625574574.465, lauv-roald, DVL, 1498.854
1625574574.863, lauv-roald, DVL, 1498.680
1625574574.896, lauv-roald, SmartX, 1490.100
1625574575.065, lauv-roald, DVL, 1498.599
1625574575.261, lauv-roald, DVL, 1498.524
1625574575.395, lauv-roald, SmartX, 1488.460
1625574575.664, lauv-roald, DVL, 1498.465
1625574575.865, lauv-roald, DVL, 1498.490
1625574575.895, lauv-roald, SmartX, 1487.650
1625574576.066, lauv-roald, DVL, 1498.539
1625574576.395, lauv-roald, SmartX, 1486.710
1625574576.464, lauv-roald, DVL, 1498.690
1625574576.665, lauv-roald, DVL, 1498.771
1625574576.863, lauv-roald, DVL, 1498.871
1625574576.895, lauv-roald, SmartX, 1486.490
1625574577.263, lauv-roald, DVL, 1499.025
1625574577.395, lauv-roald, SmartX, 1486.510
1625574577.462, lauv-roald, DVL, 1499.127
1625574577.662, lauv-roald, DVL, 1499.182
1625574577.895, lauv-roald, SmartX, 1486.520
1625574578.063, lauv-roald, DVL, 1499.233
1625574578.265, lauv-roald, DVL, 1499.211
1625574578.395, lauv-roald, SmartX, 1487.990
1625574578.466, lauv-roald, DVL, 1499.161
1625574578.863, lauv-roald, DVL, 1499.010
1625574578.895, lauv-roald, SmartX, 1489.680
1625574579.066, lauv-roald, DVL, 1498.932
1625574579.266, lauv-roald, DVL, 1498.839
1625574579.395, lauv-roald, SmartX, 1489.950
1625574579.666, lauv-roald, DVL, 1498.707
1625574579.865, lauv-roald, DVL, 1498.659
1625574579.895, lauv-roald, SmartX, 1489.230
1625574580.062, lauv-roald, DVL, 1498.609
1625574580.395, lauv-roald, SmartX, 1487.570
1625574580.462, lauv-roald, DVL, 1498.630
1625574580.664, lauv-roald, DVL, 1498.672
1625574580.863, lauv-roald, DVL, 1498.756
1625574580.894, lauv-roald, SmartX, 1486.540
1625574581.262, lauv-roald, DVL, 1498.922
1625574581.395, lauv-roald, SmartX, 1486.150
1625574581.464, lauv-roald, DVL, 1499.018
1625574581.666, lauv-roald, DVL, 1499.097
1625574581.895, lauv-roald, SmartX, 1486.210
1625574582.062, lauv-roald, DVL, 1499.215
1625574582.265, lauv-roald, DVL, 1499.248
1625574582.395, lauv-roald, SmartX, 1486.710
1625574582.462, lauv-roald, DVL, 1499.279
1625574582.862, lauv-roald, DVL, 1499.275
1625574582.894, lauv-roald, SmartX, 1487.540
1625574583.064, lauv-roald, DVL, 1499.258
1625574583.261, lauv-roald, DVL, 1499.228
1625574583.395, lauv-roald, SmartX, 1488.300
1625574583.663, lauv-roald, DVL, 1499.157
1625574583.863, lauv-roald, DVL, 1499.119
1625574583.894, lauv-roald, SmartX, 1488.120
1625574584.066, lauv-roald, DVL, 1499.089
1625574584.394, lauv-roald, SmartX, 1487.380
1625574584.465, lauv-roald, DVL, 1499.059
1625574584.665, lauv-roald, DVL, 1499.059
1625574584.864, lauv-roald, DVL, 1499.071
1625574584.894, lauv-roald, SmartX, 1486.880
1625574585.267, lauv-roald, DVL, 1499.089
1625574585.394, lauv-roald, SmartX, 1486.980
1625574585.463, lauv-roald, DVL, 1499.113
1625574585.664, lauv-roald, DVL, 1499.106
1625574585.894, lauv-roald, SmartX, 1487.180
1625574586.065, lauv-roald, DVL, 1499.088
1625574586.264, lauv-roald, DVL, 1499.065
1625574586.394, lauv-roald, SmartX, 1488.050
1625574586.461, lauv-roald, DVL, 1499.028
1625574586.863, lauv-roald, DVL, 1498.965
1625574586.894, lauv-roald, SmartX, 1488.660
1625574587.065, lauv-roald, DVL, 1498.934
1625574587.265, lauv-roald, DVL, 1498.868
1625574587.395, lauv-roald, SmartX, 1489.630
1625574587.664, lauv-roald, DVL, 1498.756
1625574587.863, lauv-roald, DVL, 1498.709
1625574587.895, lauv-roald, SmartX, 1490.510
1625574588.065, lauv-roald, DVL, 1498.676
1625574588.395, lauv-roald, SmartX, 1490.320
1625574588.466, lauv-roald, DVL, 1498.570
1625574588.665, lauv-roald, DVL, 1498.536
1625574588.864, lauv-roald, DVL, 1498.488
1625574588.894, lauv-roald, SmartX, 1489.190
1625574589.265, lauv-roald, DVL, 1498.479
1625574589.394, lauv-roald, SmartX, 1487.600
1625574589.465, lauv-roald, DVL, 1498.556
1625574589.663, lauv-roald, DVL, 1498.639
1625574589.894, lauv-roald, SmartX, 1487.180
1625574590.064, lauv-roald, DVL, 1498.802
1625574590.264, lauv-roald, DVL, 1498.881
1625574590.394, lauv-roald, SmartX, 1487.330
1625574590.464, lauv-roald, DVL, 1498.927
1625574590.861, lauv-roald, DVL, 1498.918
1625574590.895, lauv-roald, SmartX, 1489.280
1625574591.065, lauv-roald, DVL, 1498.884
1625574591.266, lauv-roald, DVL, 1498.798
1625574591.395, lauv-roald, SmartX, 1491.580
1625574591.664, lauv-roald, DVL, 1498.609
1625574591.863, lauv-roald, DVL, 1498.512
1625574591.894, lauv-roald, SmartX, 1492.450
1625574592.062, lauv-roald, DVL, 1498.430
1625574592.394, lauv-roald, SmartX, 1491.440
1625574592.467, lauv-roald, DVL, 1498.242
1625574592.663, lauv-roald, DVL, 1498.169
1625574592.863, lauv-roald, DVL, 1498.112
1625574592.894, lauv-roald, SmartX, 1490.510
1625574593.267, lauv-roald, DVL, 1498.084
1625574593.394, lauv-roald, SmartX, 1488.260
1625574593.463, lauv-roald, DVL, 1498.181
1625574593.664, lauv-roald, DVL, 1498.349
1625574593.894, lauv-roald, SmartX, 1487.010
1625574594.064, lauv-roald, DVL, 1498.750
1625574594.266, lauv-roald, DVL, 1498.895
1625574594.394, lauv-roald, SmartX, 1486.040
1625574594.464, lauv-roald, DVL, 1499.027
1625574594.865, lauv-roald, DVL, 1499.192
1625574594.894, lauv-roald, SmartX, 1485.280
1625574595.064, lauv-roald, DVL, 1499.257
1625574595.263, lauv-roald, DVL, 1499.294
1625574595.394, lauv-roald, SmartX, 1485.760
1625574595.665, lauv-roald, DVL, 1499.315
1625574595.865, lauv-roald, DVL, 1499.316
1625574595.894, lauv-roald, SmartX, 1486.580
1625574596.066, lauv-roald, DVL, 1499.298
1625574596.393, lauv-roald, SmartX, 1487.960
1625574596.465, lauv-roald, DVL, 1499.225
1625574596.663, lauv-roald, DVL, 1499.192
1625574596.863, lauv-roald, DVL, 1499.147
1625574596.894, lauv-roald, SmartX, 1489.050
1625574597.266, lauv-roald, DVL, 1499.024
1625574597.393, lauv-roald, SmartX, 1488.040
1625574597.466, lauv-roald, DVL, 1498.968
1625574597.662, lauv-roald, DVL, 1498.929
1625574597.894, lauv-roald, SmartX, 1486.450
1625574598.062, lauv-roald, DVL, 1498.901
1625574598.265, lauv-roald, DVL, 1498.925
1625574598.393, lauv-roald, SmartX, 1486.350
1625574598.463, lauv-roald, DVL, 1499.037
1625574598.865, lauv-roald, DVL, 1499.228
1625574598.894, lauv-roald, SmartX, 1485.570
1625574599.063, lauv-roald, DVL, 1499.288
1625574599.266, lauv-roald, DVL, 1499.343
1625574599.393, lauv-roald, SmartX, 1485.300
1625574599.663, lauv-roald, DVL, 1499.392
1625574599.864, lauv-roald, DVL, 1499.400
1625574599.893, lauv-roald, SmartX, 1484.980
1625574600.063, lauv-roald, DVL, 1499.380
1625574600.393, lauv-roald, SmartX, 1485.160
1625574600.463, lauv-roald, DVL, 1499.320
1625574600.665, lauv-roald, DVL, 1499.284
1625574600.864, lauv-roald, DVL, 1499.205
1625574600.893, lauv-roald, SmartX, 1487.820
1625574601.267, lauv-roald, DVL, 1499.041
1625574601.394, lauv-roald, SmartX, 1489.110
1625574601.466, lauv-roald, DVL, 1498.962
1625574601.665, lauv-roald, DVL, 1498.863
1625574601.894, lauv-roald, SmartX, 1489.460
1625574602.064, lauv-roald, DVL, 1498.738
1625574602.265, lauv-roald, DVL, 1498.681
1625574602.393, lauv-roald, SmartX, 1488.700
1625574602.464, lauv-roald, DVL, 1498.675
1625574602.865, lauv-roald, DVL, 1498.681
1625574602.893, lauv-roald, SmartX, 1486.240
1625574603.064, lauv-roald, DVL, 1498.746
1625574603.264, lauv-roald, DVL, 1498.814
1625574603.393, lauv-roald, SmartX, 1485.240
1625574603.664, lauv-roald, DVL, 1499.050
1625574603.862, lauv-roald, DVL, 1499.159
1625574603.893, lauv-roald, SmartX, 1485.120
1625574604.064, lauv-roald, DVL, 1499.270
1625574604.393, lauv-roald, SmartX, 1486.870
1625574604.465, lauv-roald, DVL, 1499.347
1625574604.664, lauv-roald, DVL, 1499.341
1625574604.865, lauv-roald, DVL, 1499.324
1625574604.893, lauv-roald, SmartX, 1488.470
1625574605.263, lauv-roald, DVL, 1499.182
1625574605.394, lauv-roald, SmartX, 1489.440
1625574605.462, lauv-roald, DVL, 1499.124
1625574605.666, lauv-roald, DVL, 1499.046
1625574605.894, lauv-roald, SmartX, 1490.170
1625574606.065, lauv-roald, DVL, 1498.889
1625574606.266, lauv-roald, DVL, 1498.809
1625574606.394, lauv-roald, SmartX, 1490.120
1625574606.464, lauv-roald, DVL, 1498.756
1625574606.862, lauv-roald, DVL, 1498.627
1625574606.893, lauv-roald, SmartX, 1488.080
1625574607.064, lauv-roald, DVL, 1498.602
1625574607.263, lauv-roald, DVL, 1498.585
1625574607.393, lauv-roald, SmartX, 1485.150
1625574607.666, lauv-roald, DVL, 1498.670
1625574607.863, lauv-roald, DVL, 1498.802
1625574607.893, lauv-roald, SmartX, 1484.510
1625574608.066, lauv-roald, DVL, 1498.930
1625574608.393, lauv-roald, SmartX, 1484.690
1625574608.463, lauv-roald, DVL, 1499.206
1625574608.664, lauv-roald, DVL, 1499.339
1625574608.864, lauv-roald, DVL, 1499.420
1625574608.893, lauv-roald, SmartX, 1485.360
1625574609.265, lauv-roald, DVL, 1499.502
1625574609.393, lauv-roald, SmartX, 1485.620
1625574609.464, lauv-roald, DVL, 1499.558
1625574609.661, lauv-roald, DVL, 1499.559
1625574609.893, lauv-roald, SmartX, 1486.280
1625574610.065, lauv-roald, DVL, 1499.570
1625574610.264, lauv-roald, DVL, 1499.557
1625574610.393, lauv-roald, SmartX, 1487.210
1625574610.466, lauv-roald, DVL, 1499.552
1625574610.862, lauv-roald, DVL, 1499.465
1625574610.893, lauv-roald, SmartX, 1487.730
1625574611.064, lauv-roald, DVL, 1499.412
1625574611.263, lauv-roald, DVL, 1499.344
1625574611.393, lauv-roald, SmartX, 1487.350
1625574611.664, lauv-roald, DVL, 1499.269
1625574611.864, lauv-roald, DVL, 1499.276
1625574611.893, lauv-roald, SmartX, 1486.940
1625574612.063, lauv-roald, DVL, 1499.284
1625574612.392, lauv-roald, SmartX, 1486.630
1625574612.462, lauv-roald, DVL, 1499.335
1625574612.665, lauv-roald, DVL, 1499.398
1625574612.866, lauv-roald, DVL, 1499.423
1625574612.892, lauv-roald, SmartX, 1487.100
1625574613.260, lauv-roald, DVL, 1499.439
1625574613.392, lauv-roald, SmartX, 1488.180
1625574613.467, lauv-roald, DVL, 1499.453
1625574613.665, lauv-roald, DVL, 1499.416
1625574613.892, lauv-roald, SmartX, 1489.160
1625574614.065, lauv-roald, DVL, 1499.336
1625574614.263, lauv-roald, DVL, 1499.280
1625574614.392, lauv-roald, SmartX, 1489.090
1625574614.463, lauv-roald, DVL, 1499.228
1625574614.864, lauv-roald, DVL, 1499.099
1625574614.892, lauv-roald, SmartX, 1488.570
1625574615.063, lauv-roald, DVL, 1499.068
1625574615.263, lauv-roald, DVL, 1499.035
1625574615.392, lauv-roald, SmartX, 1487.930
1625574615.663, lauv-roald, DVL, 1499.043
1625574615.864, lauv-roald, DVL, 1499.079
1625574615.892, lauv-roald, SmartX, 1485.520
1625574616.065, lauv-roald, DVL, 1499.149
1625574616.392, lauv-roald, SmartX, 1484.320
1625574616.464, lauv-roald, DVL, 1499.362
1625574616.665, lauv-roald, DVL, 1499.473
1625574616.862, lauv-roald, DVL, 1499.568
1625574616.892, lauv-roald, SmartX, 1484.390
1625574617.263, lauv-roald, DVL, 1499.680
1625574617.392, lauv-roald, SmartX, 1485.330
1625574617.464, lauv-roald, DVL, 1499.731
1625574617.664, lauv-roald, DVL, 1499.735
1625574617.892, lauv-roald, SmartX, 1486.300
1625574618.063, lauv-roald, DVL, 1499.699
1625574618.263, lauv-roald, DVL, 1499.624
1625574618.392, lauv-roald, SmartX, 1487.540
1625574618.465, lauv-roald, DVL, 1499.569
1625574618.861, lauv-roald, DVL, 1499.398
1625574618.892, lauv-roald, SmartX, 1488.760
1625574619.064, lauv-roald, DVL, 1499.324
1625574619.264, lauv-roald, DVL, 1499.241
1625574619.393, lauv-roald, SmartX, 1489.830
1625574619.664, lauv-roald, DVL, 1499.081
1625574619.864, lauv-roald, DVL, 1499.020
1625574619.892, lauv-roald, SmartX, 1488.470
1625574620.066, lauv-roald, DVL, 1498.977
1625574620.392, lauv-roald, SmartX, 1486.750
1625574620.463, lauv-roald, DVL, 1498.899
1625574620.664, lauv-roald, DVL, 1498.936
1625574620.863, lauv-roald, DVL, 1499.018
1625574620.892, lauv-roald, SmartX, 1484.960
1625574621.264, lauv-roald, DVL, 1499.318
1625574621.392, lauv-roald, SmartX, 1484.110
1625574621.466, lauv-roald, DVL, 1499.517
1625574621.664, lauv-roald, DVL, 1499.710
1625574621.892, lauv-roald, SmartX, 1483.310
1625574622.065, lauv-roald, DVL, 1499.959
1625574622.263, lauv-roald, DVL, 1500.035
1625574622.392, lauv-roald, SmartX, 1483.250
1625574622.466, lauv-roald, DVL, 1500.119
1625574622.865, lauv-roald, DVL, 1500.223
1625574622.892, lauv-roald, SmartX, 1483.730
1625574623.065, lauv-roald, DVL, 1500.247
1625574623.264, lauv-roald, DVL, 1500.285
1625574623.392, lauv-roald, SmartX, 1483.590
1625574623.666, lauv-roald, DVL, 1500.373
1625574623.864, lauv-roald, DVL, 1500.392
1625574623.892, lauv-roald, SmartX, 1483.070
1625574624.064, lauv-roald, DVL, 1500.434
1625574624.392, lauv-roald, SmartX, 1483.090
1625574624.463, lauv-roald, DVL, 1500.498
1625574624.663, lauv-roald, DVL, 1500.540
1625574624.865, lauv-roald, DVL, 1500.548
1625574624.892, lauv-roald, SmartX, 1483.330
1625574625.264, lauv-roald, DVL, 1500.561
1625574625.392, lauv-roald, SmartX, 1483.720
1625574625.464, lauv-roald, DVL, 1500.574
1625574625.666, lauv-roald, DVL, 1500.562
1625574625.892, lauv-roald, SmartX, 1484.710
1625574626.062, lauv-roald, DVL, 1500.484
1625574626.264, lauv-roald, DVL, 1500.447
1625574626.392, lauv-roald, SmartX, 1485.210
1625574626.464, lauv-roald, DVL, 1500.423
1625574626.864, lauv-roald, DVL, 1500.332
1625574626.892, lauv-roald, SmartX, 1484.840
1625574627.064, lauv-roald, DVL, 1500.306
1625574627.262, lauv-roald, DVL, 1500.286
1625574627.391, lauv-roald, SmartX, 1484.180
1625574627.664, lauv-roald, DVL, 1500.318
1625574627.863, lauv-roald, DVL, 1500.345
1625574627.891, lauv-roald, SmartX, 1484.070
1625574628.062, lauv-roald, DVL, 1500.375
1625574628.391, lauv-roald, SmartX, 1484.150
1625574628.465, lauv-roald, DVL, 1500.434
1625574628.662, lauv-roald, DVL, 1500.457
1625574628.861, lauv-roald, DVL, 1500.457
1625574628.891, lauv-roald, SmartX, 1484.410
1625574629.264, lauv-roald, DVL, 1500.454
1625574629.391, lauv-roald, SmartX, 1484.950
1625574629.465, lauv-roald, DVL, 1500.452
1625574629.665, lauv-roald, DVL, 1500.427
1625574629.891, lauv-roald, SmartX, 1485.500
1625574630.063, lauv-roald, DVL, 1500.362
1625574630.265, lauv-roald, DVL, 1500.320
1625574630.391, lauv-roald, SmartX, 1486.230
1625574630.464, lauv-roald, DVL, 1500.288
1625574630.865, lauv-roald, DVL, 1500.188
1625574630.891, lauv-roald, SmartX, 1486.110
1625574631.065, lauv-roald, DVL, 1500.156
1625574631.265, lauv-roald, DVL, 1500.103
1625574631.391, lauv-roald, SmartX, 1485.820
1625574631.666, lauv-roald, DVL, 1500.058
1625574631.863, lauv-roald, DVL, 1500.054
1625574631.891, lauv-roald, SmartX, 1485.350
1625574632.064, lauv-roald, DVL, 1500.042
1625574632.391, lauv-roald, SmartX, 1485.560
1625574632.465, lauv-roald, DVL, 1500.037
1625574632.662, lauv-roald, DVL, 1500.058
1625574632.865, lauv-roald, DVL, 1500.050
1625574632.891, lauv-roald, SmartX, 1485.660
1625574633.264, lauv-roald, DVL, 1500.032
1625574633.391, lauv-roald, SmartX, 1485.820
1625574633.464, lauv-roald, DVL, 1500.038
1625574633.666, lauv-roald, DVL, 1500.043
1625574633.891, lauv-roald, SmartX, 1485.820
1625574634.063, lauv-roald, DVL, 1500.001
1625574634.266, lauv-roald, DVL, 1499.981
1625574634.391, lauv-roald, SmartX, 1486.000
1625574634.466, lauv-roald, DVL, 1499.981
1625574634.867, lauv-roald, DVL, 1499.949
1625574634.891, lauv-roald, SmartX, 1486.060
1625574635.066, lauv-roald, DVL, 1499.939
1625574635.265, lauv-roald, DVL, 1499.909
1625574635.391, lauv-roald, SmartX, 1486.350
1625574635.666, lauv-roald, DVL, 1499.896
1625574635.864, lauv-roald, DVL, 1499.876
1625574635.891, lauv-roald, SmartX, 1486.240
1625574636.064, lauv-roald, DVL, 1499.879
1625574636.391, lauv-roald, SmartX, 1486.010
1625574636.466, lauv-roald, DVL, 1499.841
1625574636.666, lauv-roald, DVL, 1499.868
1625574636.861, lauv-roald, DVL, 1499.874
1625574636.891, lauv-roald, SmartX, 1484.400
1625574637.262, lauv-roald, DVL, 1499.925
1625574637.391, lauv-roald, SmartX, 1483.040
1625574637.463, lauv-roald, DVL, 1500.002
1625574637.665, lauv-roald, DVL, 1500.062
1625574637.891, lauv-roald, SmartX, 1482.620
1625574638.064, lauv-roald, DVL, 1500.200
1625574638.265, lauv-roald, DVL, 1500.273
1625574638.391, lauv-roald, SmartX, 1483.390
1625574638.464, lauv-roald, DVL, 1500.336
1625574638.864, lauv-roald, DVL, 1500.343
1625574638.891, lauv-roald, SmartX, 1484.350
1625574639.066, lauv-roald, DVL, 1500.346
1625574639.267, lauv-roald, DVL, 1500.314
1625574639.391, lauv-roald, SmartX, 1485.820
1625574639.664, lauv-roald, DVL, 1500.198
1625574639.862, lauv-roald, DVL, 1500.148
1625574639.891, lauv-roald, SmartX, 1487.450
1625574640.066, lauv-roald, DVL, 1500.050
1625574640.391, lauv-roald, SmartX, 1487.920
1625574640.464, lauv-roald, DVL, 1499.878
1625574640.666, lauv-roald, DVL, 1499.816
1625574640.865, lauv-roald, DVL, 1499.724
1625574640.890, lauv-roald, SmartX, 1488.440
1625574641.265, lauv-roald, DVL, 1499.566
1625574641.391, lauv-roald, SmartX, 1488.470
1625574641.466, lauv-roald, DVL, 1499.514
1625574641.667, lauv-roald, DVL, 1499.452
1625574641.891, lauv-roald, SmartX, 1488.650
1625574642.068, lauv-roald, DVL, 1499.334
1625574642.264, lauv-roald, DVL, 1499.292
1625574642.391, lauv-roald, SmartX, 1488.410
1625574642.465, lauv-roald, DVL, 1499.282
1625574642.866, lauv-roald, DVL, 1499.219
1625574642.890, lauv-roald, SmartX, 1487.730
1625574643.065, lauv-roald, DVL, 1499.240
1625574643.267, lauv-roald, DVL, 1499.243
1625574643.391, lauv-roald, SmartX, 1486.370
1625574643.667, lauv-roald, DVL, 1499.300
1625574643.867, lauv-roald, DVL, 1499.344
1625574643.891, lauv-roald, SmartX, 1485.800
1625574644.062, lauv-roald, DVL, 1499.390
1625574644.390, lauv-roald, SmartX, 1485.680
1625574644.465, lauv-roald, DVL, 1499.484
1625574644.664, lauv-roald, DVL, 1499.543
1625574644.864, lauv-roald, DVL, 1499.580
1625574644.890, lauv-roald, SmartX, 1485.900
1625574645.263, lauv-roald, DVL, 1499.636
1625574645.390, lauv-roald, SmartX, 1486.190
1625574645.465, lauv-roald, DVL, 1499.677
1625574645.664, lauv-roald, DVL, 1499.670
1625574645.890, lauv-roald, SmartX, 1486.120
1625574646.064, lauv-roald, DVL, 1499.659
1625574646.265, lauv-roald, DVL, 1499.647
1625574646.390, lauv-roald, SmartX, 1486.040
1625574646.467, lauv-roald, DVL, 1499.636
1625574646.866, lauv-roald, DVL, 1499.631
1625574646.890, lauv-roald, SmartX, 1486.590
1625574647.065, lauv-roald, DVL, 1499.615
1625574647.268, lauv-roald, DVL, 1499.584
1625574647.390, lauv-roald, SmartX, 1487.540
1625574647.667, lauv-roald, DVL, 1499.558
1625574647.865, lauv-roald, DVL, 1499.520
1625574647.890, lauv-roald, SmartX, 1487.940
1625574648.066, lauv-roald, DVL, 1499.469
1625574648.390, lauv-roald, SmartX, 1488.670
1625574648.464, lauv-roald, DVL, 1499.378
1625574648.667, lauv-roald, DVL, 1499.335
1625574648.868, lauv-roald, DVL, 1499.282
1625574648.890, lauv-roald, SmartX, 1488.960
1625574649.269, lauv-roald, DVL, 1499.162
1625574649.391, lauv-roald, SmartX, 1489.820
1625574649.466, lauv-roald, DVL, 1499.120
1625574649.666, lauv-roald, DVL, 1499.077
1625574649.890, lauv-roald, SmartX, 1489.190
1625574650.066, lauv-roald, DVL, 1498.973
1625574650.264, lauv-roald, DVL, 1498.945
1625574650.390, lauv-roald, SmartX, 1488.430
1625574650.466, lauv-roald, DVL, 1498.936
1625574650.862, lauv-roald, DVL, 1498.917
1625574650.890, lauv-roald, SmartX, 1485.960
1625574651.065, lauv-roald, DVL, 1498.947
1625574651.267, lauv-roald, DVL, 1498.992
1625574651.390, lauv-roald, SmartX, 1483.530
1625574651.662, lauv-roald, DVL, 1499.210
1625574651.865, lauv-roald, DVL, 1499.368
