timestamp, system, entity , value (s/m)
1625578425.733, lauv-roald, SmartX, 1.854
1625578426.234, lauv-roald, SmartX, 1.847
1625578426.733, lauv-roald, SmartX, 1.846
1625578427.233, lauv-roald, SmartX, 1.854
1625578427.733, lauv-roald, SmartX, 1.868
1625578428.233, lauv-roald, SmartX, 1.859
1625578428.733, lauv-roald, SmartX, 1.854
1625578429.233, lauv-roald, SmartX, 1.857
1625578429.733, lauv-roald, SmartX, 1.861
1625578430.233, lauv-roald, SmartX, 1.845
1625578430.733, lauv-roald, SmartX, 1.852
1625578431.233, lauv-roald, SmartX, 1.865
1625578431.735, lauv-roald, SmartX, 1.858
1625578432.233, lauv-roald, SmartX, 1.859
1625578432.733, lauv-roald, SmartX, 1.856
1625578433.233, lauv-roald, SmartX, 1.858
1625578433.733, lauv-roald, SmartX, 1.857
1625578434.233, lauv-roald, SmartX, 1.859
1625578434.734, lauv-roald, SmartX, 1.860
1625578435.233, lauv-roald, SmartX, 1.854
1625578435.733, lauv-roald, SmartX, 1.858
1625578436.233, lauv-roald, SmartX, 1.863
1625578436.733, lauv-roald, SmartX, 1.864
1625578437.234, lauv-roald, SmartX, 1.856
1625578437.734, lauv-roald, SmartX, 1.857
1625578438.234, lauv-roald, SmartX, 1.859
1625578438.732, lauv-roald, SmartX, 1.853
1625578439.233, lauv-roald, SmartX, 1.858
1625578439.732, lauv-roald, SmartX, 1.867
1625578440.232, lauv-roald, SmartX, 1.869
1625578440.732, lauv-roald, SmartX, 1.876
1625578441.232, lauv-roald, SmartX, 1.883
1625578441.732, lauv-roald, SmartX, 1.877
1625578442.232, lauv-roald, SmartX, 1.868
1625578442.732, lauv-roald, SmartX, 1.829
1625578443.232, lauv-roald, SmartX, 1.834
1625578443.732, lauv-roald, SmartX, 1.839
1625578444.232, lauv-roald, SmartX, 1.832
1625578444.732, lauv-roald, SmartX, 1.856
1625578445.232, lauv-roald, SmartX, 1.876
1625578445.732, lauv-roald, SmartX, 1.847
1625578446.232, lauv-roald, SmartX, 1.814
1625578446.732, lauv-roald, SmartX, 1.811
1625578447.232, lauv-roald, SmartX, 1.833
1625578447.732, lauv-roald, SmartX, 1.833
1625578448.232, lauv-roald, SmartX, 1.843
1625578448.732, lauv-roald, SmartX, 1.845
1625578449.232, lauv-roald, SmartX, 1.837
1625578449.731, lauv-roald, SmartX, 1.842
1625578450.232, lauv-roald, SmartX, 1.849
1625578450.732, lauv-roald, SmartX, 1.844
1625578451.231, lauv-roald, SmartX, 1.835
1625578451.731, lauv-roald, SmartX, 1.846
1625578452.231, lauv-roald, SmartX, 1.833
1625578452.731, lauv-roald, SmartX, 1.832
1625578453.231, lauv-roald, SmartX, 1.841
1625578453.731, lauv-roald, SmartX, 1.840
1625578454.231, lauv-roald, SmartX, 1.840
1625578454.731, lauv-roald, SmartX, 1.834
1625578455.231, lauv-roald, SmartX, 1.839
1625578455.731, lauv-roald, SmartX, 1.840
1625578456.231, lauv-roald, SmartX, 1.823
1625578456.731, lauv-roald, SmartX, 1.810
1625578457.231, lauv-roald, SmartX, 1.798
1625578457.731, lauv-roald, SmartX, 1.800
1625578458.231, lauv-roald, SmartX, 1.797
1625578458.731, lauv-roald, SmartX, 1.806
1625578459.231, lauv-roald, SmartX, 1.812
1625578459.731, lauv-roald, SmartX, 1.809
1625578460.231, lauv-roald, SmartX, 1.819
1625578460.731, lauv-roald, SmartX, 1.820
1625578461.231, lauv-roald, SmartX, 1.813
1625578461.731, lauv-roald, SmartX, 1.818
1625578462.231, lauv-roald, SmartX, 1.819
1625578462.731, lauv-roald, SmartX, 1.814
1625578463.230, lauv-roald, SmartX, 1.808
1625578463.730, lauv-roald, SmartX, 1.807
1625578464.230, lauv-roald, SmartX, 1.810
1625578464.730, lauv-roald, SmartX, 1.804
1625578465.230, lauv-roald, SmartX, 1.804
1625578465.730, lauv-roald, SmartX, 1.801
1625578466.230, lauv-roald, SmartX, 1.808
1625578466.730, lauv-roald, SmartX, 1.805
1625578467.230, lauv-roald, SmartX, 1.796
1625578467.730, lauv-roald, SmartX, 1.799
1625578468.230, lauv-roald, SmartX, 1.798
1625578468.730, lauv-roald, SmartX, 1.800
1625578469.230, lauv-roald, SmartX, 1.799
1625578469.731, lauv-roald, SmartX, 1.799
1625578470.230, lauv-roald, SmartX, 1.795
1625578470.733, lauv-roald, SmartX, 1.810
1625578471.230, lauv-roald, SmartX, 1.796
1625578471.730, lauv-roald, SmartX, 1.796
1625578472.230, lauv-roald, SmartX, 1.801
1625578472.730, lauv-roald, SmartX, 1.786
1625578473.230, lauv-roald, SmartX, 1.785
1625578473.730, lauv-roald, SmartX, 1.775
1625578474.230, lauv-roald, SmartX, 1.764
1625578474.731, lauv-roald, SmartX, 1.753
1625578475.230, lauv-roald, SmartX, 1.742
1625578475.730, lauv-roald, SmartX, 1.748
1625578476.229, lauv-roald, SmartX, 1.750
1625578476.730, lauv-roald, SmartX, 1.758
1625578477.230, lauv-roald, SmartX, 1.752
1625578477.730, lauv-roald, SmartX, 1.764
1625578478.230, lauv-roald, SmartX, 1.768
1625578478.731, lauv-roald, SmartX, 1.763
1625578479.229, lauv-roald, SmartX, 1.790
1625578479.729, lauv-roald, SmartX, 1.790
1625578480.229, lauv-roald, SmartX, 1.769
1625578480.729, lauv-roald, SmartX, 1.773
1625578481.229, lauv-roald, SmartX, 1.779
1625578481.730, lauv-roald, SmartX, 1.767
1625578482.229, lauv-roald, SmartX, 1.773
1625578482.729, lauv-roald, SmartX, 1.778
1625578483.229, lauv-roald, SmartX, 1.769
1625578483.729, lauv-roald, SmartX, 1.775
1625578484.229, lauv-roald, SmartX, 1.763
1625578484.729, lauv-roald, SmartX, 1.774
1625578485.229, lauv-roald, SmartX, 1.777
1625578485.729, lauv-roald, SmartX, 1.764
1625578486.229, lauv-roald, SmartX, 1.780
1625578486.729, lauv-roald, SmartX, 1.765
1625578487.229, lauv-roald, SmartX, 1.781
1625578487.729, lauv-roald, SmartX, 1.772
1625578488.229, lauv-roald, SmartX, 1.756
1625578488.729, lauv-roald, SmartX, 1.749
1625578489.229, lauv-roald, SmartX, 1.746
1625578489.729, lauv-roald, SmartX, 1.755
1625578490.229, lauv-roald, SmartX, 1.760
1625578490.729, lauv-roald, SmartX, 1.760
1625578491.229, lauv-roald, SmartX, 1.763
1625578491.729, lauv-roald, SmartX, 1.778
1625578492.229, lauv-roald, SmartX, 1.780
1625578492.729, lauv-roald, SmartX, 1.757
1625578493.228, lauv-roald, SmartX, 1.766
1625578493.728, lauv-roald, SmartX, 1.751
1625578494.229, lauv-roald, SmartX, 1.760
1625578494.730, lauv-roald, SmartX, 1.762
1625578495.228, lauv-roald, SmartX, 1.748
1625578495.728, lauv-roald, SmartX, 1.762
1625578496.228, lauv-roald, SmartX, 1.777
1625578496.728, lauv-roald, SmartX, 1.756
1625578497.228, lauv-roald, SmartX, 1.776
1625578497.729, lauv-roald, SmartX, 1.763
1625578498.228, lauv-roald, SmartX, 1.791
1625578498.728, lauv-roald, SmartX, 1.790
1625578499.228, lauv-roald, SmartX, 1.765
1625578499.728, lauv-roald, SmartX, 1.778
1625578500.228, lauv-roald, SmartX, 1.793
1625578500.728, lauv-roald, SmartX, 1.770
1625578501.228, lauv-roald, SmartX, 1.770
1625578501.728, lauv-roald, SmartX, 1.788
1625578502.228, lauv-roald, SmartX, 1.793
1625578502.728, lauv-roald, SmartX, 1.746
1625578503.228, lauv-roald, SmartX, 1.772
1625578503.728, lauv-roald, SmartX, 1.778
1625578504.228, lauv-roald, SmartX, 1.762
1625578504.728, lauv-roald, SmartX, 1.780
1625578505.228, lauv-roald, SmartX, 1.785
1625578505.728, lauv-roald, SmartX, 1.792
1625578506.228, lauv-roald, SmartX, 1.766
1625578506.728, lauv-roald, SmartX, 1.777
1625578507.227, lauv-roald, SmartX, 1.761
1625578507.728, lauv-roald, SmartX, 1.775
1625578508.228, lauv-roald, SmartX, 1.757
1625578508.729, lauv-roald, SmartX, 1.790
1625578509.227, lauv-roald, SmartX, 1.807
1625578509.728, lauv-roald, SmartX, 1.773
1625578510.227, lauv-roald, SmartX, 1.809
1625578510.728, lauv-roald, SmartX, 1.806
1625578511.227, lauv-roald, SmartX, 1.819
1625578511.727, lauv-roald, SmartX, 1.785
1625578512.227, lauv-roald, SmartX, 1.784
1625578512.727, lauv-roald, SmartX, 1.778
1625578513.227, lauv-roald, SmartX, 1.797
1625578513.727, lauv-roald, SmartX, 1.808
1625578514.227, lauv-roald, SmartX, 1.792
1625578514.727, lauv-roald, SmartX, 1.807
1625578515.227, lauv-roald, SmartX, 1.804
1625578515.727, lauv-roald, SmartX, 1.784
1625578516.227, lauv-roald, SmartX, 1.811
1625578516.727, lauv-roald, SmartX, 1.793
1625578517.227, lauv-roald, SmartX, 1.793
1625578517.727, lauv-roald, SmartX, 1.791
1625578518.227, lauv-roald, SmartX, 1.788
1625578518.727, lauv-roald, SmartX, 1.794
1625578519.227, lauv-roald, SmartX, 1.769
1625578519.727, lauv-roald, SmartX, 1.785
1625578520.227, lauv-roald, SmartX, 1.786
1625578520.727, lauv-roald, SmartX, 1.783
1625578521.227, lauv-roald, SmartX, 1.768
1625578521.727, lauv-roald, SmartX, 1.769
1625578522.227, lauv-roald, SmartX, 1.764
1625578522.727, lauv-roald, SmartX, 1.778
1625578523.227, lauv-roald, SmartX, 1.781
1625578523.727, lauv-roald, SmartX, 1.793
1625578524.227, lauv-roald, SmartX, 1.793
1625578524.726, lauv-roald, SmartX, 1.798
1625578525.226, lauv-roald, SmartX, 1.744
1625578525.728, lauv-roald, SmartX, 1.750
1625578526.226, lauv-roald, SmartX, 1.783
1625578526.726, lauv-roald, SmartX, 1.747
1625578527.226, lauv-roald, SmartX, 1.765
1625578527.726, lauv-roald, SmartX, 1.764
1625578528.226, lauv-roald, SmartX, 1.782
1625578528.726, lauv-roald, SmartX, 1.791
1625578529.226, lauv-roald, SmartX, 1.768
1625578529.729, lauv-roald, SmartX, 1.750
1625578530.226, lauv-roald, SmartX, 1.791
1625578530.726, lauv-roald, SmartX, 1.761
1625578531.226, lauv-roald, SmartX, 1.756
1625578531.726, lauv-roald, SmartX, 1.798
1625578532.226, lauv-roald, SmartX, 1.824
1625578532.726, lauv-roald, SmartX, 1.829
1625578533.226, lauv-roald, SmartX, 1.818
1625578533.726, lauv-roald, SmartX, 1.796
1625578534.226, lauv-roald, SmartX, 1.788
1625578534.726, lauv-roald, SmartX, 1.772
1625578535.226, lauv-roald, SmartX, 1.786
1625578535.726, lauv-roald, SmartX, 1.764
1625578536.226, lauv-roald, SmartX, 1.790
1625578536.725, lauv-roald, SmartX, 1.804
1625578537.226, lauv-roald, SmartX, 1.782
1625578537.728, lauv-roald, SmartX, 1.786
1625578538.226, lauv-roald, SmartX, 1.778
1625578538.725, lauv-roald, SmartX, 1.774
1625578539.226, lauv-roald, SmartX, 1.744
1625578539.725, lauv-roald, SmartX, 1.801
1625578540.225, lauv-roald, SmartX, 1.753
1625578540.725, lauv-roald, SmartX, 1.748
1625578541.225, lauv-roald, SmartX, 1.773
1625578541.725, lauv-roald, SmartX, 1.747
1625578542.225, lauv-roald, SmartX, 1.776
1625578542.725, lauv-roald, SmartX, 1.766
1625578543.225, lauv-roald, SmartX, 1.787
1625578543.725, lauv-roald, SmartX, 1.754
1625578544.225, lauv-roald, SmartX, 1.789
1625578544.725, lauv-roald, SmartX, 1.820
1625578545.225, lauv-roald, SmartX, 1.785
1625578545.726, lauv-roald, SmartX, 1.828
1625578546.225, lauv-roald, SmartX, 1.816
1625578546.726, lauv-roald, SmartX, 1.801
1625578547.225, lauv-roald, SmartX, 1.808
1625578547.725, lauv-roald, SmartX, 1.795
1625578548.225, lauv-roald, SmartX, 1.791
1625578548.725, lauv-roald, SmartX, 1.808
1625578549.225, lauv-roald, SmartX, 1.814
1625578549.725, lauv-roald, SmartX, 1.773
1625578550.225, lauv-roald, SmartX, 1.771
1625578550.725, lauv-roald, SmartX, 1.820
1625578551.225, lauv-roald, SmartX, 1.765
1625578551.725, lauv-roald, SmartX, 1.780
1625578552.225, lauv-roald, SmartX, 1.806
1625578552.724, lauv-roald, SmartX, 1.809
1625578553.225, lauv-roald, SmartX, 1.833
1625578553.724, lauv-roald, SmartX, 1.737
1625578554.224, lauv-roald, SmartX, 1.792
1625578554.724, lauv-roald, SmartX, 1.823
1625578555.225, lauv-roald, SmartX, 1.824
1625578555.724, lauv-roald, SmartX, 1.794
1625578556.224, lauv-roald, SmartX, 1.796
1625578556.724, lauv-roald, SmartX, 1.834
1625578557.224, lauv-roald, SmartX, 1.853
1625578557.724, lauv-roald, SmartX, 1.801
1625578558.224, lauv-roald, SmartX, 1.823
1625578558.724, lauv-roald, SmartX, 1.816
1625578559.224, lauv-roald, SmartX, 1.815
1625578559.724, lauv-roald, SmartX, 1.790
1625578560.224, lauv-roald, SmartX, 1.818
1625578560.724, lauv-roald, SmartX, 1.817
1625578561.224, lauv-roald, SmartX, 1.812
1625578561.724, lauv-roald, SmartX, 1.799
1625578562.224, lauv-roald, SmartX, 1.825
1625578562.724, lauv-roald, SmartX, 1.843
1625578563.224, lauv-roald, SmartX, 1.834
1625578563.724, lauv-roald, SmartX, 1.829
1625578564.223, lauv-roald, SmartX, 1.804
1625578564.724, lauv-roald, SmartX, 1.797
1625578565.224, lauv-roald, SmartX, 1.837
1625578565.724, lauv-roald, SmartX, 1.819
1625578566.224, lauv-roald, SmartX, 1.859
1625578566.724, lauv-roald, SmartX, 1.850
1625578567.224, lauv-roald, SmartX, 1.844
1625578567.724, lauv-roald, SmartX, 1.832
1625578568.223, lauv-roald, SmartX, 1.830
1625578568.724, lauv-roald, SmartX, 1.860
1625578569.223, lauv-roald, SmartX, 1.828
1625578569.723, lauv-roald, SmartX, 1.866
1625578570.223, lauv-roald, SmartX, 1.863
1625578570.723, lauv-roald, SmartX, 1.835
1625578571.223, lauv-roald, SmartX, 1.811
1625578571.723, lauv-roald, SmartX, 1.833
1625578572.223, lauv-roald, SmartX, 1.812
1625578572.723, lauv-roald, SmartX, 1.834
1625578573.223, lauv-roald, SmartX, 1.860
1625578573.723, lauv-roald, SmartX, 1.831
1625578574.223, lauv-roald, SmartX, 1.831
1625578574.723, lauv-roald, SmartX, 1.831
1625578575.223, lauv-roald, SmartX, 1.826
1625578575.723, lauv-roald, SmartX, 1.834
1625578576.223, lauv-roald, SmartX, 1.815
1625578576.723, lauv-roald, SmartX, 1.830
1625578577.223, lauv-roald, SmartX, 1.835
1625578577.723, lauv-roald, SmartX, 1.849
1625578578.223, lauv-roald, SmartX, 1.855
1625578578.723, lauv-roald, SmartX, 1.843
1625578579.223, lauv-roald, SmartX, 1.845
1625578579.723, lauv-roald, SmartX, 1.839
1625578580.223, lauv-roald, SmartX, 1.811
1625578580.723, lauv-roald, SmartX, 1.813
1625578581.222, lauv-roald, SmartX, 1.822
1625578581.722, lauv-roald, SmartX, 1.809
1625578582.223, lauv-roald, SmartX, 1.782
1625578582.722, lauv-roald, SmartX, 1.799
1625578583.222, lauv-roald, SmartX, 1.816
1625578583.722, lauv-roald, SmartX, 1.821
1625578584.222, lauv-roald, SmartX, 1.819
1625578584.722, lauv-roald, SmartX, 1.809
1625578585.222, lauv-roald, SmartX, 1.806
1625578585.722, lauv-roald, SmartX, 1.806
1625578586.222, lauv-roald, SmartX, 1.792
1625578586.722, lauv-roald, SmartX, 1.777
1625578587.222, lauv-roald, SmartX, 1.791
1625578587.722, lauv-roald, SmartX, 1.788
1625578588.222, lauv-roald, SmartX, 1.784
1625578588.722, lauv-roald, SmartX, 1.766
1625578589.222, lauv-roald, SmartX, 1.760
1625578589.722, lauv-roald, SmartX, 1.773
1625578590.222, lauv-roald, SmartX, 1.767
1625578590.722, lauv-roald, SmartX, 1.785
1625578591.222, lauv-roald, SmartX, 1.773
1625578591.722, lauv-roald, SmartX, 1.771
1625578592.222, lauv-roald, SmartX, 1.762
1625578592.722, lauv-roald, SmartX, 1.773
1625578593.222, lauv-roald, SmartX, 1.779
1625578593.722, lauv-roald, SmartX, 1.756
1625578594.222, lauv-roald, SmartX, 1.762
1625578594.722, lauv-roald, SmartX, 1.786
1625578595.222, lauv-roald, SmartX, 1.765
1625578595.722, lauv-roald, SmartX, 1.787
1625578596.221, lauv-roald, SmartX, 1.808
1625578596.722, lauv-roald, SmartX, 1.813
1625578597.222, lauv-roald, SmartX, 1.814
1625578597.722, lauv-roald, SmartX, 1.796
1625578598.222, lauv-roald, SmartX, 1.780
1625578598.721, lauv-roald, SmartX, 1.764
1625578599.222, lauv-roald, SmartX, 1.814
1625578599.721, lauv-roald, SmartX, 1.771
1625578600.221, lauv-roald, SmartX, 1.807
1625578600.721, lauv-roald, SmartX, 1.803
1625578601.221, lauv-roald, SmartX, 1.819
1625578601.721, lauv-roald, SmartX, 1.809
1625578602.221, lauv-roald, SmartX, 1.797
1625578602.721, lauv-roald, SmartX, 1.813
1625578603.221, lauv-roald, SmartX, 1.829
1625578603.721, lauv-roald, SmartX, 1.798
1625578604.221, lauv-roald, SmartX, 1.818
1625578604.721, lauv-roald, SmartX, 1.852
1625578605.221, lauv-roald, SmartX, 1.810
1625578605.721, lauv-roald, SmartX, 1.762
1625578606.221, lauv-roald, SmartX, 1.844
1625578606.721, lauv-roald, SmartX, 1.812
1625578607.221, lauv-roald, SmartX, 1.836
1625578607.721, lauv-roald, SmartX, 1.831
1625578608.221, lauv-roald, SmartX, 1.813
1625578608.721, lauv-roald, SmartX, 1.823
1625578609.221, lauv-roald, SmartX, 1.824
1625578609.721, lauv-roald, SmartX, 1.821
1625578610.221, lauv-roald, SmartX, 1.838
1625578610.721, lauv-roald, SmartX, 1.827
1625578611.221, lauv-roald, SmartX, 1.819
1625578611.721, lauv-roald, SmartX, 1.821
1625578612.221, lauv-roald, SmartX, 1.843
1625578612.720, lauv-roald, SmartX, 1.808
1625578613.221, lauv-roald, SmartX, 1.820
1625578613.721, lauv-roald, SmartX, 1.839
1625578614.220, lauv-roald, SmartX, 1.804
1625578614.720, lauv-roald, SmartX, 1.830
1625578615.220, lauv-roald, SmartX, 1.862
1625578615.720, lauv-roald, SmartX, 1.884
1625578616.220, lauv-roald, SmartX, 1.871
1625578616.720, lauv-roald, SmartX, 1.878
1625578617.220, lauv-roald, SmartX, 1.884
1625578617.720, lauv-roald, SmartX, 1.886
1625578618.220, lauv-roald, SmartX, 1.851
1625578618.720, lauv-roald, SmartX, 1.876
1625578619.220, lauv-roald, SmartX, 1.863
1625578619.720, lauv-roald, SmartX, 1.855
1625578620.220, lauv-roald, SmartX, 1.845
1625578620.720, lauv-roald, SmartX, 1.838
1625578621.220, lauv-roald, SmartX, 1.880
1625578621.720, lauv-roald, SmartX, 1.855
1625578622.220, lauv-roald, SmartX, 1.844
1625578622.720, lauv-roald, SmartX, 1.883
1625578623.220, lauv-roald, SmartX, 1.873
1625578623.720, lauv-roald, SmartX, 1.866
1625578624.220, lauv-roald, SmartX, 1.839
1625578624.720, lauv-roald, SmartX, 1.849
1625578625.220, lauv-roald, SmartX, 1.847
1625578625.720, lauv-roald, SmartX, 1.842
1625578626.220, lauv-roald, SmartX, 1.815
1625578626.720, lauv-roald, SmartX, 1.867
1625578627.220, lauv-roald, SmartX, 1.865
1625578627.720, lauv-roald, SmartX, 1.859
1625578628.219, lauv-roald, SmartX, 1.875
1625578628.719, lauv-roald, SmartX, 1.861
1625578629.219, lauv-roald, SmartX, 1.853
1625578629.719, lauv-roald, SmartX, 1.842
1625578630.219, lauv-roald, SmartX, 1.851
1625578630.719, lauv-roald, SmartX, 1.844
1625578631.219, lauv-roald, SmartX, 1.849
1625578631.719, lauv-roald, SmartX, 1.854
1625578632.219, lauv-roald, SmartX, 1.863
1625578632.719, lauv-roald, SmartX, 1.858
1625578633.219, lauv-roald, SmartX, 1.859
1625578633.719, lauv-roald, SmartX, 1.854
1625578634.219, lauv-roald, SmartX, 1.869
1625578634.719, lauv-roald, SmartX, 1.868
1625578635.219, lauv-roald, SmartX, 1.888
1625578635.719, lauv-roald, SmartX, 1.876
1625578636.219, lauv-roald, SmartX, 1.853
1625578636.719, lauv-roald, SmartX, 1.887
1625578637.219, lauv-roald, SmartX, 1.877
1625578637.719, lauv-roald, SmartX, 1.859
1625578638.219, lauv-roald, SmartX, 1.837
1625578638.719, lauv-roald, SmartX, 1.847
1625578639.219, lauv-roald, SmartX, 1.866
1625578639.719, lauv-roald, SmartX, 1.867
1625578640.219, lauv-roald, SmartX, 1.862
1625578640.719, lauv-roald, SmartX, 1.895
1625578641.219, lauv-roald, SmartX, 1.896
1625578641.718, lauv-roald, SmartX, 1.872
1625578642.219, lauv-roald, SmartX, 1.851
1625578642.719, lauv-roald, SmartX, 1.877
1625578643.219, lauv-roald, SmartX, 1.866
1625578643.719, lauv-roald, SmartX, 1.857
1625578644.218, lauv-roald, SmartX, 1.845
1625578644.718, lauv-roald, SmartX, 1.845
1625578645.218, lauv-roald, SmartX, 1.818
1625578645.718, lauv-roald, SmartX, 1.819
1625578646.218, lauv-roald, SmartX, 1.825
1625578646.718, lauv-roald, SmartX, 1.841
1625578647.218, lauv-roald, SmartX, 1.835
1625578647.718, lauv-roald, SmartX, 1.844
1625578648.218, lauv-roald, SmartX, 1.867
1625578648.718, lauv-roald, SmartX, 1.867
1625578649.218, lauv-roald, SmartX, 1.896
1625578649.718, lauv-roald, SmartX, 1.901
1625578650.218, lauv-roald, SmartX, 1.889
1625578650.718, lauv-roald, SmartX, 1.896
1625578651.218, lauv-roald, SmartX, 1.907
1625578651.718, lauv-roald, SmartX, 1.883
1625578652.218, lauv-roald, SmartX, 1.895
1625578652.718, lauv-roald, SmartX, 1.922
1625578653.218, lauv-roald, SmartX, 1.908
1625578653.718, lauv-roald, SmartX, 1.903
1625578654.218, lauv-roald, SmartX, 1.903
1625578654.718, lauv-roald, SmartX, 1.913
1625578655.217, lauv-roald, SmartX, 1.905
1625578655.717, lauv-roald, SmartX, 1.899
1625578656.217, lauv-roald, SmartX, 1.904
1625578656.718, lauv-roald, SmartX, 1.917
1625578657.217, lauv-roald, SmartX, 1.900
1625578657.717, lauv-roald, SmartX, 1.896
1625578658.217, lauv-roald, SmartX, 1.908
1625578658.717, lauv-roald, SmartX, 1.920
1625578659.217, lauv-roald, SmartX, 1.918
1625578659.717, lauv-roald, SmartX, 1.908
1625578660.217, lauv-roald, SmartX, 1.910
1625578660.717, lauv-roald, SmartX, 1.920
1625578661.217, lauv-roald, SmartX, 1.910
1625578661.717, lauv-roald, SmartX, 1.930
1625578662.217, lauv-roald, SmartX, 1.928
1625578662.717, lauv-roald, SmartX, 1.923
1625578663.217, lauv-roald, SmartX, 1.903
1625578663.717, lauv-roald, SmartX, 1.915
1625578664.217, lauv-roald, SmartX, 1.924
1625578664.717, lauv-roald, SmartX, 1.919
1625578665.217, lauv-roald, SmartX, 1.925
1625578665.717, lauv-roald, SmartX, 1.914
1625578666.217, lauv-roald, SmartX, 1.908
1625578666.717, lauv-roald, SmartX, 1.907
1625578667.217, lauv-roald, SmartX, 1.908
1625578667.717, lauv-roald, SmartX, 1.901
1625578668.217, lauv-roald, SmartX, 1.903
1625578668.717, lauv-roald, SmartX, 1.896
1625578669.217, lauv-roald, SmartX, 1.892
1625578669.717, lauv-roald, SmartX, 1.891
1625578670.217, lauv-roald, SmartX, 1.889
1625578670.717, lauv-roald, SmartX, 1.884
1625578671.217, lauv-roald, SmartX, 1.883
1625578671.717, lauv-roald, SmartX, 1.878
1625578672.217, lauv-roald, SmartX, 1.873
1625578672.716, lauv-roald, SmartX, 1.871
1625578673.217, lauv-roald, SmartX, 1.857
1625578673.717, lauv-roald, SmartX, 1.863
1625578674.216, lauv-roald, SmartX, 1.877
1625578674.716, lauv-roald, SmartX, 1.879
1625578675.216, lauv-roald, SmartX, 1.885
1625578675.716, lauv-roald, SmartX, 1.879
1625578676.216, lauv-roald, SmartX, 1.877
1625578676.716, lauv-roald, SmartX, 1.866
1625578677.216, lauv-roald, SmartX, 1.893
1625578677.716, lauv-roald, SmartX, 1.893
1625578678.216, lauv-roald, SmartX, 1.902
1625578678.716, lauv-roald, SmartX, 1.894
1625578679.216, lauv-roald, SmartX, 1.890
1625578679.716, lauv-roald, SmartX, 1.888
1625578680.216, lauv-roald, SmartX, 1.882
1625578680.716, lauv-roald, SmartX, 1.875
1625578681.216, lauv-roald, SmartX, 1.880
1625578681.716, lauv-roald, SmartX, 1.878
1625578682.216, lauv-roald, SmartX, 1.877
1625578682.716, lauv-roald, SmartX, 1.878
1625578683.216, lauv-roald, SmartX, 1.887
1625578683.716, lauv-roald, SmartX, 1.892
1625578684.216, lauv-roald, SmartX, 1.907
1625578684.716, lauv-roald, SmartX, 1.917
1625578685.216, lauv-roald, SmartX, 1.906
1625578685.716, lauv-roald, SmartX, 1.901
1625578686.216, lauv-roald, SmartX, 1.916
1625578686.716, lauv-roald, SmartX, 1.912
1625578687.215, lauv-roald, SmartX, 1.906
1625578687.715, lauv-roald, SmartX, 1.902
1625578688.215, lauv-roald, SmartX, 1.910
1625578688.715, lauv-roald, SmartX, 1.906
1625578689.215, lauv-roald, SmartX, 1.905
1625578689.715, lauv-roald, SmartX, 1.890
1625578690.215, lauv-roald, SmartX, 1.884
1625578690.715, lauv-roald, SmartX, 1.894
1625578691.215, lauv-roald, SmartX, 1.888
1625578691.715, lauv-roald, SmartX, 1.891
1625578692.215, lauv-roald, SmartX, 1.884
1625578692.715, lauv-roald, SmartX, 1.891
1625578693.215, lauv-roald, SmartX, 1.892
1625578693.715, lauv-roald, SmartX, 1.882
1625578694.215, lauv-roald, SmartX, 1.877
1625578694.715, lauv-roald, SmartX, 1.875
1625578695.215, lauv-roald, SmartX, 1.883
1625578695.715, lauv-roald, SmartX, 1.877
1625578696.215, lauv-roald, SmartX, 1.856
1625578696.715, lauv-roald, SmartX, 1.879
1625578697.215, lauv-roald, SmartX, 1.844
1625578697.715, lauv-roald, SmartX, 1.818
1625578698.215, lauv-roald, SmartX, 1.837
1625578698.715, lauv-roald, SmartX, 1.846
1625578699.215, lauv-roald, SmartX, 1.849
1625578699.715, lauv-roald, SmartX, 1.875
1625578700.215, lauv-roald, SmartX, 1.863
1625578700.715, lauv-roald, SmartX, 1.896
1625578701.215, lauv-roald, SmartX, 1.883
1625578701.715, lauv-roald, SmartX, 1.884
1625578702.214, lauv-roald, SmartX, 1.890
1625578702.714, lauv-roald, SmartX, 1.919
1625578703.214, lauv-roald, SmartX, 1.919
1625578703.714, lauv-roald, SmartX, 1.911
1625578704.214, lauv-roald, SmartX, 1.885
1625578704.714, lauv-roald, SmartX, 1.880
1625578705.214, lauv-roald, SmartX, 1.880
1625578705.714, lauv-roald, SmartX, 1.887
1625578706.214, lauv-roald, SmartX, 1.881
1625578706.714, lauv-roald, SmartX, 1.900
1625578707.214, lauv-roald, SmartX, 1.908
1625578707.714, lauv-roald, SmartX, 1.890
1625578708.214, lauv-roald, SmartX, 1.904
1625578708.714, lauv-roald, SmartX, 1.902
1625578709.214, lauv-roald, SmartX, 1.878
1625578709.714, lauv-roald, SmartX, 1.905
1625578710.214, lauv-roald, SmartX, 1.928
1625578710.714, lauv-roald, SmartX, 1.918
1625578711.214, lauv-roald, SmartX, 1.904
1625578711.714, lauv-roald, SmartX, 1.880
1625578712.214, lauv-roald, SmartX, 1.912
1625578712.714, lauv-roald, SmartX, 1.910
1625578713.214, lauv-roald, SmartX, 1.913
1625578713.714, lauv-roald, SmartX, 1.900
1625578714.214, lauv-roald, SmartX, 1.892
1625578714.714, lauv-roald, SmartX, 1.917
1625578715.214, lauv-roald, SmartX, 1.941
1625578715.713, lauv-roald, SmartX, 1.914
1625578716.214, lauv-roald, SmartX, 1.904
