timestamp, system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1625576589.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46990.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 27876.000, 3378.000
1625576590.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46991.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 27911.000, 3382.000
1625576591.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46992.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 27946.000, 3386.000
1625576592.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46993.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 27980.000, 3390.000
1625576593.982, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46994.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28015.000, 3395.000
1625576594.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46995.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28050.000, 3399.000
1625576595.993, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46996.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28085.000, 3403.000
1625576596.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46997.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28120.000, 3407.000
1625576597.983, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46998.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28154.000, 3412.000
1625576598.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 46999.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28189.000, 3416.000
1625576599.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47000.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28224.000, 3420.000
1625576600.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47001.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28259.000, 3424.000
1625576601.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47002.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28294.000, 3428.000
1625576602.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47003.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28328.000, 3433.000
1625576603.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47004.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28363.000, 3437.000
1625576604.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47005.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28398.000, 3441.000
1625576605.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47006.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28433.000, 3445.000
1625576606.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47007.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28468.000, 3450.000
1625576607.996, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47008.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28502.000, 3454.000
1625576608.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47009.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28537.000, 3458.000
1625576609.993, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47010.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28572.000, 3462.000
1625576610.999, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47011.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28607.000, 3466.000
1625576612.002, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47012.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28642.000, 3471.000
1625576612.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47013.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28676.000, 3475.000
1625576613.993, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47014.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28711.000, 3479.000
1625576614.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47015.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28746.000, 3483.000
1625576615.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47016.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28781.000, 3488.000
1625576616.989, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47017.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28815.000, 3492.000
1625576617.992, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47018.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28850.000, 3496.000
1625576618.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47019.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28885.000, 3500.000
1625576619.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47020.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28920.000, 3504.000
1625576620.992, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47021.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28955.000, 3509.000
1625576621.998, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47022.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 28989.000, 3513.000
1625576622.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47023.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29024.000, 3517.000
1625576623.982, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47024.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29059.000, 3521.000
1625576624.991, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47025.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29094.000, 3526.000
1625576625.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47026.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29129.000, 3530.000
1625576626.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47027.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29163.000, 3534.000
1625576627.983, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47028.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29198.000, 3538.000
1625576628.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47029.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29233.000, 3542.000
1625576629.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47030.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29268.000, 3547.000
1625576630.991, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47031.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29303.000, 3551.000
1625576631.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47032.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29337.000, 3555.000
1625576632.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47033.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29372.000, 3559.000
1625576633.991, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47034.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29407.000, 3564.000
1625576634.991, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47035.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29442.000, 3568.000
1625576635.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47036.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29477.000, 3572.000
1625576636.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47037.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29511.000, 3576.000
1625576637.989, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47038.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29546.000, 3580.000
1625576638.989, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47039.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29581.000, 3585.000
1625576639.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47040.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29616.000, 3589.000
1625576640.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47041.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29650.000, 3593.000
1625576641.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47042.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29685.000, 3597.000
1625576642.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47043.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29720.000, 3601.000
1625576643.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47044.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29755.000, 3606.000
1625576644.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47045.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29790.000, 3610.000
1625576645.990, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47046.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29824.000, 3614.000
1625576646.989, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47047.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29859.000, 3618.000
1625576647.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47048.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29894.000, 3623.000
1625576648.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47049.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29929.000, 3627.000
1625576649.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47050.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29964.000, 3631.000
1625576650.989, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47051.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 29998.000, 3635.000
1625576651.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47052.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30033.000, 3639.000
1625576652.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47053.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30068.000, 3644.000
1625576653.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47054.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30103.000, 3648.000
1625576654.993, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47055.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30138.000, 3652.000
1625576655.987, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47056.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30172.000, 3656.000
1625576656.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47057.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30207.000, 3661.000
1625576657.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47058.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30242.000, 3665.000
1625576658.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47059.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30277.000, 3669.000
1625576659.988, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47060.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30312.000, 3673.000
1625576660.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47061.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30346.000, 3677.000
1625576661.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47062.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30381.000, 3682.000
1625576662.986, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47063.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30416.000, 3686.000
1625576663.983, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47064.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30451.000, 3690.000
1625576664.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47065.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30485.000, 3694.000
1625576665.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47066.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30520.000, 3699.000
1625576666.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47067.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30555.000, 3703.000
1625576667.985, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47068.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30590.000, 3707.000
1625576668.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47069.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30625.000, 3711.000
1625576669.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47070.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30659.000, 3715.000
1625576670.981, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47071.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30694.000, 3720.000
1625576671.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47072.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30729.000, 3724.000
1625576672.982, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47073.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30764.000, 3728.000
1625576673.983, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47074.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30799.000, 3732.000
1625576674.983, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47075.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30833.000, 3737.000
1625576675.978, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47076.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30868.000, 3741.000
1625576676.976, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47077.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30903.000, 3745.000
1625576677.984, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47078.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30938.000, 3749.000
1625576678.980, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47079.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 30973.000, 3753.000
1625576679.980, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47080.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 31007.000, 3758.000
1625576680.980, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47081.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 31042.000, 3762.000
1625576681.980, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47082.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 31077.000, 3766.000
1625576682.982, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47083.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 31112.000, 3770.000
1625576683.983, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 47084.000, 1.10741117, 0.18151801, 36.583, 0, 0.000, 0.000, 99.990, 99.990, 31147.000, 3775.000
